experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	nativeEnglish	enjoyment	assess	age	gender	education	comments	problems	fairprice	strategy		humanPartner	likePartner	eventType
mp-game-6	pilot	2340-873c7f2d-0469-4617-8313-3c110379ffb2	1547841266248	student	25	"trees with white leaves or orange berries"	trees_white_leaves_or_orange_berries	4	yes	1	yes	55	Female	2	Was very long for the pay	no	6.00	asked questions to get the best idea of the species		yes	liked	logSubjInfo
