experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	nativeEnglish	enjoyment	assess	age	gender	education	comments	 	problems	fairprice	strategy	humanPartner	likePartner	eventType
mp-game-6	pilot	7485-de530db5-326f-4663-9930-808e56a06cf4	1547843655402	student	42	"flowers with (purple centers or orange stems) and thorns"	flowers_purple_centers_or_orange_stems_with_thorns	0	yes	-1	yes	35	Male	3	Sorry my partner disconnected		partner disconnected		partner disconnected			logSubjInfo
