experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	nativeEnglish	enjoyment	assess	age	gender	education	comments	problems	fairprice	strategy	humanPartner	likePartner	eventType
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1548455598063	explorer	22	"birds with orange tails or white wings"	birds_orange_tails_or_white_wings	4	yes	1	yes	34	Male	3	COULDPAYBETTER	NOKEYBOARDMESsEDUPASyoucansEE	4	trytofindthingsINCOMMON	yes	liked	logSubjInfo
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1548455786917	student	22	"birds with orange tails or white wings"	birds_orange_tails_or_white_wings	4	yes	1	yes	34	Male	2	I enjoyed the experiment but my bonus was largely dependent on my partner		 but in the end it didn't amount to much bonus	 other times it led to zero points		 but I am not meaning to complain so much as just state that after 30 minutes of doing this	 so I'm not unhappy with them				Everything went smoothly for me	3.00	I listened carefully to my teacher as they explained what to look for as far as details goes for each species	yes	liked	logSubjInfo
