experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	nativeEnglish	enjoyment	assess	age	gender	education	comments		problems	fairprice	strategy	humanPartner	likePartner	eventType
mp-game-6	pilot	4857-0e277394-7070-41f3-9b96-9cfb29e29db5	1547852265368	student	15	"birds with orange wings and tails"	birds_orange_wings_tails	1	yes	2	yes	30	Male	3	During the first round of conversation			1.00	I followed the instructions that my partner (the explorer) gave me	yes	okay	logSubjInfo
