experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	nativeEnglish	enjoyment	assess	age	gender	education	comments	problems	fairprice	strategy		humanPartner	likePartner	eventType
mp-game-6	pilot	4335-32f05d03-4ac8-4bbf-94e9-ef5e168366fe	1547843684409	explorer	1	"flowers with thorns"	flowers_thorns	1	yes	2	yes	29	Male	2	Thank you!	no	yes	I tried to pay attention the the small details of each picture		yes	liked	logSubjInfo
