experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	nativeEnglish	enjoyment	assess	age	gender	education	comments	problems	fairprice	strategy	humanPartner	likePartner	eventType
mp-game-6	pilot	6414-c3289ce7-efdc-452d-8a79-5ed8e67e5dba	1548112791281	student	13	"bugs with wings and antennae"	bugs_wings_antennae	4	yes	1	yes	22	Male	3		no	2.00	listened to partner	yes	okay	logSubjInfo
mp-game-6	pilot	6414-c3289ce7-efdc-452d-8a79-5ed8e67e5dba	1548112822779	explorer	13	"bugs with wings and antennae"	bugs_wings_antennae	4		1	yes	28	Male	3		No	2.00	I tried to remember a pattern amongst the creatures	yes	okay	logSubjInfo
