experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	nativeEnglish	enjoyment	assess	age	gender	education	comments		problems	fairprice	strategy	humanPartner	likePartner	eventType
mp-game-6	pilot	1905-b24fec4a-2fcc-4edc-aadc-d7b9443b5b22	1547844463743	student	44	"fish with (orange bodies or fangs) and whiskers"	fish_orange_bodies_or_fangs_whiskers	0	yes	1	yes	50	Female	3	yes		no	good	i en-garage my student to properties of spices	yes	loved	logSubjInfo
