experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	nativeEnglish	enjoyment	assess	age	gender	education	comments	problems	fairprice	strategy		humanPartner	likePartner	eventType
mp-game-6	pilot	0838-097d6849-8421-4a15-90fc-374e0a29d5ed	1548104673485	explorer	11	"fish with white stripes and whiskers"	fish_white_stripes_whiskers	4	yes	1	confused	68	Female	3	bone	no	2.50	I tried to use the ones that had the same thing in common		yes	liked	logSubjInfo
