experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	nativeEnglish	enjoyment	assess	age	gender	education	comments	problems	fairprice	strategy	humanPartner	likePartner	eventType
mp-game-6	pilot	8296-1c6c55f7-d576-4bd1-aa3a-91a1465aac8e	1547832959743	student	41	"trees with (orange trunks or berries) and white leaves"	trees_orange_trunks_or_berries_white_leaves	4	yes	1	yes	26	Male	3	na	na	1.5	based on my gut feeling	yes	loved	logSubjInfo
mp-game-6	pilot	8296-1c6c55f7-d576-4bd1-aa3a-91a1465aac8e	1547832964963	explorer	41	"trees with (orange trunks or berries) and white leaves"	trees_orange_trunks_or_berries_white_leaves	4	yes	1	yes	36	Male	3		NA	yes	tried to find distinguishing features of each		yes	okay	logSubjInfo
