experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	nativeEnglish	enjoyment	assess	age	gender	education	comments		problems	fairprice	strategy	humanPartner	likePartner	eventType
mp-game-6	pilot	0989-7d296c1a-f1b7-4902-88c5-e1ba6071ee7d	1548099932854	explorer	24	"trees with purple berries or white trunks"	trees_purple_berries_or_white_trunks	4	yes	2	yes	30	Male	3	Yes More Interested in this task		None	1.25	Just i Clearly Read Instruction only	yes	liked	logSubjInfo
mp-game-6	pilot	0989-7d296c1a-f1b7-4902-88c5-e1ba6071ee7d	1548100024436	student	24	"trees with purple berries or white trunks"	trees_purple_berries_or_white_trunks	4	yes	1	yes	51	Female	3	I try to take every survey seriously because it is for research			No	2.50	I was the student and my partner kept insisting I just randomly click on creatures rather than trying to figure out which creatures where the correct ones via exploration	 but the person just kept insisting I choose every creature on the grid	yes	not much	logSubjInfo
