experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	nativeEnglish	enjoyment	assess	age	gender	education	comments	problems	fairprice	strategy		humanPartner	likePartner	eventType
mp-game-6	pilot	7819-3944aedb-9298-40d2-a65e-19e4cef201c4	1547740005316	student	10	"fish with orange bodies and purple stripes"	fish_orange_bodies_purple_stripes	1	yes	1	yes	29	Female	2		My partner quit or disconnected	1.25	I just tried to  listen to them		yes	okay	logSubjInfo
