experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	nativeEnglish	enjoyment	assess	age	gender	education	comments	problems	fairprice	strategy	humanPartner	likePartner	eventType
mp-game-6	pilot	5416-ab34d4cf-c24c-445f-99aa-cbbd258f0fbe	1547850231169	explorer	1	"flowers with thorns"	flowers_thorns	4	yes	1	yes	33	Female	4	takes very long time	sometimes slow	no	tried to figure out theme about the thing	no	liked	logSubjInfo
mp-game-6	pilot	5416-ab34d4cf-c24c-445f-99aa-cbbd258f0fbe	1547850257982	student	1	"flowers with thorns"	flowers_thorns	4	yes	2	yes	30	Female	2	none	no	5.00	follow the instructions 	yes	loved	logSubjInfo
