experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	nativeEnglish	enjoyment	assess	age	gender	education	comments	problems	fairprice	strategy		humanPartner	likePartner	eventType
mp-game-6	pilot	8984-592a0f45-1b78-4f20-b112-1e5dadc9d917	1547760332642	student	24	"trees with purple berries or white trunks"	trees_purple_berries_or_white_trunks	2	yes	1	yes	35	Female	3		No	2.00	I tried to listen to my partner but they gave very very bad instructions in the first round and mediocre instructions in the second		no	not much	logSubjInfo
