experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	text	reactionTime	eventType	messageType	uttClass
mp-game-6	pilot	6148-547a9a1c-ec36-4930-b8f9-f5514a379a08	1550000000000.0	explorer	13	bugs with wings and antennae	bugs_wings_antennae	0	HI	0.39299999999999996	chatMessage	S	
mp-game-6	pilot	6148-547a9a1c-ec36-4930-b8f9-f5514a379a08	1550000000000.0	explorer	13	bugs with wings and antennae	bugs_wings_antennae	0	The creature is called an Oller	5.577000000000001	chatMessage	I	G
mp-game-6	pilot	6148-547a9a1c-ec36-4930-b8f9-f5514a379a08	1550000000000.0	student	13	bugs with wings and antennae	bugs_wings_antennae	0	ok	2.511	chatMessage	F	A
mp-game-6	pilot	6148-547a9a1c-ec36-4930-b8f9-f5514a379a08	1550000000000.0	explorer	13	bugs with wings and antennae	bugs_wings_antennae	0	It will have Antennae and wings. Color doesn't matter.	23.607	chatMessage	I	G
mp-game-6	pilot	6148-547a9a1c-ec36-4930-b8f9-f5514a379a08	1550000000000.0	explorer	13	bugs with wings and antennae	bugs_wings_antennae	0	Everything I found that was an Oller always had antennae and wings. 	27.136	chatMessage	I	Q
mp-game-6	pilot	6148-547a9a1c-ec36-4930-b8f9-f5514a379a08	1550000000000.0	student	13	bugs with wings and antennae	bugs_wings_antennae	0	ok	5.345	chatMessage	F	A
mp-game-6	pilot	6148-547a9a1c-ec36-4930-b8f9-f5514a379a08	1550000000000.0	explorer	13	bugs with wings and antennae	bugs_wings_antennae	0	That is it my friend.	3.49	chatMessage	S	
mp-game-6	pilot	6148-547a9a1c-ec36-4930-b8f9-f5514a379a08	1550000000000.0	explorer	13	bugs with wings and antennae	bugs_wings_antennae	0	Find dem Ollers	3.472	chatMessage	S	
mp-game-6	pilot	6148-547a9a1c-ec36-4930-b8f9-f5514a379a08	1550000000000.0	student	13	bugs with wings and antennae	bugs_wings_antennae	0	ok, thanks for the help	5.885	chatMessage	M	
mp-game-6	pilot	6148-547a9a1c-ec36-4930-b8f9-f5514a379a08	1550000000000.0	explorer	33	trees with (leaves and berries) or orange trunks	trees_leaves_berries_or_orange_trunks	1	Hi	0.415	chatMessage	S	
mp-game-6	pilot	6148-547a9a1c-ec36-4930-b8f9-f5514a379a08	1550000000000.0	student	33	trees with (leaves and berries) or orange trunks	trees_leaves_berries_or_orange_trunks	1	hello	0.966	chatMessage	S	
mp-game-6	pilot	6148-547a9a1c-ec36-4930-b8f9-f5514a379a08	1550000000000.0	explorer	33	trees with (leaves and berries) or orange trunks	trees_leaves_berries_or_orange_trunks	1	Anything with Leafs and Berries is a Zorb. Only plants with yellow trunks seem to always be Zorbs.	1.351	chatMessage	I	Q
mp-game-6	pilot	6148-547a9a1c-ec36-4930-b8f9-f5514a379a08	1550000000000.0	explorer	33	trees with (leaves and berries) or orange trunks	trees_leaves_berries_or_orange_trunks	1	Yellow trunk-ed Zorbs can have or not have any combination of Leafs and Berries.	33.454	chatMessage	I	G
mp-game-6	pilot	6148-547a9a1c-ec36-4930-b8f9-f5514a379a08	1550000000000.0	explorer	33	trees with (leaves and berries) or orange trunks	trees_leaves_berries_or_orange_trunks	1	If it has a Yellow trunk its a Zorb.	10.694	chatMessage	I	C
mp-game-6	pilot	6148-547a9a1c-ec36-4930-b8f9-f5514a379a08	1550000000000.0	explorer	33	trees with (leaves and berries) or orange trunks	trees_leaves_berries_or_orange_trunks	1	That is all i have.	2.531	chatMessage	I	O
mp-game-6	pilot	6148-547a9a1c-ec36-4930-b8f9-f5514a379a08	1550000000000.0	student	33	trees with (leaves and berries) or orange trunks	trees_leaves_berries_or_orange_trunks	1	ok, thank you	4.388	chatMessage	F	A
mp-game-6	pilot	6148-547a9a1c-ec36-4930-b8f9-f5514a379a08	1550000000000.0	explorer	43	flowers with (purple stems or thorns) and white centers	flowers_purple_stems_or_thorns_white_centers	2	whew. 	2.176	chatMessage	M	
mp-game-6	pilot	6148-547a9a1c-ec36-4930-b8f9-f5514a379a08	1550000000000.0	explorer	43	flowers with (purple stems or thorns) and white centers	flowers_purple_stems_or_thorns_white_centers	2	This one was tough	7.905	chatMessage	I	O
mp-game-6	pilot	6148-547a9a1c-ec36-4930-b8f9-f5514a379a08	1550000000000.0	explorer	43	flowers with (purple stems or thorns) and white centers	flowers_purple_stems_or_thorns_white_centers	2	Oof. Color matters. There are Six parts to a potential luzak. Stem, Thorns, Petals, Petal spots, flower middle, and what look like strings that grow from the middle. There are three colors. Orange, White and Purple. There can be any amount of anyof these colors except for 2 if there are only 2 orange pieces it is not a luzak. if there are only 2 purple pieces it is not a luzak. if there are only 2 white pieces it is not a luzak. 	3.489	chatMessage	I	I
mp-game-6	pilot	6148-547a9a1c-ec36-4930-b8f9-f5514a379a08	1550000000000.0	explorer	43	flowers with (purple stems or thorns) and white centers	flowers_purple_stems_or_thorns_white_centers	2	Here are my notes	3.162	chatMessage	I	O
mp-game-6	pilot	6148-547a9a1c-ec36-4930-b8f9-f5514a379a08	1550000000000.0	explorer	43	flowers with (purple stems or thorns) and white centers	flowers_purple_stems_or_thorns_white_centers	2	There can be less than six parts for a luzak	16.268	chatMessage	I	G
