experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	text	reactionTime	eventType	messageType	uttClass
mp-game-6	pilot	3771-7fab58ff-8c75-4d77-8aa8-88ee52b3f02b	1550000000000.0	explorer	2	fish with white fangs	fish_fangs	0	hey, they have saber teeth	8.52	chatMessage	I	G
mp-game-6	pilot	3771-7fab58ff-8c75-4d77-8aa8-88ee52b3f02b	1550000000000.0	explorer	2	fish with white fangs	fish_fangs	0	like a long on in the front	4.457	chatMessage	I	G
mp-game-6	pilot	3771-7fab58ff-8c75-4d77-8aa8-88ee52b3f02b	1550000000000.0	explorer	2	fish with white fangs	fish_fangs	0	no matter the coror	4.173	chatMessage	I	G
mp-game-6	pilot	3771-7fab58ff-8c75-4d77-8aa8-88ee52b3f02b	1550000000000.0	explorer	2	fish with white fangs	fish_fangs	0	color	2.045	chatMessage	I	G
mp-game-6	pilot	3771-7fab58ff-8c75-4d77-8aa8-88ee52b3f02b	1550000000000.0	student	2	fish with white fangs	fish_fangs	0	Big pointy teeth? 	3.282	chatMessage	F	?
mp-game-6	pilot	3771-7fab58ff-8c75-4d77-8aa8-88ee52b3f02b	1550000000000.0	explorer	2	fish with white fangs	fish_fangs	0	yep	1.117	chatMessage	F	A
mp-game-6	pilot	3771-7fab58ff-8c75-4d77-8aa8-88ee52b3f02b	1550000000000.0	student	2	fish with white fangs	fish_fangs	0	Cool :) 	3.023	chatMessage	F	A
mp-game-6	pilot	3771-7fab58ff-8c75-4d77-8aa8-88ee52b3f02b	1550000000000.0	student	2	fish with white fangs	fish_fangs	0	So no color discrimination, saber teeth. Anything else? 	14.390999999999998	chatMessage	F	?
mp-game-6	pilot	3771-7fab58ff-8c75-4d77-8aa8-88ee52b3f02b	1550000000000.0	explorer	2	fish with white fangs	fish_fangs	0	no, just the long tooth 	11.498	chatMessage	F	G
mp-game-6	pilot	3771-7fab58ff-8c75-4d77-8aa8-88ee52b3f02b	1550000000000.0	explorer	2	fish with white fangs	fish_fangs	0	it can be any color	3.343	chatMessage	F	Q
mp-game-6	pilot	3771-7fab58ff-8c75-4d77-8aa8-88ee52b3f02b	1550000000000.0	explorer	2	fish with white fangs	fish_fangs	0	any design	3.594	chatMessage	F	Q
mp-game-6	pilot	3771-7fab58ff-8c75-4d77-8aa8-88ee52b3f02b	1550000000000.0	explorer	2	fish with white fangs	fish_fangs	0	always with that pointy tooth	6.457999999999999	chatMessage	F	Q
mp-game-6	pilot	3771-7fab58ff-8c75-4d77-8aa8-88ee52b3f02b	1550000000000.0	student	2	fish with white fangs	fish_fangs	0	Awesome, I think we're ready to move on then. Thank you! 	20.595	chatMessage	M	
mp-game-6	pilot	3771-7fab58ff-8c75-4d77-8aa8-88ee52b3f02b	1550000000000.0	explorer	2	fish with white fangs	fish_fangs	0	we are	0.8440000000000001	chatMessage	M	
mp-game-6	pilot	3771-7fab58ff-8c75-4d77-8aa8-88ee52b3f02b	1550000000000.0	explorer	22	birds with orange tails or white wings	birds_orange_tails_or_white_wings	1	so with this make sure that it has one feather below the beck( mouth area)  that is white	32.876999999999995	chatMessage	I	G
mp-game-6	pilot	3771-7fab58ff-8c75-4d77-8aa8-88ee52b3f02b	1550000000000.0	explorer	22	birds with orange tails or white wings	birds_orange_tails_or_white_wings	1	like it can be full of color every where else, but one must be white or clear*	19.645	chatMessage	I	G
mp-game-6	pilot	3771-7fab58ff-8c75-4d77-8aa8-88ee52b3f02b	1550000000000.0	student	22	birds with orange tails or white wings	birds_orange_tails_or_white_wings	1	one white/clear mouth feather, got it :) 	18.678	chatMessage	F	G
mp-game-6	pilot	3771-7fab58ff-8c75-4d77-8aa8-88ee52b3f02b	1550000000000.0	explorer	22	birds with orange tails or white wings	birds_orange_tails_or_white_wings	1	yep	1.3659999999999999	chatMessage	F	A
mp-game-6	pilot	3771-7fab58ff-8c75-4d77-8aa8-88ee52b3f02b	1550000000000.0	explorer	42	flowers with (purple centers or orange stems) and thorns	flowers_purple_centers_or_orange_stems_with_thorns	2	this one wil be hard	4.207	chatMessage	M	
mp-game-6	pilot	3771-7fab58ff-8c75-4d77-8aa8-88ee52b3f02b	1550000000000.0	explorer	42	flowers with (purple centers or orange stems) and thorns	flowers_purple_centers_or_orange_stems_with_thorns	2	but i think the middle pointy parts are mostly orange or clear of color	19.38	chatMessage	I	P
mp-game-6	pilot	3771-7fab58ff-8c75-4d77-8aa8-88ee52b3f02b	1550000000000.0	explorer	42	flowers with (purple centers or orange stems) and thorns	flowers_purple_centers_or_orange_stems_with_thorns	2	its like spikes coming out of the vine	10.946	chatMessage	I	G
