experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	text	reactionTime	eventType	messageType	uttClass
mp-game-6	pilot	1954-b9ee3177-2947-4302-8409-8632326b2830	1550000000000.0	student	37	fish with (white bodies and orange stripes) or fangs	fish_white_bodies_orange_stripes_or_fangs	0	Hi there	4.8260000000000005	chatMessage	S	
mp-game-6	pilot	1954-b9ee3177-2947-4302-8409-8632326b2830	1550000000000.0	explorer	37	fish with (white bodies and orange stripes) or fangs	fish_white_bodies_orange_stripes_or_fangs	0	Hi!  Zorbs mostly all have whiskers but not all do	18.430999999999997	chatMessage	I	Q
mp-game-6	pilot	1954-b9ee3177-2947-4302-8409-8632326b2830	1550000000000.0	student	37	fish with (white bodies and orange stripes) or fangs	fish_white_bodies_orange_stripes_or_fangs	0	what else?	13.962	chatMessage	F	?
mp-game-6	pilot	1954-b9ee3177-2947-4302-8409-8632326b2830	1550000000000.0	explorer	37	fish with (white bodies and orange stripes) or fangs	fish_white_bodies_orange_stripes_or_fangs	0	ones that don't have whiskers have different colors and stripes	11.982000000000001	chatMessage	F	G
mp-game-6	pilot	1954-b9ee3177-2947-4302-8409-8632326b2830	1550000000000.0	explorer	37	fish with (white bodies and orange stripes) or fangs	fish_white_bodies_orange_stripes_or_fangs	0	their fins are usually purple or white on them	9.305	chatMessage	F	P
mp-game-6	pilot	1954-b9ee3177-2947-4302-8409-8632326b2830	1550000000000.0	student	37	fish with (white bodies and orange stripes) or fangs	fish_white_bodies_orange_stripes_or_fangs	0	so look for whiskers, colors, stripes and purple/white fins	34.058	chatMessage	F	I
mp-game-6	pilot	1954-b9ee3177-2947-4302-8409-8632326b2830	1550000000000.0	explorer	37	fish with (white bodies and orange stripes) or fangs	fish_white_bodies_orange_stripes_or_fangs	0	if they have multiple colors and whiskers they are usually Zorbs	14.974	chatMessage	F	P
mp-game-6	pilot	1954-b9ee3177-2947-4302-8409-8632326b2830	1550000000000.0	explorer	37	fish with (white bodies and orange stripes) or fangs	fish_white_bodies_orange_stripes_or_fangs	0	plain white ones didn't seem to be Zorbs	6.125	chatMessage	F	G
mp-game-6	pilot	1954-b9ee3177-2947-4302-8409-8632326b2830	1550000000000.0	explorer	37	fish with (white bodies and orange stripes) or fangs	fish_white_bodies_orange_stripes_or_fangs	0	yes	0.7	chatMessage	F	A
mp-game-6	pilot	1954-b9ee3177-2947-4302-8409-8632326b2830	1550000000000.0	student	37	fish with (white bodies and orange stripes) or fangs	fish_white_bodies_orange_stripes_or_fangs	0	is that it?	5.751	chatMessage	F	?
mp-game-6	pilot	1954-b9ee3177-2947-4302-8409-8632326b2830	1550000000000.0	student	37	fish with (white bodies and orange stripes) or fangs	fish_white_bodies_orange_stripes_or_fangs	0	are we ready to play?	5.593	chatMessage	F	?
mp-game-6	pilot	1954-b9ee3177-2947-4302-8409-8632326b2830	1550000000000.0	explorer	37	fish with (white bodies and orange stripes) or fangs	fish_white_bodies_orange_stripes_or_fangs	0	pretty much - it was hard to see a complete definitive consistency but that's what I noticed	19.747	chatMessage	F	O
mp-game-6	pilot	1954-b9ee3177-2947-4302-8409-8632326b2830	1550000000000.0	explorer	37	fish with (white bodies and orange stripes) or fangs	fish_white_bodies_orange_stripes_or_fangs	0	yes	0.237	chatMessage	F	O
mp-game-6	pilot	1954-b9ee3177-2947-4302-8409-8632326b2830	1550000000000.0	student	37	fish with (white bodies and orange stripes) or fangs	fish_white_bodies_orange_stripes_or_fangs	0	ok, lets give it a go!	12.280999999999999	chatMessage	F	A
mp-game-6	pilot	1954-b9ee3177-2947-4302-8409-8632326b2830	1550000000000.0	student	17	trees with purple leaves and berries	trees_purple_leaves_berries	1	hi	2.525	chatMessage	S	
mp-game-6	pilot	1954-b9ee3177-2947-4302-8409-8632326b2830	1550000000000.0	explorer	17	trees with purple leaves and berries	trees_purple_leaves_berries	1	Hi - Ollers are all purple - with at least another color on them	23.180999999999997	chatMessage	I	Q
mp-game-6	pilot	1954-b9ee3177-2947-4302-8409-8632326b2830	1550000000000.0	explorer	17	trees with purple leaves and berries	trees_purple_leaves_berries	1	Purple leaves	3.02	chatMessage	I	G
mp-game-6	pilot	1954-b9ee3177-2947-4302-8409-8632326b2830	1550000000000.0	explorer	17	trees with purple leaves and berries	trees_purple_leaves_berries	1	the base color doesn't matter	4.029	chatMessage	I	G
mp-game-6	pilot	1954-b9ee3177-2947-4302-8409-8632326b2830	1550000000000.0	student	17	trees with purple leaves and berries	trees_purple_leaves_berries	1	so the base color doesn't matter as long as t hey have purple leaves on them?	19.916	chatMessage	F	?
mp-game-6	pilot	1954-b9ee3177-2947-4302-8409-8632326b2830	1550000000000.0	explorer	17	trees with purple leaves and berries	trees_purple_leaves_berries	1	yes - there are no ollers with any other color leaves. All ollers have purple leaves	22.267	chatMessage	F	Q
mp-game-6	pilot	1954-b9ee3177-2947-4302-8409-8632326b2830	1550000000000.0	student	17	trees with purple leaves and berries	trees_purple_leaves_berries	1	or are the Ollers if they are all purple PLUS if they are another color AND have purple leaves?	54.911	chatMessage	F	?
mp-game-6	pilot	1954-b9ee3177-2947-4302-8409-8632326b2830	1550000000000.0	explorer	17	trees with purple leaves and berries	trees_purple_leaves_berries	1	no not all purple - but the leaves have to be purple to be an Oller	11.638	chatMessage	F	Q
mp-game-6	pilot	1954-b9ee3177-2947-4302-8409-8632326b2830	1550000000000.0	student	17	trees with purple leaves and berries	trees_purple_leaves_berries	1	ok - lets give that a try :)	9.645	chatMessage	F	A
mp-game-6	pilot	1954-b9ee3177-2947-4302-8409-8632326b2830	1550000000000.0	explorer	27	flowers with orange stems or thorns	flowers_orange_stems_or_thorns	2	Kweps are hard to identify but most have spike things growing out of their stems	13.061	chatMessage	I	Q
mp-game-6	pilot	1954-b9ee3177-2947-4302-8409-8632326b2830	1550000000000.0	explorer	27	flowers with orange stems or thorns	flowers_orange_stems_or_thorns	2	all have at least one color - orange or purple or both not completely white. 	14.637	chatMessage	I	Q
mp-game-6	pilot	1954-b9ee3177-2947-4302-8409-8632326b2830	1550000000000.0	student	27	flowers with orange stems or thorns	flowers_orange_stems_or_thorns	2	is that all?	8.425	chatMessage	F	?
mp-game-6	pilot	1954-b9ee3177-2947-4302-8409-8632326b2830	1550000000000.0	explorer	27	flowers with orange stems or thorns	flowers_orange_stems_or_thorns	2	yes there aren't really definitive characteristics bc some have the 3 doilies and some don't but most have the spikes in the stem	31.75	chatMessage	F	Q
mp-game-6	pilot	1954-b9ee3177-2947-4302-8409-8632326b2830	1550000000000.0	student	27	flowers with orange stems or thorns	flowers_orange_stems_or_thorns	2	so spiked stems and at least one color	12.564	chatMessage	F	Q
mp-game-6	pilot	1954-b9ee3177-2947-4302-8409-8632326b2830	1550000000000.0	explorer	27	flowers with orange stems or thorns	flowers_orange_stems_or_thorns	2	typically yes 3 spikes in the stem	8.552	chatMessage	F	P
mp-game-6	pilot	1954-b9ee3177-2947-4302-8409-8632326b2830	1550000000000.0	student	27	flowers with orange stems or thorns	flowers_orange_stems_or_thorns	2	3 spikes and colors	6.962000000000001	chatMessage	F	N
mp-game-6	pilot	1954-b9ee3177-2947-4302-8409-8632326b2830	1550000000000.0	explorer	27	flowers with orange stems or thorns	flowers_orange_stems_or_thorns	2	yes	0.81	chatMessage	F	A
mp-game-6	pilot	1954-b9ee3177-2947-4302-8409-8632326b2830	1550000000000.0	student	27	flowers with orange stems or thorns	flowers_orange_stems_or_thorns	2	ok lets try	4.471	chatMessage	F	A
mp-game-6	pilot	1954-b9ee3177-2947-4302-8409-8632326b2830	1550000000000.0	explorer	7	birds with purple tails	birds_purple_tails	3	all Morseths have purple feather TAILs	9.535	chatMessage	I	Q
mp-game-6	pilot	1954-b9ee3177-2947-4302-8409-8632326b2830	1550000000000.0	explorer	7	birds with purple tails	birds_purple_tails	3	it doesn't matter if they have feathers or no feathers anywhere else	9.777999999999999	chatMessage	I	O
mp-game-6	pilot	1954-b9ee3177-2947-4302-8409-8632326b2830	1550000000000.0	student	7	birds with purple tails	birds_purple_tails	3	so just look for purple feather tails?	13.224	chatMessage	F	?
mp-game-6	pilot	1954-b9ee3177-2947-4302-8409-8632326b2830	1550000000000.0	explorer	7	birds with purple tails	birds_purple_tails	3	yes!	0.6609999999999999	chatMessage	F	A
mp-game-6	pilot	1954-b9ee3177-2947-4302-8409-8632326b2830	1550000000000.0	student	7	birds with purple tails	birds_purple_tails	3	ok!	3.161	chatMessage	F	A
mp-game-6	pilot	1954-b9ee3177-2947-4302-8409-8632326b2830	1550000000000.0	explorer	47	bugs with (white heads or orange antennae) and purple legs	bugs_white_heads_or_orange_antennae_purple_legs	4	all luzaks have purple appendages on each side	13.453	chatMessage	I	Q
