experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	text	reactionTime	eventType	messageType	uttClass
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1550000000000.0	explorer	2	fish with white fangs	fish_fangs	0	anything with a long too this ONE	13.373	chatMessage	I	G
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1550000000000.0	student	2	fish with white fangs	fish_fangs	0	Okay, so long teeth is one trait, got it.	7.803	chatMessage	F	G
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1550000000000.0	explorer	2	fish with white fangs	fish_fangs	0	Sorry my keyboard is ACTING UP	6.237	chatMessage	M	
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1550000000000.0	student	2	fish with white fangs	fish_fangs	0	no problem friend	2.215	chatMessage	M	
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1550000000000.0	student	2	fish with white fangs	fish_fangs	0	Any other features?	3.8080000000000003	chatMessage	F	?
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1550000000000.0	explorer	2	fish with white fangs	fish_fangs	0	THE LONG TOOTH WAS the only thing common In all	11.755	chatMessage	F	Q
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1550000000000.0	student	2	fish with white fangs	fish_fangs	0	Awesome, sounds good then.	4.757	chatMessage	F	A
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1550000000000.0	explorer	42	flowers with (purple centers or orange stems) and thorns	flowers_purple_centers_or_orange_stems_with_thorns	1	they all had sPIKES on the sTEMS	7.096	chatMessage	I	Q
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1550000000000.0	explorer	42	flowers with (purple centers or orange stems) and thorns	flowers_purple_centers_or_orange_stems_with_thorns	1	but not all of them though	4.846	chatMessage	I	Q
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1550000000000.0	student	42	flowers with (purple centers or orange stems) and thorns	flowers_purple_centers_or_orange_stems_with_thorns	1	Okay, pikes on the stems, but not all of them.	6.782	chatMessage	F	Q
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1550000000000.0	explorer	42	flowers with (purple centers or orange stems) and thorns	flowers_purple_centers_or_orange_stems_with_thorns	1	I could not find anything elsE IN COMMON	11.600999999999999	chatMessage	F	O
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1550000000000.0	student	42	flowers with (purple centers or orange stems) and thorns	flowers_purple_centers_or_orange_stems_with_thorns	1	the ones without pikes on the stems, is there anything I should look for instead?	12.1	chatMessage	F	?
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1550000000000.0	student	42	flowers with (purple centers or orange stems) and thorns	flowers_purple_centers_or_orange_stems_with_thorns	1	spikes*	1.2229999999999999	chatMessage	F	?
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1550000000000.0	explorer	42	flowers with (purple centers or orange stems) and thorns	flowers_purple_centers_or_orange_stems_with_thorns	1	NOT THAT I COULD TELL	7.046	chatMessage	F	A
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1550000000000.0	student	42	flowers with (purple centers or orange stems) and thorns	flowers_purple_centers_or_orange_stems_with_thorns	1	Okay, I'll try my best thanks.	6.603	chatMessage	F	A
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1550000000000.0	explorer	32	Tree with (orange berries and purple trunks) or white leaves	trees_orange_berries_purple_trunks_or_white_leaves	2	they all have pedals AND FRUIT	350.468	chatMessage	I	G
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1550000000000.0	explorer	32	Tree with (orange berries and purple trunks) or white leaves	trees_orange_berries_purple_trunks_or_white_leaves	2	LESs COLORS the better but not all	7.006	chatMessage	I	Q
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1550000000000.0	student	32	Tree with (orange berries and purple trunks) or white leaves	trees_orange_berries_purple_trunks_or_white_leaves	2	Okay, I will look for petals and fruit. Sounds easy enough.. and look for less color if possible but not all are like it.	19.893	chatMessage	F	Q
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1550000000000.0	student	32	Tree with (orange berries and purple trunks) or white leaves	trees_orange_berries_purple_trunks_or_white_leaves	2	Thanks!	0.925	chatMessage	F	A
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1550000000000.0	explorer	32	Tree with (orange berries and purple trunks) or white leaves	trees_orange_berries_purple_trunks_or_white_leaves	2	only one had colors ON ALL 3 PARTS	15.087	chatMessage	F	N
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1550000000000.0	student	32	Tree with (orange berries and purple trunks) or white leaves	trees_orange_berries_purple_trunks_or_white_leaves	2	Sounds good, I will look for it.	5.739	chatMessage	F	A
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1550000000000.0	explorer	12	bugs with purple legs and white heads	bugs_purple_legs_white_heads	3	there are 9 with purple legs	8.16	chatMessage	I	N
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1550000000000.0	explorer	12	bugs with purple legs and white heads	bugs_purple_legs_white_heads	3	I COULD NOT FIND ANYTHING ELS to differentiate the others	13.634	chatMessage	I	O
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1550000000000.0	student	12	bugs with purple legs and white heads	bugs_purple_legs_white_heads	3	Okay, nine with purple legs, the rest are not that species so don't pick them?	16.113	chatMessage	F	?
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1550000000000.0	explorer	12	bugs with purple legs and white heads	bugs_purple_legs_white_heads	3	YEAH THERE ARE ONLY 9 AND THEY ALL HAD PURPLE LEGS	9.986	chatMessage	F	N
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1550000000000.0	student	12	bugs with purple legs and white heads	bugs_purple_legs_white_heads	3	Okay, sounds good I'll give it a shot :)	8.009	chatMessage	F	A
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1550000000000.0	explorer	12	bugs with purple legs and white heads	bugs_purple_legs_white_heads	3	there are sOME WITH PURPLE LEGS who arent the sPECIES though	13.446	chatMessage	F	Q
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1550000000000.0	explorer	22	birds with orange tails or white wings	birds_orange_tails_or_white_wings	4	anything with no color is ONE	0.929	chatMessage	I	G
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1550000000000.0	explorer	22	birds with orange tails or white wings	birds_orange_tails_or_white_wings	4	ANYTHING WITH ORANGE HEAD FEATHERS and no tail is ONE	1.794	chatMessage	I	G
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1550000000000.0	student	22	birds with orange tails or white wings	birds_orange_tails_or_white_wings	4	Okay, no color on them are the species.	6.5329999999999995	chatMessage	F	G
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1550000000000.0	explorer	22	birds with orange tails or white wings	birds_orange_tails_or_white_wings	4	ANYTHING WITH PURPLE HEAD AND BODY BUT NO ORANGE WING	1.1740000000000002	chatMessage	F	G
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1550000000000.0	student	22	birds with orange tails or white wings	birds_orange_tails_or_white_wings	4	Orange head feathers, what is the rest I can't see it	13.195	chatMessage	F	G
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1550000000000.0	explorer	22	birds with orange tails or white wings	birds_orange_tails_or_white_wings	4	NO TAIL	1.244	chatMessage	F	G
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1550000000000.0	student	22	birds with orange tails or white wings	birds_orange_tails_or_white_wings	4	orange and purple head feathers but no tail, awesome.	11.126	chatMessage	F	G
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1550000000000.0	student	22	birds with orange tails or white wings	birds_orange_tails_or_white_wings	4	I think I understand, anything else?	8.201	chatMessage	F	?
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1550000000000.0	explorer	22	birds with orange tails or white wings	birds_orange_tails_or_white_wings	4	ORANGE FEATHERS and tail is ONE	1.911	chatMessage	F	G
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1550000000000.0	explorer	22	birds with orange tails or white wings	birds_orange_tails_or_white_wings	4	THINK THAT Sit	2.642	chatMessage	F	O
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1550000000000.0	explorer	22	birds with orange tails or white wings	birds_orange_tails_or_white_wings	4	this ONE WAS hard	3.091	chatMessage	F	O
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1550000000000.0	explorer	22	birds with orange tails or white wings	birds_orange_tails_or_white_wings	4	Okay, orange feathers and tail is one too	9.311	chatMessage	F	G
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1550000000000.0	explorer	22	birds with orange tails or white wings	birds_orange_tails_or_white_wings	4	The rest are orange or purple head feathers but no tail	6.54	chatMessage	F	Q
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1550000000000.0	student	22	birds with orange tails or white wings	birds_orange_tails_or_white_wings	4	Got it :)	3.832	chatMessage	F	A
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1550000000000.0	student	22	birds with orange tails or white wings	birds_orange_tails_or_white_wings	4	Yes this is hard! Here goes nothing.	5.321000000000001	chatMessage	F	A
