experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	text	reactionTime	eventType	messageType	uttClass
mp-game-6	pilot	0648-b678a26f-b204-4a2e-96f7-ee544884124a	1550000000000.0	explorer	17	trees with purple leaves and berries	trees_purple_leaves_berries	0	hi	0.562	chatMessage	S	
mp-game-6	pilot	0648-b678a26f-b204-4a2e-96f7-ee544884124a	1550000000000.0	student	17	trees with purple leaves and berries	trees_purple_leaves_berries	0	hello	1.13	chatMessage	S	
mp-game-6	pilot	0648-b678a26f-b204-4a2e-96f7-ee544884124a	1550000000000.0	student	17	trees with purple leaves and berries	trees_purple_leaves_berries	0	what did you learn about the creatures	7.8020000000000005	chatMessage	S	
mp-game-6	pilot	0648-b678a26f-b204-4a2e-96f7-ee544884124a	1550000000000.0	explorer	17	trees with purple leaves and berries	trees_purple_leaves_berries	0	ollers have purple leaves	6.792999999999999	chatMessage	I	G
mp-game-6	pilot	0648-b678a26f-b204-4a2e-96f7-ee544884124a	1550000000000.0	student	17	trees with purple leaves and berries	trees_purple_leaves_berries	0	great	1.412	chatMessage	F	A
mp-game-6	pilot	0648-b678a26f-b204-4a2e-96f7-ee544884124a	1550000000000.0	student	17	trees with purple leaves and berries	trees_purple_leaves_berries	0	what else did you learn	5.694	chatMessage	F	?
mp-game-6	pilot	0648-b678a26f-b204-4a2e-96f7-ee544884124a	1550000000000.0	explorer	17	trees with purple leaves and berries	trees_purple_leaves_berries	0	it is great	1.827	chatMessage	F	O
mp-game-6	pilot	0648-b678a26f-b204-4a2e-96f7-ee544884124a	1550000000000.0	explorer	17	trees with purple leaves and berries	trees_purple_leaves_berries	0	one time they showed a picture of a plant with purple leavrs, which is an oller, but it wasn't labeled, but below it, they showed the ezact same picture; it was labeled an oller. Ollers have purple leaves	42.593999999999994	chatMessage	F	E
mp-game-6	pilot	0648-b678a26f-b204-4a2e-96f7-ee544884124a	1550000000000.0	student	17	trees with purple leaves and berries	trees_purple_leaves_berries	0	thank you	2.088	chatMessage	F	A
mp-game-6	pilot	0648-b678a26f-b204-4a2e-96f7-ee544884124a	1550000000000.0	explorer	17	trees with purple leaves and berries	trees_purple_leaves_berries	0	one of th epictures might be a lie	6.956	chatMessage	F	N
mp-game-6	pilot	0648-b678a26f-b204-4a2e-96f7-ee544884124a	1550000000000.0	student	17	trees with purple leaves and berries	trees_purple_leaves_berries	0	ok	0.6809999999999999	chatMessage	F	A
