experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	text	reactionTime	eventType	messageType	uttClass
mp-game-6	pilot	2696-91598059-fd51-4c5b-a05d-4e1a231ea54e	1548690000000.0	explorer	38	bugs with (purple legs and white heads) or orange wings	bugs_purple_legs_white_heads_or_orange_wings	0	Zorbs are the ones with the two orange wings	15.045	chatMessage	I	G
mp-game-6	pilot	2696-91598059-fd51-4c5b-a05d-4e1a231ea54e	1548690000000.0	explorer	48	birds with (orange tails or white wings) and orange crests	birds_orange_tails_or_white_wings_orange_crests	1	Luzak are the ones with orange feathers on the top and bottom	11.709000000000001	chatMessage	I	G
mp-game-6	pilot	2696-91598059-fd51-4c5b-a05d-4e1a231ea54e	1548690000000.0	explorer	8	trees with purple berries	trees_purple_berries	2	if the little dots are purple it's a morseth, i guess you could call them berries idk	10.949000000000002	chatMessage	I	C
mp-game-6	pilot	2696-91598059-fd51-4c5b-a05d-4e1a231ea54e	1548690000000.0	explorer	8	trees with purple berries	trees_purple_berries	2	light purple dots	4.207	chatMessage	I	G
mp-game-6	pilot	2696-91598059-fd51-4c5b-a05d-4e1a231ea54e	1548690000000.0	explorer	18	flowers with purple stem and thorns	flowers_purple_stems_thorns	3	purple stems with some yellow on the top	4.795	chatMessage	I	Q
mp-game-6	pilot	2696-91598059-fd51-4c5b-a05d-4e1a231ea54e	1548690000000.0	explorer	28	fish with orange bodies or fangs	fish_orange_bodies_or_fangs	4	solid orange bodies	2.237	chatMessage	I	G
