experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	text	reactionTime	eventType	messageType	uttClass
mp-game-6	pilot	5085-01f01776-b15d-4363-8025-63679592b459	1550000000000.0	explorer	20	bugs with orange antennae or wings	bugs_orange_antennae_or_wings	0	a kwep has attena	9.986	chatMessage	I	G
mp-game-6	pilot	5085-01f01776-b15d-4363-8025-63679592b459	1550000000000.0	student	20	bugs with orange antennae or wings	bugs_orange_antennae_or_wings	0	okay	1.6440000000000001	chatMessage	F	A
mp-game-6	pilot	5085-01f01776-b15d-4363-8025-63679592b459	1550000000000.0	explorer	20	bugs with orange antennae or wings	bugs_orange_antennae_or_wings	0	a kwep can also have a purple body, but not always	14.368	chatMessage	F	P
mp-game-6	pilot	5085-01f01776-b15d-4363-8025-63679592b459	1550000000000.0	student	20	bugs with orange antennae or wings	bugs_orange_antennae_or_wings	0	alright, next category	6.975	chatMessage	F	A
mp-game-6	pilot	5085-01f01776-b15d-4363-8025-63679592b459	1550000000000.0	student	20	bugs with orange antennae or wings	bugs_orange_antennae_or_wings	0	unless there is more about kweps	4.935	chatMessage	F	?
mp-game-6	pilot	5085-01f01776-b15d-4363-8025-63679592b459	1550000000000.0	explorer	20	bugs with orange antennae or wings	bugs_orange_antennae_or_wings	0	no	2.122	chatMessage	F	A
mp-game-6	pilot	5085-01f01776-b15d-4363-8025-63679592b459	1550000000000.0	student	20	bugs with orange antennae or wings	bugs_orange_antennae_or_wings	0	okay, you got info on the other groups or just kweps for this one?	10.950999999999999	chatMessage	M	?
mp-game-6	pilot	5085-01f01776-b15d-4363-8025-63679592b459	1550000000000.0	explorer	20	bugs with orange antennae or wings	bugs_orange_antennae_or_wings	0	just the kweps	5.619	chatMessage	M	
mp-game-6	pilot	5085-01f01776-b15d-4363-8025-63679592b459	1550000000000.0	student	20	bugs with orange antennae or wings	bugs_orange_antennae_or_wings	0	alright cool thanks	3.185	chatMessage	M	
mp-game-6	pilot	5085-01f01776-b15d-4363-8025-63679592b459	1550000000000.0	explorer	40	trees with (purple trunks or white leaves) and orange berries	trees_purple_trunks_or_white_leaves_orange_berries	1	the luzak has a purple or green trunk but always gold berries.	20.695999999999998	chatMessage	I	Q
mp-game-6	pilot	5085-01f01776-b15d-4363-8025-63679592b459	1550000000000.0	student	40	trees with (purple trunks or white leaves) and orange berries	trees_purple_trunks_or_white_leaves_orange_berries	1	Do they have to have both traits? Or just either	10.359000000000002	chatMessage	F	?
mp-game-6	pilot	5085-01f01776-b15d-4363-8025-63679592b459	1550000000000.0	explorer	40	trees with (purple trunks or white leaves) and orange berries	trees_purple_trunks_or_white_leaves_orange_berries	1	they can have either a purple or green trunk, but the berries are always gold	20.458	chatMessage	F	E
mp-game-6	pilot	5085-01f01776-b15d-4363-8025-63679592b459	1550000000000.0	student	40	trees with (purple trunks or white leaves) and orange berries	trees_purple_trunks_or_white_leaves_orange_berries	1	So don't select the ones that don't have gold berries right?	17.655	chatMessage	F	?
mp-game-6	pilot	5085-01f01776-b15d-4363-8025-63679592b459	1550000000000.0	explorer	40	trees with (purple trunks or white leaves) and orange berries	trees_purple_trunks_or_white_leaves_orange_berries	1	right	0.879	chatMessage	F	A
mp-game-6	pilot	5085-01f01776-b15d-4363-8025-63679592b459	1550000000000.0	student	40	trees with (purple trunks or white leaves) and orange berries	trees_purple_trunks_or_white_leaves_orange_berries	1	okay gold berries and either a purple or green trunk, got it	8.607000000000001	chatMessage	F	A
mp-game-6	pilot	5085-01f01776-b15d-4363-8025-63679592b459	1550000000000.0	explorer	10	fish with orange bodies and purple stripes	fish_orange_bodies_purple_stripes	2	the oller is always orange with a purple stripe	11.115	chatMessage	I	Q
mp-game-6	pilot	5085-01f01776-b15d-4363-8025-63679592b459	1550000000000.0	student	10	fish with orange bodies and purple stripes	fish_orange_bodies_purple_stripes	2	Should we also pick ones with only purple stripes or just orange? We missed a couple last time	22.921	chatMessage	F	?
mp-game-6	pilot	5085-01f01776-b15d-4363-8025-63679592b459	1550000000000.0	explorer	10	fish with orange bodies and purple stripes	fish_orange_bodies_purple_stripes	2	no only the ones that are orange with purple stripes	10.945	chatMessage	F	Q
mp-game-6	pilot	5085-01f01776-b15d-4363-8025-63679592b459	1550000000000.0	student	10	fish with orange bodies and purple stripes	fish_orange_bodies_purple_stripes	2	Okay got it	2.51	chatMessage	F	A
mp-game-6	pilot	5085-01f01776-b15d-4363-8025-63679592b459	1550000000000.0	explorer	0	flowers with orange stems	flowers_orange_stems	3	pick all the flowers with the orange stems, ignore all other features	17.099	chatMessage	I	Q
mp-game-6	pilot	5085-01f01776-b15d-4363-8025-63679592b459	1550000000000.0	student	0	flowers with orange stems	flowers_orange_stems	3	orange stems only ok	3.534	chatMessage	F	Q
mp-game-6	pilot	5085-01f01776-b15d-4363-8025-63679592b459	1550000000000.0	explorer	30	birds with (purple wings and white crests) or white tails	birds_purple_wings_white_crests_or_white_tails	4	pick the birds with white tail feathers, ignore all other features	17.442	chatMessage	I	Q
mp-game-6	pilot	5085-01f01776-b15d-4363-8025-63679592b459	1550000000000.0	student	30	birds with (purple wings and white crests) or white tails	birds_purple_wings_white_crests_or_white_tails	4	ok	1.431	chatMessage	F	A
