experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	text	reactionTime	eventType	messageType	uttClass
mp-game-6	pilot	2554-b8e3398e-99f7-492d-890c-70d410930be2	1550000000000.0	explorer	13	bugs with wings and antennae	bugs_wings_antennae	0	The oller definitely has antennae	6.225	chatMessage	I	Q
mp-game-6	pilot	2554-b8e3398e-99f7-492d-890c-70d410930be2	1550000000000.0	explorer	13	bugs with wings and antennae	bugs_wings_antennae	0	The colors vary though and I didn't notice much of a pattern	7.096	chatMessage	I	O
mp-game-6	pilot	2554-b8e3398e-99f7-492d-890c-70d410930be2	1550000000000.0	student	13	bugs with wings and antennae	bugs_wings_antennae	0	is there anything else?	3.344	chatMessage	F	?
mp-game-6	pilot	2554-b8e3398e-99f7-492d-890c-70d410930be2	1550000000000.0	explorer	13	bugs with wings and antennae	bugs_wings_antennae	0	Nope	0.882	chatMessage	F	A
mp-game-6	pilot	2554-b8e3398e-99f7-492d-890c-70d410930be2	1550000000000.0	student	13	bugs with wings and antennae	bugs_wings_antennae	0	k tx	2.096	chatMessage	F	A
mp-game-6	pilot	2554-b8e3398e-99f7-492d-890c-70d410930be2	1550000000000.0	explorer	3	fish with whiskers	fish_whiskers	1	All morseth have long whiskers. Color and pattern doesnt' matter.	10.115	chatMessage	I	Q
mp-game-6	pilot	2554-b8e3398e-99f7-492d-890c-70d410930be2	1550000000000.0	student	3	fish with whiskers	fish_whiskers	1	so just lon whiskers	8.767999999999999	chatMessage	F	G
mp-game-6	pilot	2554-b8e3398e-99f7-492d-890c-70d410930be2	1550000000000.0	student	3	fish with whiskers	fish_whiskers	1	long	1.217	chatMessage	F	O
mp-game-6	pilot	2554-b8e3398e-99f7-492d-890c-70d410930be2	1550000000000.0	explorer	3	fish with whiskers	fish_whiskers	1	yup!	0.963	chatMessage	F	A
mp-game-6	pilot	2554-b8e3398e-99f7-492d-890c-70d410930be2	1550000000000.0	student	3	fish with whiskers	fish_whiskers	1	k	0.722	chatMessage	F	A
mp-game-6	pilot	2554-b8e3398e-99f7-492d-890c-70d410930be2	1550000000000.0	explorer	23	birds with orange crests or purple wings	birds_orange_crests_or_purple_wings	2	Most of them have head feathers, but not all of them.	8.122	chatMessage	I	Q
mp-game-6	pilot	2554-b8e3398e-99f7-492d-890c-70d410930be2	1550000000000.0	explorer	23	birds with orange crests or purple wings	birds_orange_crests_or_purple_wings	2	Some have tail feathers. Theyappear to be either orange or purple. 	10.673	chatMessage	I	Q
mp-game-6	pilot	2554-b8e3398e-99f7-492d-890c-70d410930be2	1550000000000.0	explorer	23	birds with orange crests or purple wings	birds_orange_crests_or_purple_wings	2	It's hard to see a pattern with these features	6.596	chatMessage	M	
mp-game-6	pilot	2554-b8e3398e-99f7-492d-890c-70d410930be2	1550000000000.0	student	23	birds with orange crests or purple wings	birds_orange_crests_or_purple_wings	2	I'll try my best	5.224	chatMessage	S	
mp-game-6	pilot	2554-b8e3398e-99f7-492d-890c-70d410930be2	1550000000000.0	explorer	23	birds with orange crests or purple wings	birds_orange_crests_or_purple_wings	2	ok sorry!	2.9819999999999998	chatMessage	S	
mp-game-6	pilot	2554-b8e3398e-99f7-492d-890c-70d410930be2	1550000000000.0	explorer	43	flowers with (purple stems or thorns) and white centers	flowers_purple_stems_or_thorns_white_centers	3	So a lot of these have the thorns at on the stem of the flower	9.317	chatMessage	I	Q
mp-game-6	pilot	2554-b8e3398e-99f7-492d-890c-70d410930be2	1550000000000.0	explorer	43	flowers with (purple stems or thorns) and white centers	flowers_purple_stems_or_thorns_white_centers	3	some however are just a simple stem and flower	6.756	chatMessage	I	Q
mp-game-6	pilot	2554-b8e3398e-99f7-492d-890c-70d410930be2	1550000000000.0	student	43	flowers with (purple stems or thorns) and white centers	flowers_purple_stems_or_thorns_white_centers	3	ok, so more with thorns and less than the others	57.793	chatMessage	F	Q
mp-game-6	pilot	2554-b8e3398e-99f7-492d-890c-70d410930be2	1550000000000.0	explorer	33	trees with (leaves and berries) or orange trunks	trees_leaves_berries_or_orange_trunks	4	zorbs have apples AND leaves	5.415	chatMessage	I	G
mp-game-6	pilot	2554-b8e3398e-99f7-492d-890c-70d410930be2	1550000000000.0	student	33	trees with (leaves and berries) or orange trunks	trees_leaves_berries_or_orange_trunks	4	that's it?	1.713	chatMessage	F	?
mp-game-6	pilot	2554-b8e3398e-99f7-492d-890c-70d410930be2	1550000000000.0	explorer	33	trees with (leaves and berries) or orange trunks	trees_leaves_berries_or_orange_trunks	4	yes	1.242	chatMessage	F	A
mp-game-6	pilot	2554-b8e3398e-99f7-492d-890c-70d410930be2	1550000000000.0	student	33	trees with (leaves and berries) or orange trunks	trees_leaves_berries_or_orange_trunks	4	ok cool	1.7619999999999998	chatMessage	F	A
