experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	text	reactionTime	eventType
mp-game-6	pilot	3433-9fbe1a21-d2df-4898-aa34-ef0d4de19a53	1548114425264	explorer	27	"flowers with orange stems or thorns"	flowers_orange_stems_or_thorns	0	"Jrllo"	1.07	chatMessage
mp-game-6	pilot	3433-9fbe1a21-d2df-4898-aa34-ef0d4de19a53	1548114428894	explorer	27	"flowers with orange stems or thorns"	flowers_orange_stems_or_thorns	0	"Hello even sorry"	2.04	chatMessage
mp-game-6	pilot	3433-9fbe1a21-d2df-4898-aa34-ef0d4de19a53	1548114455073	explorer	27	"flowers with orange stems or thorns"	flowers_orange_stems_or_thorns	0	"so one of the properties of the Kweep is a flower with thorns"	25.531	chatMessage
mp-game-6	pilot	3433-9fbe1a21-d2df-4898-aa34-ef0d4de19a53	1548114463385	explorer	27	"flowers with orange stems or thorns"	flowers_orange_stems_or_thorns	0	"and no arms"	5.03	chatMessage
mp-game-6	pilot	3433-9fbe1a21-d2df-4898-aa34-ef0d4de19a53	1548114478307	explorer	27	"flowers with orange stems or thorns"	flowers_orange_stems_or_thorns	0	"another version is a flower with the 3 curly arms"	12.744	chatMessage
mp-game-6	pilot	3433-9fbe1a21-d2df-4898-aa34-ef0d4de19a53	1548114500022	explorer	27	"flowers with orange stems or thorns"	flowers_orange_stems_or_thorns	0	"but I'm having figuring out exactly what disquishs them"	21.317	chatMessage
mp-game-6	pilot	3433-9fbe1a21-d2df-4898-aa34-ef0d4de19a53	1548114532576	explorer	27	"flowers with orange stems or thorns"	flowers_orange_stems_or_thorns	0	"I think with the armed one its the stalk is a different color then the flower"	14.08	chatMessage
mp-game-6	pilot	3433-9fbe1a21-d2df-4898-aa34-ef0d4de19a53	1548114549755	explorer	27	"flowers with orange stems or thorns"	flowers_orange_stems_or_thorns	0	"and the arm color can be either the color of the flower or stalk"	10.532	chatMessage
mp-game-6	pilot	3433-9fbe1a21-d2df-4898-aa34-ef0d4de19a53	1548114577067	student	27	"flowers with orange stems or thorns"	flowers_orange_stems_or_thorns	0	"can you still look at them?"	6.53	chatMessage
mp-game-6	pilot	3433-9fbe1a21-d2df-4898-aa34-ef0d4de19a53	1548114589018	explorer	27	"flowers with orange stems or thorns"	flowers_orange_stems_or_thorns	0	"no I wrote down some key features I saw"	7.57	chatMessage
mp-game-6	pilot	3433-9fbe1a21-d2df-4898-aa34-ef0d4de19a53	1548114622977	student	27	"flowers with orange stems or thorns"	flowers_orange_stems_or_thorns	0	"So the arm is different color than the flower on those with arms?"	25.261	chatMessage
mp-game-6	pilot	3433-9fbe1a21-d2df-4898-aa34-ef0d4de19a53	1548114635038	explorer	27	"flowers with orange stems or thorns"	flowers_orange_stems_or_thorns	0	"so 2 version stalk and flower only needs to also have thorns (no curly leaves)"	30.525	chatMessage
mp-game-6	pilot	3433-9fbe1a21-d2df-4898-aa34-ef0d4de19a53	1548114691175	explorer	27	"flowers with orange stems or thorns"	flowers_orange_stems_or_thorns	0	"so the arms (long curley leaves) can be either the color of the stalk or the flower but it looked like the stalk and the flower have to be either color and with this version (with the curly arms) can have thorns (it didn't seem to make a difference with this one with thorns)"	55.477	chatMessage
mp-game-6	pilot	3433-9fbe1a21-d2df-4898-aa34-ef0d4de19a53	1548114751738	student	27	"flowers with orange stems or thorns"	flowers_orange_stems_or_thorns	0	"okay, let's give it a try!"	12.583	chatMessage
mp-game-6	pilot	3433-9fbe1a21-d2df-4898-aa34-ef0d4de19a53	1548114766702	explorer	27	"flowers with orange stems or thorns"	flowers_orange_stems_or_thorns	0	"Ready!"	1.29	chatMessage
mp-game-6	pilot	3433-9fbe1a21-d2df-4898-aa34-ef0d4de19a53	1548115018161	explorer	7	"birds with purple tails"	birds_purple_tails	1	"Hello"	0.993	chatMessage
mp-game-6	pilot	3433-9fbe1a21-d2df-4898-aa34-ef0d4de19a53	1548115030550	student	7	"birds with purple tails"	birds_purple_tails	1	"Hi what can you tell me?"	7.189	chatMessage
mp-game-6	pilot	3433-9fbe1a21-d2df-4898-aa34-ef0d4de19a53	1548115035929	explorer	7	"birds with purple tails"	birds_purple_tails	1	"This one should be easier"	4.932	chatMessage
mp-game-6	pilot	3433-9fbe1a21-d2df-4898-aa34-ef0d4de19a53	1548115046518	explorer	7	"birds with purple tails"	birds_purple_tails	1	"It always has a tail"	4.848	chatMessage
mp-game-6	pilot	3433-9fbe1a21-d2df-4898-aa34-ef0d4de19a53	1548115111430	explorer	7	"birds with purple tails"	birds_purple_tails	1	"the head and body (some heads have feathers on top some don't) "	61.925	chatMessage
mp-game-6	pilot	3433-9fbe1a21-d2df-4898-aa34-ef0d4de19a53	1548115151489	explorer	7	"birds with purple tails"	birds_purple_tails	1	"are always the same color"	4.077	chatMessage
mp-game-6	pilot	3433-9fbe1a21-d2df-4898-aa34-ef0d4de19a53	1548115153325	explorer	7	"birds with purple tails"	birds_purple_tails	1	"The tail seems to always be purple and the wing is always a different color then the body"	1.391	chatMessage
mp-game-6	pilot	3433-9fbe1a21-d2df-4898-aa34-ef0d4de19a53	1548115211584	explorer	7	"birds with purple tails"	birds_purple_tails	1	"(they eyes and beak are always the same color across all species good or bad it seems so you can ignore them)"	42.65	chatMessage
mp-game-6	pilot	3433-9fbe1a21-d2df-4898-aa34-ef0d4de19a53	1548115221121	explorer	7	"birds with purple tails"	birds_purple_tails	1	"that's it this seems to be much easier"	6.896	chatMessage
mp-game-6	pilot	3433-9fbe1a21-d2df-4898-aa34-ef0d4de19a53	1548115230038	student	7	"birds with purple tails"	birds_purple_tails	1	"Ok let's go"	5.796	chatMessage
mp-game-6	pilot	3433-9fbe1a21-d2df-4898-aa34-ef0d4de19a53	1548115235650	explorer	7	"birds with purple tails"	birds_purple_tails	1	"ready!"	1.49	chatMessage
mp-game-6	pilot	3433-9fbe1a21-d2df-4898-aa34-ef0d4de19a53	1548115461209	explorer	37	"fish with (white bodies and orange stripes) or fangs"	fish_white_bodies_orange_stripes_or_fangs	2	"o.k. this one is harder."	3.545	chatMessage
mp-game-6	pilot	3433-9fbe1a21-d2df-4898-aa34-ef0d4de19a53	1548115471179	explorer	37	"fish with (white bodies and orange stripes) or fangs"	fish_white_bodies_orange_stripes_or_fangs	2	"I'm sorry I thought I had the last one better"	9.543	chatMessage
mp-game-6	pilot	3433-9fbe1a21-d2df-4898-aa34-ef0d4de19a53	1548115549924	student	37	"fish with (white bodies and orange stripes) or fangs"	fish_white_bodies_orange_stripes_or_fangs	2	"no problem.  It is a challenge to build a comprehensive matrix"	71.072	chatMessage
mp-game-6	pilot	3433-9fbe1a21-d2df-4898-aa34-ef0d4de19a53	1548115561209	explorer	37	"fish with (white bodies and orange stripes) or fangs"	fish_white_bodies_orange_stripes_or_fangs	2	"So here is a thing all NON zorbs didn't have tusks but there where a couple zorbs without tusks (very few) and those seemed to have 3  different colors if they didn't have wiskers"	86.006	chatMessage
mp-game-6	pilot	3433-9fbe1a21-d2df-4898-aa34-ef0d4de19a53	1548115573417	explorer	37	"fish with (white bodies and orange stripes) or fangs"	fish_white_bodies_orange_stripes_or_fangs	2	"if they had wiskers they looked like a clown fish"	11.766	chatMessage
mp-game-6	pilot	3433-9fbe1a21-d2df-4898-aa34-ef0d4de19a53	1548115622661	explorer	37	"fish with (white bodies and orange stripes) or fangs"	fish_white_bodies_orange_stripes_or_fangs	2	"I believe that all zorbs had at least 2 differnt colors (top fin and body) many had a clown fish pattern which let it have up to 3 colors"	36.41	chatMessage
mp-game-6	pilot	3433-9fbe1a21-d2df-4898-aa34-ef0d4de19a53	1548115648047	explorer	37	"fish with (white bodies and orange stripes) or fangs"	fish_white_bodies_orange_stripes_or_fangs	2	"other then the rare outlier though all non zorbs didn't have tusks"	17.936	chatMessage
mp-game-6	pilot	3433-9fbe1a21-d2df-4898-aa34-ef0d4de19a53	1548115683269	explorer	37	"fish with (white bodies and orange stripes) or fangs"	fish_white_bodies_orange_stripes_or_fangs	2	"I can't really give you more then that, thats all the notes i could get in a fair timeframe."	29.786	chatMessage
mp-game-6	pilot	3433-9fbe1a21-d2df-4898-aa34-ef0d4de19a53	1548115949347	explorer	47	"bugs with (white heads or orange antennae) and purple legs"	bugs_white_heads_or_orange_antennae_purple_legs	3	"so this is a luzak or something "	9.619	chatMessage
mp-game-6	pilot	3433-9fbe1a21-d2df-4898-aa34-ef0d4de19a53	1548115972893	student	47	"bugs with (white heads or orange antennae) and purple legs"	bugs_white_heads_or_orange_antennae_purple_legs	3	"I don't get asked the name of the species"	14.69	chatMessage
mp-game-6	pilot	3433-9fbe1a21-d2df-4898-aa34-ef0d4de19a53	1548115975236	explorer	47	"bugs with (white heads or orange antennae) and purple legs"	bugs_white_heads_or_orange_antennae_purple_legs	3	"if it has antennae they are always orange "	18.714	chatMessage
mp-game-6	pilot	3433-9fbe1a21-d2df-4898-aa34-ef0d4de19a53	1548116018487	explorer	47	"bugs with (white heads or orange antennae) and purple legs"	bugs_white_heads_or_orange_antennae_purple_legs	3	"legs are always purple"	3.534	chatMessage
