experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	text	reactionTime	eventType	messageType	uttClass
mp-game-6	pilot	7428-0ee96d24-33b7-4933-81a3-c3d11c92dc5f	1550000000000.0	student	36	fish with (orange bodies and purple stripes) or whiskers	fish_orange_bodies_purple_stripes_or_whiskers	0	Hello	9.267000000000001	chatMessage	S	
mp-game-6	pilot	7428-0ee96d24-33b7-4933-81a3-c3d11c92dc5f	1550000000000.0	explorer	36	fish with (orange bodies and purple stripes) or whiskers	fish_orange_bodies_purple_stripes_or_whiskers	0	yep	1.371	chatMessage	S	
mp-game-6	pilot	7428-0ee96d24-33b7-4933-81a3-c3d11c92dc5f	1550000000000.0	student	36	fish with (orange bodies and purple stripes) or whiskers	fish_orange_bodies_purple_stripes_or_whiskers	0	What kind of creatures are we looking for?	6.4639999999999995	chatMessage	F	?
mp-game-6	pilot	7428-0ee96d24-33b7-4933-81a3-c3d11c92dc5f	1550000000000.0	explorer	36	fish with (orange bodies and purple stripes) or whiskers	fish_orange_bodies_purple_stripes_or_whiskers	0	the one with zorb	16.852999999999998	chatMessage	F	O
mp-game-6	pilot	7428-0ee96d24-33b7-4933-81a3-c3d11c92dc5f	1550000000000.0	student	36	fish with (orange bodies and purple stripes) or whiskers	fish_orange_bodies_purple_stripes_or_whiskers	0	what is zorb?	10.582	chatMessage	F	?
mp-game-6	pilot	7428-0ee96d24-33b7-4933-81a3-c3d11c92dc5f	1550000000000.0	student	36	fish with (orange bodies and purple stripes) or whiskers	fish_orange_bodies_purple_stripes_or_whiskers	0	the detector thing?	5.19	chatMessage	F	?
mp-game-6	pilot	7428-0ee96d24-33b7-4933-81a3-c3d11c92dc5f	1550000000000.0	explorer	36	fish with (orange bodies and purple stripes) or whiskers	fish_orange_bodies_purple_stripes_or_whiskers	0	an large teeth	9.988	chatMessage	F	G
mp-game-6	pilot	7428-0ee96d24-33b7-4933-81a3-c3d11c92dc5f	1550000000000.0	student	36	fish with (orange bodies and purple stripes) or whiskers	fish_orange_bodies_purple_stripes_or_whiskers	0	ok, large teeth, that's it?	5.032	chatMessage	F	?
mp-game-6	pilot	7428-0ee96d24-33b7-4933-81a3-c3d11c92dc5f	1550000000000.0	explorer	36	fish with (orange bodies and purple stripes) or whiskers	fish_orange_bodies_purple_stripes_or_whiskers	0	its a fish with large teeth 	20.631	chatMessage	F	G
mp-game-6	pilot	7428-0ee96d24-33b7-4933-81a3-c3d11c92dc5f	1550000000000.0	student	36	fish with (orange bodies and purple stripes) or whiskers	fish_orange_bodies_purple_stripes_or_whiskers	0	ok, i'm hitting continue.	6.79	chatMessage	F	A
mp-game-6	pilot	7428-0ee96d24-33b7-4933-81a3-c3d11c92dc5f	1550000000000.0	student	26	flowers with purple petals or thorns	flowers_purple_petals_or_thorns	1	Are they all fish again?	4.104	chatMessage	F	?
mp-game-6	pilot	7428-0ee96d24-33b7-4933-81a3-c3d11c92dc5f	1550000000000.0	explorer	26	flowers with purple petals or thorns	flowers_purple_petals_or_thorns	1	No, its flower with sharp edge branch	55.977	chatMessage	F	G
mp-game-6	pilot	7428-0ee96d24-33b7-4933-81a3-c3d11c92dc5f	1550000000000.0	student	26	flowers with purple petals or thorns	flowers_purple_petals_or_thorns	1	sharp edge branch, any particular color?	9.025	chatMessage	F	?
mp-game-6	pilot	7428-0ee96d24-33b7-4933-81a3-c3d11c92dc5f	1550000000000.0	explorer	26	flowers with purple petals or thorns	flowers_purple_petals_or_thorns	1	No color is mention 	24.21	chatMessage	F	G
mp-game-6	pilot	7428-0ee96d24-33b7-4933-81a3-c3d11c92dc5f	1550000000000.0	student	26	flowers with purple petals or thorns	flowers_purple_petals_or_thorns	1	Any other info on them?	11.210999999999999	chatMessage	F	?
mp-game-6	pilot	7428-0ee96d24-33b7-4933-81a3-c3d11c92dc5f	1550000000000.0	explorer	26	flowers with purple petals or thorns	flowers_purple_petals_or_thorns	1	its a flower with sharp edge branches and some tales that's all	72.971	chatMessage	F	G
mp-game-6	pilot	7428-0ee96d24-33b7-4933-81a3-c3d11c92dc5f	1550000000000.0	student	26	flowers with purple petals or thorns	flowers_purple_petals_or_thorns	1	OK, hitting continue.	7.527	chatMessage	M	A
mp-game-6	pilot	7428-0ee96d24-33b7-4933-81a3-c3d11c92dc5f	1550000000000.0	student	6	birds with tails	birds_tails	2	I'm not sure we're seeing the same things.  The fish, I picked the ones with long teeth. Some had whiskers too, some were different colors	22.305	chatMessage	M	
mp-game-6	pilot	7428-0ee96d24-33b7-4933-81a3-c3d11c92dc5f	1550000000000.0	student	6	birds with tails	birds_tails	2	The flowers, different colors, and some had circle things on their petals.  	30.695	chatMessage	M	
mp-game-6	pilot	7428-0ee96d24-33b7-4933-81a3-c3d11c92dc5f	1550000000000.0	explorer	6	birds with tails	birds_tails	2	I give what information that i have 	26.072	chatMessage	M	
