experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	train	test	chat	eventType
mp-game-6	pilot	4136-588db42a-b1a7-4db4-a891-bdf35f17f583	1548696465127	student	36	"fish with (orange bodies and purple stripes) or whiskers"	fish_orange_bodies_purple_stripes_or_whiskers	0	-1	10.631	123.923	logTimes
mp-game-6	pilot	4136-588db42a-b1a7-4db4-a891-bdf35f17f583	1548696513696	explorer	36	"fish with (orange bodies and purple stripes) or whiskers"	fish_orange_bodies_purple_stripes_or_whiskers	0	153.432	56.473	128.516	logTimes
mp-game-6	pilot	4136-588db42a-b1a7-4db4-a891-bdf35f17f583	1548696733156	student	46	"bugs with (antennae or wings) and purple bodies"	bugs_antennae_or_wings_purple_bodies	1	-1	10.691	3.822	logTimes
mp-game-6	pilot	4136-588db42a-b1a7-4db4-a891-bdf35f17f583	1548696770870	explorer	46	"bugs with (antennae or wings) and purple bodies"	bugs_antennae_or_wings_purple_bodies	1	148.714	55.925	4.192	logTimes
mp-game-6	pilot	4136-588db42a-b1a7-4db4-a891-bdf35f17f583	1548696941421	student	6	"birds with tails"	birds_tails	2	-1	9.278	4.212	logTimes
mp-game-6	pilot	4136-588db42a-b1a7-4db4-a891-bdf35f17f583	1548696955020	explorer	6	"birds with tails"	birds_tails	2	38.949	18.49	4.602	logTimes
mp-game-6	pilot	4136-588db42a-b1a7-4db4-a891-bdf35f17f583	1548697093071	student	16	"trees with orange trunks and berries"	trees_orange_trunks_berries	3	-1	13.431	24.259	logTimes
mp-game-6	pilot	4136-588db42a-b1a7-4db4-a891-bdf35f17f583	1548697095549	explorer	16	"trees with orange trunks and berries"	trees_orange_trunks_berries	3	56.536	16.209	24.664	logTimes
mp-game-6	pilot	4136-588db42a-b1a7-4db4-a891-bdf35f17f583	1548697374628	student	26	"flowers with purple petals or thorns"	flowers_purple_petals_or_thorns	4	-1	9.383	87.461	logTimes
mp-game-6	pilot	4136-588db42a-b1a7-4db4-a891-bdf35f17f583	1548697389111	explorer	26	"flowers with purple petals or thorns"	flowers_purple_petals_or_thorns	4	65.823	24.046	87.908	logTimes
