is_correct,time_in_seconds,trial_num,true_label,turker_label,game_id,rule_idx,training_data_fn,rule_type,role,WorkerId
False,96.027,0,False,True,7920-0e158e48-8b4f-4e15-81f2-b9c40a488c72,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,ff66a073
False,6.604,1,False,True,7920-0e158e48-8b4f-4e15-81f2-b9c40a488c72,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,ff66a073
True,3.806,2,True,True,7920-0e158e48-8b4f-4e15-81f2-b9c40a488c72,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,ff66a073
True,26.843,3,False,False,7920-0e158e48-8b4f-4e15-81f2-b9c40a488c72,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,ff66a073
True,4.891,4,True,True,7920-0e158e48-8b4f-4e15-81f2-b9c40a488c72,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,ff66a073
True,25.387,5,False,False,7920-0e158e48-8b4f-4e15-81f2-b9c40a488c72,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,ff66a073
True,2.324,6,False,False,7920-0e158e48-8b4f-4e15-81f2-b9c40a488c72,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,ff66a073
True,2.194,7,False,False,7920-0e158e48-8b4f-4e15-81f2-b9c40a488c72,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,ff66a073
True,2.916,8,False,False,7920-0e158e48-8b4f-4e15-81f2-b9c40a488c72,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,ff66a073
True,31.837,9,False,False,7920-0e158e48-8b4f-4e15-81f2-b9c40a488c72,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,ff66a073
True,2.1310000000000002,10,False,False,7920-0e158e48-8b4f-4e15-81f2-b9c40a488c72,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,ff66a073
True,2.63,11,False,False,7920-0e158e48-8b4f-4e15-81f2-b9c40a488c72,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,ff66a073
False,1.679,12,True,False,7920-0e158e48-8b4f-4e15-81f2-b9c40a488c72,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,ff66a073
True,27.477,13,False,False,7920-0e158e48-8b4f-4e15-81f2-b9c40a488c72,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,ff66a073
