is_correct,time_in_seconds,trial_num,true_label,turker_label,game_id,rule_idx,training_data_fn,rule_type,role,WorkerId
False,4.9190000000000005,0,False,True,7109-b1889f8c-acb5-4786-b2ca-8ea088c1bee1,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,090f5a79
True,10.277000000000001,1,False,False,7109-b1889f8c-acb5-4786-b2ca-8ea088c1bee1,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,090f5a79
True,3.378999999999999,2,True,True,7109-b1889f8c-acb5-4786-b2ca-8ea088c1bee1,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,090f5a79
True,2.703999999999999,3,False,False,7109-b1889f8c-acb5-4786-b2ca-8ea088c1bee1,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,090f5a79
False,3.615,4,True,False,7109-b1889f8c-acb5-4786-b2ca-8ea088c1bee1,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,090f5a79
True,2.96,5,False,False,7109-b1889f8c-acb5-4786-b2ca-8ea088c1bee1,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,090f5a79
True,2.441,6,False,False,7109-b1889f8c-acb5-4786-b2ca-8ea088c1bee1,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,090f5a79
True,2.409,7,False,False,7109-b1889f8c-acb5-4786-b2ca-8ea088c1bee1,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,090f5a79
True,2.381999999999999,8,False,False,7109-b1889f8c-acb5-4786-b2ca-8ea088c1bee1,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,090f5a79
True,2.8939999999999992,9,False,False,7109-b1889f8c-acb5-4786-b2ca-8ea088c1bee1,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,090f5a79
True,2.261,10,False,False,7109-b1889f8c-acb5-4786-b2ca-8ea088c1bee1,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,090f5a79
True,1.9380000000000002,11,False,False,7109-b1889f8c-acb5-4786-b2ca-8ea088c1bee1,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,090f5a79
True,2.786,12,True,True,7109-b1889f8c-acb5-4786-b2ca-8ea088c1bee1,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,090f5a79
True,1.92,13,False,False,7109-b1889f8c-acb5-4786-b2ca-8ea088c1bee1,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,090f5a79
True,2.578999999999999,14,True,True,7109-b1889f8c-acb5-4786-b2ca-8ea088c1bee1,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,090f5a79
True,2.52,15,False,False,7109-b1889f8c-acb5-4786-b2ca-8ea088c1bee1,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,090f5a79
True,1.928,16,True,True,7109-b1889f8c-acb5-4786-b2ca-8ea088c1bee1,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,090f5a79
True,2.33,17,True,True,7109-b1889f8c-acb5-4786-b2ca-8ea088c1bee1,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,090f5a79
False,2.343,18,False,True,7109-b1889f8c-acb5-4786-b2ca-8ea088c1bee1,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,090f5a79
True,1.5670000000000002,19,False,False,7109-b1889f8c-acb5-4786-b2ca-8ea088c1bee1,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,090f5a79
False,1.8869999999999991,20,False,True,7109-b1889f8c-acb5-4786-b2ca-8ea088c1bee1,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,090f5a79
True,2.199,21,True,True,7109-b1889f8c-acb5-4786-b2ca-8ea088c1bee1,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,090f5a79
True,2.202,22,False,False,7109-b1889f8c-acb5-4786-b2ca-8ea088c1bee1,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,090f5a79
True,1.974,23,True,True,7109-b1889f8c-acb5-4786-b2ca-8ea088c1bee1,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,090f5a79
True,1.756,24,False,False,7109-b1889f8c-acb5-4786-b2ca-8ea088c1bee1,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,090f5a79
True,2.516,25,False,False,7109-b1889f8c-acb5-4786-b2ca-8ea088c1bee1,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,090f5a79
True,1.470999999999999,26,False,False,7109-b1889f8c-acb5-4786-b2ca-8ea088c1bee1,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,090f5a79
True,2.009,27,True,True,7109-b1889f8c-acb5-4786-b2ca-8ea088c1bee1,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,090f5a79
True,2.813,28,False,False,7109-b1889f8c-acb5-4786-b2ca-8ea088c1bee1,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,090f5a79
True,1.8250000000000002,29,False,False,7109-b1889f8c-acb5-4786-b2ca-8ea088c1bee1,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,090f5a79
True,2.671999999999999,30,False,False,7109-b1889f8c-acb5-4786-b2ca-8ea088c1bee1,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,090f5a79
True,1.442,31,False,False,7109-b1889f8c-acb5-4786-b2ca-8ea088c1bee1,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,090f5a79
True,2.568,32,True,True,7109-b1889f8c-acb5-4786-b2ca-8ea088c1bee1,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,090f5a79
True,1.311,33,False,False,7109-b1889f8c-acb5-4786-b2ca-8ea088c1bee1,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,090f5a79
True,2.634,34,False,False,7109-b1889f8c-acb5-4786-b2ca-8ea088c1bee1,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,090f5a79
True,2.697,35,True,True,7109-b1889f8c-acb5-4786-b2ca-8ea088c1bee1,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,090f5a79
True,2.36,36,True,True,7109-b1889f8c-acb5-4786-b2ca-8ea088c1bee1,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,090f5a79
True,2.262,37,True,True,7109-b1889f8c-acb5-4786-b2ca-8ea088c1bee1,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,090f5a79
True,1.784,38,False,False,7109-b1889f8c-acb5-4786-b2ca-8ea088c1bee1,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,090f5a79
True,2.445,39,True,True,7109-b1889f8c-acb5-4786-b2ca-8ea088c1bee1,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,090f5a79
True,1.811,40,False,False,7109-b1889f8c-acb5-4786-b2ca-8ea088c1bee1,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,090f5a79
True,1.544,41,True,True,7109-b1889f8c-acb5-4786-b2ca-8ea088c1bee1,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,090f5a79
True,2.078,42,False,False,7109-b1889f8c-acb5-4786-b2ca-8ea088c1bee1,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,090f5a79
True,1.9689999999999999,43,False,False,7109-b1889f8c-acb5-4786-b2ca-8ea088c1bee1,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,090f5a79
True,2.683,44,True,True,7109-b1889f8c-acb5-4786-b2ca-8ea088c1bee1,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,090f5a79
True,1.533,45,False,False,7109-b1889f8c-acb5-4786-b2ca-8ea088c1bee1,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,090f5a79
True,3.288999999999999,46,False,False,7109-b1889f8c-acb5-4786-b2ca-8ea088c1bee1,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,090f5a79
True,1.8210000000000002,47,False,False,7109-b1889f8c-acb5-4786-b2ca-8ea088c1bee1,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,090f5a79
True,2.9739999999999993,48,False,False,7109-b1889f8c-acb5-4786-b2ca-8ea088c1bee1,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,090f5a79
True,1.935,49,False,False,7109-b1889f8c-acb5-4786-b2ca-8ea088c1bee1,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,090f5a79
