experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	nativeEnglish	enjoyment	assess	age	gender	education	comments	problems	fairprice	strategy	humanPartner	likePartner	eventType
mp-game-6	pilot	3326-913e15c5-67cf-42b7-a205-6445eabb884d	1548696051334	explorer	33	"trees with (leaves and berries) or orange trunks"	trees_leaves_berries_or_orange_trunks	4	yes	2	yes	28	Female	4	None	No	2	nil	yes	loved	logSubjInfo
mp-game-6	pilot	3326-913e15c5-67cf-42b7-a205-6445eabb884d	1548696102422	student	33	"trees with (leaves and berries) or orange trunks"	trees_leaves_berries_or_orange_trunks	4	yes	1	yes	32	Male	3		nope	1.25	based on my knowledge	yes	loved	logSubjInfo
