experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	train	test	chat	eventType
mp-game-6	pilot	0644-87cfbdf5-8503-4610-9dfe-0a62d731c4d2	1547849947232	student	3	"fish with whiskers"	fish_whiskers	0	-1	36.376	171.971	logTimes
mp-game-6	pilot	0644-87cfbdf5-8503-4610-9dfe-0a62d731c4d2	1547849948635	explorer	3	"fish with whiskers"	fish_whiskers	0	67.597	39.591	172.372	logTimes
mp-game-6	pilot	0644-87cfbdf5-8503-4610-9dfe-0a62d731c4d2	1547850234286	explorer	43	"flowers with (purple stems or thorns) and white centers"	flowers_purple_stems_or_thorns_white_centers	1	226.933	34.545	0.66	logTimes
mp-game-6	pilot	0644-87cfbdf5-8503-4610-9dfe-0a62d731c4d2	1547850235538	student	43	"flowers with (purple stems or thorns) and white centers"	flowers_purple_stems_or_thorns_white_centers	1	-1	35.274	0.267	logTimes
mp-game-6	pilot	0644-87cfbdf5-8503-4610-9dfe-0a62d731c4d2	1547850512000	explorer	33	"trees with (leaves and berries) or orange trunks"	trees_leaves_berries_or_orange_trunks	2	91.876	22.896	133.834	logTimes
mp-game-6	pilot	0644-87cfbdf5-8503-4610-9dfe-0a62d731c4d2	1547850516974	student	33	"trees with (leaves and berries) or orange trunks"	trees_leaves_berries_or_orange_trunks	2	-1	28.11	133.43	logTimes
mp-game-6	pilot	0644-87cfbdf5-8503-4610-9dfe-0a62d731c4d2	1547850876415	student	13	"bugs with wings and antennae"	bugs_wings_antennae	3	-1	34.438	104.33	logTimes
mp-game-6	pilot	0644-87cfbdf5-8503-4610-9dfe-0a62d731c4d2	1547850896219	explorer	13	"bugs with wings and antennae"	bugs_wings_antennae	3	202.799	54.065	104.718	logTimes
mp-game-6	pilot	0644-87cfbdf5-8503-4610-9dfe-0a62d731c4d2	1547851308987	student	23	"birds with orange crests or purple wings"	birds_orange_crests_or_purple_wings	4	-1	23.283	146.049	logTimes
mp-game-6	pilot	0644-87cfbdf5-8503-4610-9dfe-0a62d731c4d2	1547851310798	explorer	23	"birds with orange crests or purple wings"	birds_orange_crests_or_purple_wings	4	219.683	25.355	146.44	logTimes
