experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	train	test	chat	eventType
mp-game-6	pilot	4859-7a0be6e0-a366-4f37-9769-088ac84ffad4	1547848419956	explorer	7	"birds with purple tails"	birds_purple_tails	0	87.833	21.008	57.408	logTimes
mp-game-6	pilot	4859-7a0be6e0-a366-4f37-9769-088ac84ffad4	1547848452951	student	7	"birds with purple tails"	birds_purple_tails	0	-1	51.884	57.007	logTimes
mp-game-6	pilot	4859-7a0be6e0-a366-4f37-9769-088ac84ffad4	1547848717712	explorer	17	"trees with purple leaves and berries"	trees_purple_leaves_berries	1	41.294	31.669	141.905	logTimes
mp-game-6	pilot	4859-7a0be6e0-a366-4f37-9769-088ac84ffad4	1547848819738	student	17	"trees with purple leaves and berries"	trees_purple_leaves_berries	1	-1	132.828	141.499	logTimes
mp-game-6	pilot	4859-7a0be6e0-a366-4f37-9769-088ac84ffad4	1547849297902	explorer	47	"bugs with (white heads or orange antennae) and purple legs"	bugs_white_heads_or_orange_antennae_purple_legs	2	238.359	22.926	188.871	logTimes
mp-game-6	pilot	4859-7a0be6e0-a366-4f37-9769-088ac84ffad4	1547849404194	student	47	"bugs with (white heads or orange antennae) and purple legs"	bugs_white_heads_or_orange_antennae_purple_legs	2	-1	127.949	188.463	logTimes
mp-game-6	pilot	4859-7a0be6e0-a366-4f37-9769-088ac84ffad4	1547849834256	explorer	27	"flowers with orange stems or thorns"	flowers_orange_stems_or_thorns	3	223.439	31.447	113.684	logTimes
mp-game-6	pilot	4859-7a0be6e0-a366-4f37-9769-088ac84ffad4	1547849956628	student	27	"flowers with orange stems or thorns"	flowers_orange_stems_or_thorns	3	-1	162.814	113.279	logTimes
mp-game-6	pilot	4859-7a0be6e0-a366-4f37-9769-088ac84ffad4	1547850175469	explorer	37	"fish with (white bodies and orange stripes) or fangs"	fish_white_bodies_orange_stripes_or_fangs	4	85.609	45.408	69.663	logTimes
mp-game-6	pilot	4859-7a0be6e0-a366-4f37-9769-088ac84ffad4	1547850334439	student	37	"fish with (white bodies and orange stripes) or fangs"	fish_white_bodies_orange_stripes_or_fangs	4	-1	203.545	69.26	logTimes
