experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	train	test	chat	eventType
mp-game-6	pilot	6015-c4867bc2-d5bf-4d09-90d4-56916594749c	1547932352691	explorer	14	"birds with purple wings and crests"	birds_purple_wings_crests	0	83.936	11.49	426.802	logTimes
mp-game-6	pilot	6015-c4867bc2-d5bf-4d09-90d4-56916594749c	1547932357590	student	14	"birds with purple wings and crests"	birds_purple_wings_crests	0	-1	25.199	426.104	logTimes
