experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	train	test	chat	eventType
mp-game-6	pilot	2754-860ba9cb-4617-417e-9c4f-98adb44da423	1548436070634	explorer	4	"bugs with white orange head"	bugs_orange_head	0	60.997	31.191	148.252	logTimes
mp-game-6	pilot	2754-860ba9cb-4617-417e-9c4f-98adb44da423	1548436074398	student	4	"bugs with white orange head"	bugs_orange_head	0	-1	34.464	147.861	logTimes
mp-game-6	pilot	2754-860ba9cb-4617-417e-9c4f-98adb44da423	1548436307550	student	14	"birds with purple wings and crests"	birds_purple_wings_crests	1	-1	35.978	114.482	logTimes
mp-game-6	pilot	2754-860ba9cb-4617-417e-9c4f-98adb44da423	1548436332447	explorer	14	"birds with purple wings and crests"	birds_purple_wings_crests	1	63.724	62.938	114.905	logTimes
mp-game-6	pilot	2754-860ba9cb-4617-417e-9c4f-98adb44da423	1548436501577	explorer	44	"fish with (orange bodies or fangs) and whiskers"	fish_orange_bodies_or_fangs_whiskers	2	59.848	19.121	71.914	logTimes
mp-game-6	pilot	2754-860ba9cb-4617-417e-9c4f-98adb44da423	1548436507701	student	44	"fish with (orange bodies or fangs) and whiskers"	fish_orange_bodies_or_fangs_whiskers	2	-1	24.971	71.454	logTimes
mp-game-6	pilot	2754-860ba9cb-4617-417e-9c4f-98adb44da423	1548436623467	explorer	34	"flowers with (purple stems and white petals) or orange centers"	flowers_purple_stems_white_petals_or_orange_centers	3	60.502	19.711	22.486	logTimes
mp-game-6	pilot	2754-860ba9cb-4617-417e-9c4f-98adb44da423	1548436634306	student	34	"flowers with (purple stems and white petals) or orange centers"	flowers_purple_stems_white_petals_or_orange_centers	3	-1	31.153	21.912	logTimes
mp-game-6	pilot	2754-860ba9cb-4617-417e-9c4f-98adb44da423	1548436735696	student	24	"trees with purple berries or white trunks"	trees_purple_berries_or_white_trunks	4	-1	25.951	18.738	logTimes
mp-game-6	pilot	2754-860ba9cb-4617-417e-9c4f-98adb44da423	1548436767316	explorer	24	"trees with purple berries or white trunks"	trees_purple_berries_or_white_trunks	4	41.364	30.632	19.121	logTimes
