experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	train	test	chat	eventType
mp-game-6	pilot	6645-2af7fe33-806c-49a6-a044-d78d424176b7	1548693391381	explorer	18	"flowers with purple stem and thorns"	flowers_purple_stems_thorns	0	73.358	49.798	245.961	logTimes
mp-game-6	pilot	6645-2af7fe33-806c-49a6-a044-d78d424176b7	1548693435400	student	18	"flowers with purple stem and thorns"	flowers_purple_stems_thorns	0	-1	92.07	245.569	logTimes
mp-game-6	pilot	6645-2af7fe33-806c-49a6-a044-d78d424176b7	1548693776336	explorer	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	1	145.938	69.516	82.501	logTimes
mp-game-6	pilot	6645-2af7fe33-806c-49a6-a044-d78d424176b7	1548693820531	student	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	1	-1	113.109	82.102	logTimes
mp-game-6	pilot	6645-2af7fe33-806c-49a6-a044-d78d424176b7	1548694113810	student	28	"fish with orange bodies or fangs"	fish_orange_bodies_or_fangs	2	-1	58.381	116.034	logTimes
mp-game-6	pilot	6645-2af7fe33-806c-49a6-a044-d78d424176b7	1548694177526	explorer	28	"fish with orange bodies or fangs"	fish_orange_bodies_or_fangs	2	73.072	55.276	116.436	logTimes
mp-game-6	pilot	6645-2af7fe33-806c-49a6-a044-d78d424176b7	1548694382889	explorer	48	"birds with (orange tails or white wings) and orange crests"	birds_orange_tails_or_white_wings_orange_crests	3	59.049	14.221	64.731	logTimes
mp-game-6	pilot	6645-2af7fe33-806c-49a6-a044-d78d424176b7	1548694400052	student	48	"birds with (orange tails or white wings) and orange crests"	birds_orange_tails_or_white_wings_orange_crests	3	-1	32.059	64.344	logTimes
mp-game-6	pilot	6645-2af7fe33-806c-49a6-a044-d78d424176b7	1548694562382	student	8	"trees with purple berries"	trees_purple_berries	4	-1	34.593	55.055	logTimes
mp-game-6	pilot	6645-2af7fe33-806c-49a6-a044-d78d424176b7	1548694569473	explorer	8	"trees with purple berries"	trees_purple_berries	4	58.246	41.384	55.443	logTimes
