experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	train	test	chat	eventType
mp-game-6	pilot	2340-873c7f2d-0469-4617-8313-3c110379ffb2	1547838990437	explorer	15	"birds with orange wings and tails"	birds_orange_wings_tails	0	94.98	62.986	281.323	logTimes
mp-game-6	pilot	2340-873c7f2d-0469-4617-8313-3c110379ffb2	1547839102253	student	15	"birds with orange wings and tails"	birds_orange_wings_tails	0	-1	163.509	280.889	logTimes
mp-game-6	pilot	2340-873c7f2d-0469-4617-8313-3c110379ffb2	1547839319628	explorer	5	"bugs without wings"	bugs_without_wings	1	56.013	36.483	96.551	logTimes
mp-game-6	pilot	2340-873c7f2d-0469-4617-8313-3c110379ffb2	1547839331573	student	5	"bugs without wings"	bugs_without_wings	1	-1	47.782	96.127	logTimes
mp-game-6	pilot	2340-873c7f2d-0469-4617-8313-3c110379ffb2	1547840060676	explorer	45	"fish with (white stripes or purple bodies) and whiskers"	fish_white_stripes_or_purple_bodies_whiskers	2	376.088	92.124	247.492	logTimes
mp-game-6	pilot	2340-873c7f2d-0469-4617-8313-3c110379ffb2	1547840230686	student	45	"fish with (white stripes or purple bodies) and whiskers"	fish_white_stripes_or_purple_bodies_whiskers	2	-1	263.857	247.107	logTimes
mp-game-6	pilot	2340-873c7f2d-0469-4617-8313-3c110379ffb2	1547840742730	explorer	35	"flowers with (thorns and purple petals) or orange stems"	flowers_thorns_purple_petals_or_orange_stems	3	208.104	31.272	252.094	logTimes
mp-game-6	pilot	2340-873c7f2d-0469-4617-8313-3c110379ffb2	1547840748662	student	35	"flowers with (thorns and purple petals) or orange stems"	flowers_thorns_purple_petals_or_orange_stems	3	-1	37.134	251.721	logTimes
mp-game-6	pilot	2340-873c7f2d-0469-4617-8313-3c110379ffb2	1547841160033	student	25	"trees with white leaves or orange berries"	trees_white_leaves_or_orange_berries	4	-1	30.547	37.692	logTimes
mp-game-6	pilot	2340-873c7f2d-0469-4617-8313-3c110379ffb2	1547841162800	explorer	25	"trees with white leaves or orange berries"	trees_white_leaves_or_orange_berries	4	327.814	33.567	38.038	logTimes
