experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	train	test	chat	eventType
mp-game-6	pilot	9543-a73c9b95-a58d-4bf3-836a-59cca31e58db	1547831677522	explorer	20	"bugs with orange antennae or wings"	bugs_orange_antennae_or_wings	0	57.265	14.277	229.208	logTimes
mp-game-6	pilot	9543-a73c9b95-a58d-4bf3-836a-59cca31e58db	1547831716857	student	20	"bugs with orange antennae or wings"	bugs_orange_antennae_or_wings	0	-1	52.781	228.629	logTimes
mp-game-6	pilot	9543-a73c9b95-a58d-4bf3-836a-59cca31e58db	1547831883419	student	0	"flowers with orange stems"	flowers_orange_stems	1	-1	31.997	71.158	logTimes
mp-game-6	pilot	9543-a73c9b95-a58d-4bf3-836a-59cca31e58db	1547831897849	explorer	0	"flowers with orange stems"	flowers_orange_stems	1	29.391	44.971	71.736	logTimes
mp-game-6	pilot	9543-a73c9b95-a58d-4bf3-836a-59cca31e58db	1547832201653	explorer	10	"fish with orange bodies and purple stripes"	fish_orange_bodies_purple_stripes	2	113.875	11.205	140.004	logTimes
mp-game-6	pilot	9543-a73c9b95-a58d-4bf3-836a-59cca31e58db	1547832224767	student	10	"fish with orange bodies and purple stripes"	fish_orange_bodies_purple_stripes	2	-1	34.801	139.321	logTimes
mp-game-6	pilot	9543-a73c9b95-a58d-4bf3-836a-59cca31e58db	1547832336893	student	40	"trees with (purple trunks or white leaves) and orange berries"	trees_purple_trunks_or_white_leaves_orange_berries	3	-1	22.541	19.98	logTimes
mp-game-6	pilot	9543-a73c9b95-a58d-4bf3-836a-59cca31e58db	1547832368253	explorer	40	"trees with (purple trunks or white leaves) and orange berries"	trees_purple_trunks_or_white_leaves_orange_berries	3	34.97	14.959	20.67	logTimes
mp-game-6	pilot	9543-a73c9b95-a58d-4bf3-836a-59cca31e58db	1547832531147	student	30	"birds with (purple wings and white crests) or white tails"	birds_purple_wings_white_crests_or_white_tails	4	-1	17.043	81.831	logTimes
mp-game-6	pilot	9543-a73c9b95-a58d-4bf3-836a-59cca31e58db	1547832531473	explorer	30	"birds with (purple wings and white crests) or white tails"	birds_purple_wings_white_crests_or_white_tails	4	45.58	10.446	82.452	logTimes
