experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	train	test	chat	eventType
mp-game-6	pilot	1683-dff8f6bb-057a-4f38-94a8-d90b3cec18ce	1548784720396	explorer	14	"birds with purple wings and crests"	birds_purple_wings_crests	0	27.926	11.54	110.07	logTimes
mp-game-6	pilot	1683-dff8f6bb-057a-4f38-94a8-d90b3cec18ce	1548784721125	student	14	"birds with purple wings and crests"	birds_purple_wings_crests	0	-1	13.137	124.77	logTimes
mp-game-6	pilot	1683-dff8f6bb-057a-4f38-94a8-d90b3cec18ce	1548784881294	student	44	"fish with (orange bodies or fangs) and whiskers"	fish_orange_bodies_or_fangs_whiskers	1	-1	3.726	109.028	logTimes
mp-game-6	pilot	1683-dff8f6bb-057a-4f38-94a8-d90b3cec18ce	1548784925456	explorer	44	"fish with (orange bodies or fangs) and whiskers"	fish_orange_bodies_or_fangs_whiskers	1	30.655	8.798	100.551	logTimes
mp-game-6	pilot	1683-dff8f6bb-057a-4f38-94a8-d90b3cec18ce	1548784980723	student	4	"bugs with white orange head"	bugs_orange_head	2	-1	7.029	8.66	logTimes
mp-game-6	pilot	1683-dff8f6bb-057a-4f38-94a8-d90b3cec18ce	1548785034939	explorer	4	"bugs with white orange head"	bugs_orange_head	2	21.103	10.932	6.439	logTimes
mp-game-6	pilot	1683-dff8f6bb-057a-4f38-94a8-d90b3cec18ce	1548785122100	student	34	"flowers with (purple stems and white petals) or orange centers"	flowers_purple_stems_white_petals_or_orange_centers	3	-1	8.445	2.239	logTimes
mp-game-6	pilot	1683-dff8f6bb-057a-4f38-94a8-d90b3cec18ce	1548785123437	explorer	34	"flowers with (purple stems and white petals) or orange centers"	flowers_purple_stems_white_petals_or_orange_centers	3	22.316	7.681	2.036	logTimes
mp-game-6	pilot	1683-dff8f6bb-057a-4f38-94a8-d90b3cec18ce	1548785248981	student	24	"trees with purple berries or white trunks"	trees_purple_berries_or_white_trunks	4	-1	8.833	14.106	logTimes
mp-game-6	pilot	1683-dff8f6bb-057a-4f38-94a8-d90b3cec18ce	1548785269604	explorer	24	"trees with purple berries or white trunks"	trees_purple_berries_or_white_trunks	4	59.902	9.314	12.857	logTimes
