experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	train	test	chat	eventType
mp-game-6	pilot	4924-577bd352-ecb7-4705-9687-1aefeedb6b64	1548445137424	explorer	27	"flowers with orange stems or thorns"	flowers_orange_stems_or_thorns	0	85.68	41.754	111.535	logTimes
mp-game-6	pilot	4924-577bd352-ecb7-4705-9687-1aefeedb6b64	1548445145219	student	27	"flowers with orange stems or thorns"	flowers_orange_stems_or_thorns	0	-1	49.654	111.138	logTimes
mp-game-6	pilot	4924-577bd352-ecb7-4705-9687-1aefeedb6b64	1548445289648	explorer	47	"bugs with (white heads or orange antennae) and purple legs"	bugs_white_heads_or_orange_antennae_purple_legs	1	49.627	24.724	27.537	logTimes
mp-game-6	pilot	4924-577bd352-ecb7-4705-9687-1aefeedb6b64	1548445298087	student	47	"bugs with (white heads or orange antennae) and purple legs"	bugs_white_heads_or_orange_antennae_purple_legs	1	-1	42.721	27.135	logTimes
mp-game-6	pilot	4924-577bd352-ecb7-4705-9687-1aefeedb6b64	1548445429713	student	37	"fish with (white bodies and orange stripes) or fangs"	fish_white_bodies_orange_stripes_or_fangs	2	-1	27.648	23.685	logTimes
mp-game-6	pilot	4924-577bd352-ecb7-4705-9687-1aefeedb6b64	1548445431753	explorer	37	"fish with (white bodies and orange stripes) or fangs"	fish_white_bodies_orange_stripes_or_fangs	2	57.544	27.114	24.141	logTimes
mp-game-6	pilot	4924-577bd352-ecb7-4705-9687-1aefeedb6b64	1548445519110	explorer	17	"trees with purple leaves and berries"	trees_purple_leaves_berries	3	29.616	17.195	20.587	logTimes
mp-game-6	pilot	4924-577bd352-ecb7-4705-9687-1aefeedb6b64	1548445572935	student	17	"trees with purple leaves and berries"	trees_purple_leaves_berries	3	-1	71.624	20.193	logTimes
mp-game-6	pilot	4924-577bd352-ecb7-4705-9687-1aefeedb6b64	1548445646164	explorer	7	"birds with purple tails"	birds_purple_tails	4	26.209	10.17	21.801	logTimes
mp-game-6	pilot	4924-577bd352-ecb7-4705-9687-1aefeedb6b64	1548445668436	student	7	"birds with purple tails"	birds_purple_tails	4	-1	32.083	21.406	logTimes
