iterationName	gameid	time	trialNum	role	tar1	tar2	tar3	col1	col2	col3	col4	col5	prop1	prop2	categoryLabel	genus	conceptNumber	categoryPluralLabel	labeled	colorName	featureValues	featureOrder	block_num	time_in_ms	block	critter_num	eventType
pilot1	3911-bbce2b44-a47b-41da-9845-ac176cfc5c1c	1508178185110	0	a	1	0	0	#b62fef	#b62fef	#b62fef	#b62fef	#b62fef	1	0	glippet	bird	iii	glippets	false	purple	1_1_1	colors_size_property	0	16135	learnCritters	0	logTrain
pilot1	3911-bbce2b44-a47b-41da-9845-ac176cfc5c1c	1508178185118	0	a	1	0	0	#b62fef	#b62fef	#b62fef	#b62fef	#b62fef	0	0	glippet	bird	iii	glippets	true	purple	1_0_1	colors_size_property	0	16135	learnCritters	1	logTrain
pilot1	3911-bbce2b44-a47b-41da-9845-ac176cfc5c1c	1508178185119	0	a	0	0	0	#eec900	#eec900	#eec900	#eec900	#eec900	0	0	glippet	bird	iii	glippets	true	yellow	0_0_0	colors_size_property	0	16135	learnCritters	2	logTrain
pilot1	3911-bbce2b44-a47b-41da-9845-ac176cfc5c1c	1508178185119	0	a	1	0	0	#eec900	#eec900	#eec900	#eec900	#eec900	0	0	glippet	bird	iii	glippets	true	yellow	0_0_1	colors_size_property	0	16135	learnCritters	3	logTrain
pilot1	3911-bbce2b44-a47b-41da-9845-ac176cfc5c1c	1508178185120	0	a	1	0	0	#eec900	#eec900	#eec900	#eec900	#eec900	1	0	glippet	bird	iii	glippets	false	yellow	0_1_1	colors_size_property	0	16135	learnCritters	4	logTrain
pilot1	3911-bbce2b44-a47b-41da-9845-ac176cfc5c1c	1508178185125	0	a	0	0	0	#b62fef	#b62fef	#b62fef	#b62fef	#b62fef	0	0	glippet	bird	iii	glippets	false	purple	1_0_0	colors_size_property	0	16135	learnCritters	5	logTrain
pilot1	3911-bbce2b44-a47b-41da-9845-ac176cfc5c1c	1508178185127	0	a	0	0	0	#eec900	#eec900	#eec900	#eec900	#eec900	1	0	glippet	bird	iii	glippets	true	yellow	0_1_0	colors_size_property	0	16135	learnCritters	6	logTrain
pilot1	3911-bbce2b44-a47b-41da-9845-ac176cfc5c1c	1508178185128	0	a	0	0	0	#b62fef	#b62fef	#b62fef	#b62fef	#b62fef	1	0	glippet	bird	iii	glippets	false	purple	1_1_0	colors_size_property	0	16135	learnCritters	7	logTrain
pilot1	3911-bbce2b44-a47b-41da-9845-ac176cfc5c1c	1508178219255	0	b	0	0	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	1	0	reesle	bug	ii	reesles	false	blue	1_0_0	size_property_colors	0	53596	learnCritters	0	logTrain
pilot1	3911-bbce2b44-a47b-41da-9845-ac176cfc5c1c	1508178219260	0	b	0	0	0	#ff8c00	#ff8c00	#ff8c00	#ff8c00	#ff8c00	1	0	reesle	bug	ii	reesles	false	orange	1_0_1	size_property_colors	0	53596	learnCritters	1	logTrain
pilot1	3911-bbce2b44-a47b-41da-9845-ac176cfc5c1c	1508178219265	0	b	0	1	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	0	0	reesle	bug	ii	reesles	false	blue	0_1_0	size_property_colors	0	53596	learnCritters	2	logTrain
pilot1	3911-bbce2b44-a47b-41da-9845-ac176cfc5c1c	1508178219266	0	b	0	1	0	#ff8c00	#ff8c00	#ff8c00	#ff8c00	#ff8c00	0	0	reesle	bug	ii	reesles	false	orange	0_1_1	size_property_colors	0	53596	learnCritters	3	logTrain
pilot1	3911-bbce2b44-a47b-41da-9845-ac176cfc5c1c	1508178219266	0	b	0	0	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	0	0	reesle	bug	ii	reesles	true	blue	0_0_0	size_property_colors	0	53596	learnCritters	4	logTrain
pilot1	3911-bbce2b44-a47b-41da-9845-ac176cfc5c1c	1508178219267	0	b	0	1	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	1	0	reesle	bug	ii	reesles	true	blue	1_1_0	size_property_colors	0	53596	learnCritters	5	logTrain
pilot1	3911-bbce2b44-a47b-41da-9845-ac176cfc5c1c	1508178219268	0	b	0	1	0	#ff8c00	#ff8c00	#ff8c00	#ff8c00	#ff8c00	1	0	reesle	bug	ii	reesles	true	orange	1_1_1	size_property_colors	0	53596	learnCritters	6	logTrain
pilot1	3911-bbce2b44-a47b-41da-9845-ac176cfc5c1c	1508178219271	0	b	0	0	0	#ff8c00	#ff8c00	#ff8c00	#ff8c00	#ff8c00	0	0	reesle	bug	ii	reesles	true	orange	0_0_1	size_property_colors	0	53596	learnCritters	7	logTrain
pilot1	3911-bbce2b44-a47b-41da-9845-ac176cfc5c1c	1508178359762	1	a	0	1	0	#f42935	#f42935	#f42935	#f42935	#f42935	1	0	morseth	bug	ii	morseths	false	red	0_1_1	colors_property_size	1	24016	learnCritters	0	logTrain
pilot1	3911-bbce2b44-a47b-41da-9845-ac176cfc5c1c	1508178359767	1	a	0	0	0	#f42935	#f42935	#f42935	#f42935	#f42935	0	0	morseth	bug	ii	morseths	true	red	0_0_0	colors_property_size	1	24016	learnCritters	1	logTrain
pilot1	3911-bbce2b44-a47b-41da-9845-ac176cfc5c1c	1508178359768	1	a	0	1	0	#f42935	#f42935	#f42935	#f42935	#f42935	0	0	morseth	bug	ii	morseths	false	red	0_1_0	colors_property_size	1	24016	learnCritters	2	logTrain
pilot1	3911-bbce2b44-a47b-41da-9845-ac176cfc5c1c	1508178359769	1	a	0	0	0	#f42935	#f42935	#f42935	#f42935	#f42935	1	0	morseth	bug	ii	morseths	true	red	0_0_1	colors_property_size	1	24016	learnCritters	3	logTrain
pilot1	3911-bbce2b44-a47b-41da-9845-ac176cfc5c1c	1508178359769	1	a	0	1	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	1	0	morseth	bug	ii	morseths	true	blue	1_1_1	colors_property_size	1	24016	learnCritters	4	logTrain
pilot1	3911-bbce2b44-a47b-41da-9845-ac176cfc5c1c	1508178359771	1	a	0	1	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	0	0	morseth	bug	ii	morseths	true	blue	1_1_0	colors_property_size	1	24016	learnCritters	5	logTrain
pilot1	3911-bbce2b44-a47b-41da-9845-ac176cfc5c1c	1508178359772	1	a	0	0	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	1	0	morseth	bug	ii	morseths	false	blue	1_0_1	colors_property_size	1	24016	learnCritters	6	logTrain
pilot1	3911-bbce2b44-a47b-41da-9845-ac176cfc5c1c	1508178359772	1	a	0	0	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	0	0	morseth	bug	ii	morseths	false	blue	1_0_0	colors_property_size	1	24016	learnCritters	7	logTrain
pilot1	3911-bbce2b44-a47b-41da-9845-ac176cfc5c1c	1508178424786	1	b	1	0	0	#b62fef	#b62fef	#b62fef	#b62fef	#b62fef	1	0	daith	bird	iv	daiths	true	purple	1_1_0	size_property_colors	1	85234	learnCritters	0	logTrain
pilot1	3911-bbce2b44-a47b-41da-9845-ac176cfc5c1c	1508178424816	1	b	0	0	0	#b62fef	#b62fef	#b62fef	#b62fef	#b62fef	0	0	daith	bird	iv	daiths	false	purple	0_0_0	size_property_colors	1	85234	learnCritters	1	logTrain
pilot1	3911-bbce2b44-a47b-41da-9845-ac176cfc5c1c	1508178424819	1	b	0	0	0	#ff8c00	#ff8c00	#ff8c00	#ff8c00	#ff8c00	1	0	daith	bird	iv	daiths	true	orange	1_0_1	size_property_colors	1	85234	learnCritters	2	logTrain
pilot1	3911-bbce2b44-a47b-41da-9845-ac176cfc5c1c	1508178424820	1	b	0	0	0	#b62fef	#b62fef	#b62fef	#b62fef	#b62fef	1	0	daith	bird	iv	daiths	false	purple	1_0_0	size_property_colors	1	85234	learnCritters	3	logTrain
pilot1	3911-bbce2b44-a47b-41da-9845-ac176cfc5c1c	1508178424820	1	b	0	0	0	#ff8c00	#ff8c00	#ff8c00	#ff8c00	#ff8c00	0	0	daith	bird	iv	daiths	false	orange	0_0_1	size_property_colors	1	85234	learnCritters	4	logTrain
pilot1	3911-bbce2b44-a47b-41da-9845-ac176cfc5c1c	1508178424823	1	b	1	0	0	#b62fef	#b62fef	#b62fef	#b62fef	#b62fef	0	0	daith	bird	iv	daiths	false	purple	0_1_0	size_property_colors	1	85234	learnCritters	5	logTrain
pilot1	3911-bbce2b44-a47b-41da-9845-ac176cfc5c1c	1508178424825	1	b	1	0	0	#ff8c00	#ff8c00	#ff8c00	#ff8c00	#ff8c00	0	0	daith	bird	iv	daiths	true	orange	0_1_1	size_property_colors	1	85234	learnCritters	6	logTrain
pilot1	3911-bbce2b44-a47b-41da-9845-ac176cfc5c1c	1508178424826	1	b	1	0	0	#ff8c00	#ff8c00	#ff8c00	#ff8c00	#ff8c00	1	0	daith	bird	iv	daiths	true	orange	1_1_1	size_property_colors	1	85234	learnCritters	7	logTrain
