iterationName	gameid	time	trialNum	role	tar1	tar2	tar3	col1	col2	col3	col4	col5	prop1	prop2	categoryLabel	genus	conceptNumber	categoryPluralLabel	labeled	colorName	featureValues	featureOrder	block_num	time_in_ms	block	critter_num	eventType
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508178598265	1	b	0	1	0	#228b22	#228b22	#228b22	#228b22	#228b22	0.8	0	truft	fish	vi	trufts	true	green	1_1_0	size_property_colors	1	25528	learnCritters	5	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508178598271	1	b	0	1	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	0.8	0	truft	fish	vi	trufts	false	blue	1_1_1	size_property_colors	1	25528	learnCritters	6	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508178598272	1	b	0	1	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	0	0	truft	fish	vi	trufts	true	blue	0_1_1	size_property_colors	1	25528	learnCritters	7	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508178613914	1	a	0	0	0	#f42935	#f42935	#f42935	#f42935	#f42935	0	0	fram	flower	v	frams	false	red	0_0_0	colors_size_property	1	37381	learnCritters	0	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508178613923	1	a	0	0	0	#ff8c00	#ff8c00	#ff8c00	#ff8c00	#ff8c00	1	0	fram	flower	v	frams	true	orange	1_1_0	colors_size_property	1	37381	learnCritters	1	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508178613927	1	a	1	0	0	#ff8c00	#ff8c00	#ff8c00	#ff8c00	#ff8c00	0	0	fram	flower	v	frams	true	orange	1_0_1	colors_size_property	1	37381	learnCritters	2	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508178613932	1	a	1	0	0	#f42935	#f42935	#f42935	#f42935	#f42935	0	0	fram	flower	v	frams	false	red	0_0_1	colors_size_property	1	37381	learnCritters	3	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508178613932	1	a	0	0	0	#f42935	#f42935	#f42935	#f42935	#f42935	1	0	fram	flower	v	frams	false	red	0_1_0	colors_size_property	1	37381	learnCritters	4	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508178613933	1	a	1	0	0	#f42935	#f42935	#f42935	#f42935	#f42935	1	0	fram	flower	v	frams	true	red	0_1_1	colors_size_property	1	37381	learnCritters	5	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508178613933	1	a	1	0	0	#ff8c00	#ff8c00	#ff8c00	#ff8c00	#ff8c00	1	0	fram	flower	v	frams	false	orange	1_1_1	colors_size_property	1	37381	learnCritters	6	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508178613934	1	a	0	0	0	#ff8c00	#ff8c00	#ff8c00	#ff8c00	#ff8c00	0	0	fram	flower	v	frams	true	orange	1_0_0	colors_size_property	1	37381	learnCritters	7	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508178917557	2	a	1	0	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	0	0	kwep	bird	ii	kweps	false	blue	1_0_1	property_size_colors	2	36561	learnCritters	0	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508178917571	2	a	1	0	0	#eec900	#eec900	#eec900	#eec900	#eec900	0	0	kwep	bird	ii	kweps	false	yellow	1_0_0	property_size_colors	2	36561	learnCritters	1	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508178917575	2	a	1	0	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	1	0	kwep	bird	ii	kweps	true	blue	1_1_1	property_size_colors	2	36561	learnCritters	2	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508178917580	2	a	0	0	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	1	0	kwep	bird	ii	kweps	false	blue	0_1_1	property_size_colors	2	36561	learnCritters	3	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508178917580	2	a	0	0	0	#eec900	#eec900	#eec900	#eec900	#eec900	0	0	kwep	bird	ii	kweps	true	yellow	0_0_0	property_size_colors	2	36561	learnCritters	4	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508178917581	2	a	0	0	0	#eec900	#eec900	#eec900	#eec900	#eec900	1	0	kwep	bird	ii	kweps	false	yellow	0_1_0	property_size_colors	2	36561	learnCritters	5	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508178917581	2	a	1	0	0	#eec900	#eec900	#eec900	#eec900	#eec900	1	0	kwep	bird	ii	kweps	true	yellow	1_1_0	property_size_colors	2	36561	learnCritters	6	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508178917582	2	a	0	0	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	0	0	kwep	bird	ii	kweps	true	blue	0_0_1	property_size_colors	2	36561	learnCritters	7	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508178938920	2	b	0	1	0	#b62fef	#b62fef	#b62fef	#b62fef	#b62fef	0.8	0	saper	fish	ii	sapers	false	purple	1_1_0	property_size_colors	2	60424	learnCritters	0	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508178938921	2	b	0	0	0	#f42935	#f42935	#f42935	#f42935	#f42935	0	0	saper	fish	ii	sapers	false	red	0_0_1	property_size_colors	2	60424	learnCritters	1	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508178938921	2	b	0	1	0	#f42935	#f42935	#f42935	#f42935	#f42935	0	0	saper	fish	ii	sapers	true	red	1_0_1	property_size_colors	2	60424	learnCritters	2	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508178938922	2	b	0	0	0	#b62fef	#b62fef	#b62fef	#b62fef	#b62fef	0	0	saper	fish	ii	sapers	false	purple	0_0_0	property_size_colors	2	60424	learnCritters	3	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508178938923	2	b	0	0	0	#b62fef	#b62fef	#b62fef	#b62fef	#b62fef	0.8	0	saper	fish	ii	sapers	true	purple	0_1_0	property_size_colors	2	60424	learnCritters	4	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508178938924	2	b	0	0	0	#f42935	#f42935	#f42935	#f42935	#f42935	0.8	0	saper	fish	ii	sapers	true	red	0_1_1	property_size_colors	2	60424	learnCritters	5	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508178938925	2	b	0	1	0	#b62fef	#b62fef	#b62fef	#b62fef	#b62fef	0	0	saper	fish	ii	sapers	true	purple	1_0_0	property_size_colors	2	60424	learnCritters	6	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508178938925	2	b	0	1	0	#f42935	#f42935	#f42935	#f42935	#f42935	0.8	0	saper	fish	ii	sapers	false	red	1_1_1	property_size_colors	2	60424	learnCritters	7	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508179097590	3	a	1	0	0	#228b22	#228b22	#228b22	#228b22	#228b22	1	0	lorch	flower	i	lorches	false	green	1_1_0	size_property_colors	3	22426	learnCritters	0	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508179097599	3	a	0	0	0	#f42935	#f42935	#f42935	#f42935	#f42935	0	0	lorch	flower	i	lorches	true	red	0_0_1	size_property_colors	3	22426	learnCritters	1	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508179097603	3	a	1	0	0	#f42935	#f42935	#f42935	#f42935	#f42935	0	0	lorch	flower	i	lorches	true	red	0_1_1	size_property_colors	3	22426	learnCritters	2	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508179097611	3	a	1	0	0	#f42935	#f42935	#f42935	#f42935	#f42935	1	0	lorch	flower	i	lorches	false	red	1_1_1	size_property_colors	3	22426	learnCritters	3	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508179097611	3	a	0	0	0	#228b22	#228b22	#228b22	#228b22	#228b22	0	0	lorch	flower	i	lorches	true	green	0_0_0	size_property_colors	3	22426	learnCritters	4	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508179097612	3	a	0	0	0	#f42935	#f42935	#f42935	#f42935	#f42935	1	0	lorch	flower	i	lorches	false	red	1_0_1	size_property_colors	3	22426	learnCritters	5	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508179097613	3	a	1	0	0	#228b22	#228b22	#228b22	#228b22	#228b22	0	0	lorch	flower	i	lorches	true	green	0_1_0	size_property_colors	3	22426	learnCritters	6	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508179097614	3	a	0	0	0	#228b22	#228b22	#228b22	#228b22	#228b22	1	0	lorch	flower	i	lorches	false	green	1_0_0	size_property_colors	3	22426	learnCritters	7	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508179118233	3	b	0	0	0	#ff8c00	#ff8c00	#ff8c00	#ff8c00	#ff8c00	1	0	zoov	bird	v	zoovs	true	orange	1_0_0	size_property_colors	3	44286	learnCritters	0	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508179118238	3	b	1	0	0	#ff8c00	#ff8c00	#ff8c00	#ff8c00	#ff8c00	0	0	zoov	bird	v	zoovs	false	orange	0_1_0	size_property_colors	3	44286	learnCritters	1	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508179118241	3	b	0	0	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	0	0	zoov	bird	v	zoovs	false	blue	0_0_1	size_property_colors	3	44286	learnCritters	2	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508179118242	3	b	1	0	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	0	0	zoov	bird	v	zoovs	true	blue	0_1_1	size_property_colors	3	44286	learnCritters	3	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508179118243	3	b	1	0	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	1	0	zoov	bird	v	zoovs	false	blue	1_1_1	size_property_colors	3	44286	learnCritters	4	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508179118244	3	b	0	0	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	1	0	zoov	bird	v	zoovs	true	blue	1_0_1	size_property_colors	3	44286	learnCritters	5	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508179118244	3	b	0	0	0	#ff8c00	#ff8c00	#ff8c00	#ff8c00	#ff8c00	0	0	zoov	bird	v	zoovs	false	orange	0_0_0	size_property_colors	3	44286	learnCritters	6	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508179118245	3	b	1	0	0	#ff8c00	#ff8c00	#ff8c00	#ff8c00	#ff8c00	1	0	zoov	bird	v	zoovs	true	orange	1_1_0	size_property_colors	3	44286	learnCritters	7	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508179277077	4	b	0	0	0	#f42935	#f42935	#f42935	#f42935	#f42935	1	0	luzak	flower	iv	luzaks	false	red	0_0_1	property_colors_size	4	46718	learnCritters	0	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508179277079	4	b	1	0	0	#eec900	#eec900	#eec900	#eec900	#eec900	1	0	luzak	flower	iv	luzaks	true	yellow	1_1_1	property_colors_size	4	46718	learnCritters	1	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508179277081	4	b	0	0	0	#eec900	#eec900	#eec900	#eec900	#eec900	1	0	luzak	flower	iv	luzaks	true	yellow	0_1_1	property_colors_size	4	46718	learnCritters	2	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508179277082	4	b	0	0	0	#f42935	#f42935	#f42935	#f42935	#f42935	0	0	luzak	flower	iv	luzaks	false	red	0_0_0	property_colors_size	4	46718	learnCritters	3	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508179277083	4	b	1	0	0	#eec900	#eec900	#eec900	#eec900	#eec900	0	0	luzak	flower	iv	luzaks	true	yellow	1_1_0	property_colors_size	4	46718	learnCritters	4	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508179277084	4	b	1	0	0	#f42935	#f42935	#f42935	#f42935	#f42935	0	0	luzak	flower	iv	luzaks	false	red	1_0_0	property_colors_size	4	46718	learnCritters	5	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508179277084	4	b	1	0	0	#f42935	#f42935	#f42935	#f42935	#f42935	1	0	luzak	flower	iv	luzaks	true	red	1_0_1	property_colors_size	4	46718	learnCritters	6	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508179277085	4	b	0	0	0	#eec900	#eec900	#eec900	#eec900	#eec900	0	0	luzak	flower	iv	luzaks	false	yellow	0_1_0	property_colors_size	4	46718	learnCritters	7	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508179278320	4	a	0	1	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	0.8	0	mook	fish	iii	mooks	false	blue	1_1_1	size_property_colors	4	48392	learnCritters	0	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508179278327	4	a	0	0	0	#228b22	#228b22	#228b22	#228b22	#228b22	0	0	mook	fish	iii	mooks	true	green	0_0_0	size_property_colors	4	48392	learnCritters	1	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508179278331	4	a	0	1	0	#228b22	#228b22	#228b22	#228b22	#228b22	0.8	0	mook	fish	iii	mooks	false	green	1_1_0	size_property_colors	4	48392	learnCritters	2	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508179278337	4	a	0	0	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	0.8	0	mook	fish	iii	mooks	true	blue	1_0_1	size_property_colors	4	48392	learnCritters	3	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508179278337	4	a	0	1	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	0	0	mook	fish	iii	mooks	false	blue	0_1_1	size_property_colors	4	48392	learnCritters	4	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508179278337	4	a	0	1	0	#228b22	#228b22	#228b22	#228b22	#228b22	0	0	mook	fish	iii	mooks	true	green	0_1_0	size_property_colors	4	48392	learnCritters	5	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508179278338	4	a	0	0	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	0	0	mook	fish	iii	mooks	true	blue	0_0_1	size_property_colors	4	48392	learnCritters	6	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508179278339	4	a	0	0	0	#228b22	#228b22	#228b22	#228b22	#228b22	0.8	0	mook	fish	iii	mooks	false	green	1_0_0	size_property_colors	4	48392	learnCritters	7	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508179534475	5	b	0	1	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	1	0	glippet	bug	iii	glippets	false	blue	1_1_1	property_colors_size	5	34632	learnCritters	0	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508179534483	5	b	0	1	0	#ff8c00	#ff8c00	#ff8c00	#ff8c00	#ff8c00	0	0	glippet	bug	iii	glippets	false	orange	1_0_0	property_colors_size	5	34632	learnCritters	1	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508179534484	5	b	0	0	0	#ff8c00	#ff8c00	#ff8c00	#ff8c00	#ff8c00	1	0	glippet	bug	iii	glippets	true	orange	0_0_1	property_colors_size	5	34632	learnCritters	2	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508179534486	5	b	0	1	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	0	0	glippet	bug	iii	glippets	false	blue	1_1_0	property_colors_size	5	34632	learnCritters	3	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508179534486	5	b	0	1	0	#ff8c00	#ff8c00	#ff8c00	#ff8c00	#ff8c00	1	0	glippet	bug	iii	glippets	true	orange	1_0_1	property_colors_size	5	34632	learnCritters	4	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508179534487	5	b	0	0	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	1	0	glippet	bug	iii	glippets	false	blue	0_1_1	property_colors_size	5	34632	learnCritters	5	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508179534487	5	b	0	0	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	0	0	glippet	bug	iii	glippets	true	blue	0_1_0	property_colors_size	5	34632	learnCritters	6	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508179534488	5	b	0	0	0	#ff8c00	#ff8c00	#ff8c00	#ff8c00	#ff8c00	0	0	glippet	bug	iii	glippets	true	orange	0_0_0	property_colors_size	5	34632	learnCritters	7	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508179536713	5	a	0	1	0	#228b22	#228b22	#228b22	#228b22	#228b22	0.8	0	fep	fish	vi	feps	false	green	1_0_1	size_colors_property	5	40600	learnCritters	0	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508179536726	5	a	0	0	0	#228b22	#228b22	#228b22	#228b22	#228b22	0	0	fep	fish	vi	feps	false	green	0_0_0	size_colors_property	5	40600	learnCritters	1	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508179536727	5	a	0	1	0	#eec900	#eec900	#eec900	#eec900	#eec900	0.8	0	fep	fish	vi	feps	true	yellow	1_1_1	size_colors_property	5	40600	learnCritters	2	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508179536727	5	a	0	1	0	#228b22	#228b22	#228b22	#228b22	#228b22	0	0	fep	fish	vi	feps	true	green	0_0_1	size_colors_property	5	40600	learnCritters	3	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508179536728	5	a	0	0	0	#228b22	#228b22	#228b22	#228b22	#228b22	0.8	0	fep	fish	vi	feps	true	green	1_0_0	size_colors_property	5	40600	learnCritters	4	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508179536728	5	a	0	0	0	#eec900	#eec900	#eec900	#eec900	#eec900	0.8	0	fep	fish	vi	feps	false	yellow	1_1_0	size_colors_property	5	40600	learnCritters	5	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508179536729	5	a	0	0	0	#eec900	#eec900	#eec900	#eec900	#eec900	0	0	fep	fish	vi	feps	true	yellow	0_1_0	size_colors_property	5	40600	learnCritters	6	logTrain
pilot1	5704-d3405420-8145-468e-9069-9a4f19f0bfc7	1508179536729	5	a	0	1	0	#eec900	#eec900	#eec900	#eec900	#eec900	0	0	fep	fish	vi	feps	false	yellow	0_1_1	size_colors_property	5	40600	learnCritters	7	logTrain
