iterationName	gameid	time	trialNum	role	tar1	tar2	tar3	col1	col2	col3	col4	col5	prop1	prop2	categoryLabel	genus	conceptNumber	categoryPluralLabel	labeled	colorName	featureValues	featureOrder	block_num	time_in_ms	block	critter_num	eventType
pilot1	9582-00e3c4d2-90d0-401c-b1c4-fe721897156d	1508178658646	0	a	0	1	0	#f42935	#f42935	#f42935	#f42935	#f42935	0	0	truft	fish	iv	trufts	true	red	1_1_0	colors_property_size	0	9229	learnCritters	0	logTrain
pilot1	9582-00e3c4d2-90d0-401c-b1c4-fe721897156d	1508178658652	0	a	0	1	0	#f42935	#f42935	#f42935	#f42935	#f42935	0.8	0	truft	fish	iv	trufts	true	red	1_1_1	colors_property_size	0	9229	learnCritters	1	logTrain
pilot1	9582-00e3c4d2-90d0-401c-b1c4-fe721897156d	1508178658652	0	a	0	0	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	0.8	0	truft	fish	iv	trufts	false	blue	0_0_1	colors_property_size	0	9229	learnCritters	2	logTrain
pilot1	9582-00e3c4d2-90d0-401c-b1c4-fe721897156d	1508178658653	0	a	0	0	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	0	0	truft	fish	iv	trufts	false	blue	0_0_0	colors_property_size	0	9229	learnCritters	3	logTrain
pilot1	9582-00e3c4d2-90d0-401c-b1c4-fe721897156d	1508178658654	0	a	0	1	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	0	0	truft	fish	iv	trufts	false	blue	0_1_0	colors_property_size	0	9229	learnCritters	4	logTrain
pilot1	9582-00e3c4d2-90d0-401c-b1c4-fe721897156d	1508178658654	0	a	0	0	0	#f42935	#f42935	#f42935	#f42935	#f42935	0.8	0	truft	fish	iv	trufts	true	red	1_0_1	colors_property_size	0	9229	learnCritters	5	logTrain
pilot1	9582-00e3c4d2-90d0-401c-b1c4-fe721897156d	1508178658655	0	a	0	1	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	0.8	0	truft	fish	iv	trufts	true	blue	0_1_1	colors_property_size	0	9229	learnCritters	6	logTrain
pilot1	9582-00e3c4d2-90d0-401c-b1c4-fe721897156d	1508178658655	0	a	0	0	0	#f42935	#f42935	#f42935	#f42935	#f42935	0	0	truft	fish	iv	trufts	false	red	1_0_0	colors_property_size	0	9229	learnCritters	7	logTrain
pilot1	9582-00e3c4d2-90d0-401c-b1c4-fe721897156d	1508178660039	0	b	1	0	0	#228b22	#228b22	#228b22	#228b22	#228b22	1	0	ellep	flower	i	elleps	false	green	0_1_1	colors_size_property	0	20662	learnCritters	0	logTrain
pilot1	9582-00e3c4d2-90d0-401c-b1c4-fe721897156d	1508178660076	0	b	0	0	0	#eec900	#eec900	#eec900	#eec900	#eec900	1	0	ellep	flower	i	elleps	true	yellow	1_1_0	colors_size_property	0	20662	learnCritters	1	logTrain
