iterationName	gameid	time	trialNum	role	tar1	tar2	tar3	col1	col2	col3	col4	col5	prop1	prop2	categoryLabel	genus	conceptNumber	categoryPluralLabel	labeled	colorName	featureValues	featureOrder	block_num	time_in_ms	block	critter_num	eventType
pilot1	4471-bdad7dd9-385a-48ad-836d-d4870f5b8aee	1508178594606	0	b	0	0	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	1	0	pangolin	flower	iv	pangolins	true	blue	1_0_0	size_property_colors	0	16674	learnCritters	0	logTrain
pilot1	4471-bdad7dd9-385a-48ad-836d-d4870f5b8aee	1508178594627	0	b	0	0	0	#eec900	#eec900	#eec900	#eec900	#eec900	0	0	pangolin	flower	iv	pangolins	true	yellow	0_0_1	size_property_colors	0	16674	learnCritters	1	logTrain
pilot1	4471-bdad7dd9-385a-48ad-836d-d4870f5b8aee	1508178594632	0	b	1	0	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	1	0	pangolin	flower	iv	pangolins	false	blue	1_1_0	size_property_colors	0	16674	learnCritters	2	logTrain
pilot1	4471-bdad7dd9-385a-48ad-836d-d4870f5b8aee	1508178594633	0	b	1	0	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	0	0	pangolin	flower	iv	pangolins	true	blue	0_1_0	size_property_colors	0	16674	learnCritters	3	logTrain
pilot1	4471-bdad7dd9-385a-48ad-836d-d4870f5b8aee	1508178594635	0	b	0	0	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	0	0	pangolin	flower	iv	pangolins	true	blue	0_0_0	size_property_colors	0	16674	learnCritters	4	logTrain
pilot1	4471-bdad7dd9-385a-48ad-836d-d4870f5b8aee	1508178594636	0	b	0	0	0	#eec900	#eec900	#eec900	#eec900	#eec900	1	0	pangolin	flower	iv	pangolins	false	yellow	1_0_1	size_property_colors	0	16674	learnCritters	5	logTrain
pilot1	4471-bdad7dd9-385a-48ad-836d-d4870f5b8aee	1508178594636	0	b	1	0	0	#eec900	#eec900	#eec900	#eec900	#eec900	0	0	pangolin	flower	iv	pangolins	false	yellow	0_1_1	size_property_colors	0	16674	learnCritters	6	logTrain
pilot1	4471-bdad7dd9-385a-48ad-836d-d4870f5b8aee	1508178594637	0	b	1	0	0	#eec900	#eec900	#eec900	#eec900	#eec900	1	0	pangolin	flower	iv	pangolins	false	yellow	1_1_1	size_property_colors	0	16674	learnCritters	7	logTrain
pilot1	4471-bdad7dd9-385a-48ad-836d-d4870f5b8aee	1508178654541	0	a	0	0	0	#b62fef	#b62fef	#b62fef	#b62fef	#b62fef	0.8	0	krivel	fish	vi	krivels	false	purple	0_1_1	property_colors_size	0	74659	learnCritters	0	logTrain
pilot1	4471-bdad7dd9-385a-48ad-836d-d4870f5b8aee	1508178654567	0	a	0	1	0	#ff8c00	#ff8c00	#ff8c00	#ff8c00	#ff8c00	0	0	krivel	fish	vi	krivels	true	orange	1_0_0	property_colors_size	0	74659	learnCritters	1	logTrain
pilot1	4471-bdad7dd9-385a-48ad-836d-d4870f5b8aee	1508178654568	0	a	0	0	0	#b62fef	#b62fef	#b62fef	#b62fef	#b62fef	0	0	krivel	fish	vi	krivels	true	purple	0_1_0	property_colors_size	0	74659	learnCritters	2	logTrain
pilot1	4471-bdad7dd9-385a-48ad-836d-d4870f5b8aee	1508178654573	0	a	0	1	0	#ff8c00	#ff8c00	#ff8c00	#ff8c00	#ff8c00	0.8	0	krivel	fish	vi	krivels	false	orange	1_0_1	property_colors_size	0	74659	learnCritters	3	logTrain
pilot1	4471-bdad7dd9-385a-48ad-836d-d4870f5b8aee	1508178654574	0	a	0	1	0	#b62fef	#b62fef	#b62fef	#b62fef	#b62fef	0	0	krivel	fish	vi	krivels	false	purple	1_1_0	property_colors_size	0	74659	learnCritters	4	logTrain
pilot1	4471-bdad7dd9-385a-48ad-836d-d4870f5b8aee	1508178654575	0	a	0	1	0	#b62fef	#b62fef	#b62fef	#b62fef	#b62fef	0.8	0	krivel	fish	vi	krivels	true	purple	1_1_1	property_colors_size	0	74659	learnCritters	5	logTrain
pilot1	4471-bdad7dd9-385a-48ad-836d-d4870f5b8aee	1508178654576	0	a	0	0	0	#ff8c00	#ff8c00	#ff8c00	#ff8c00	#ff8c00	0.8	0	krivel	fish	vi	krivels	true	orange	0_0_1	property_colors_size	0	74659	learnCritters	6	logTrain
pilot1	4471-bdad7dd9-385a-48ad-836d-d4870f5b8aee	1508178654577	0	a	0	0	0	#ff8c00	#ff8c00	#ff8c00	#ff8c00	#ff8c00	0	0	krivel	fish	vi	krivels	false	orange	0_0_0	property_colors_size	0	74659	learnCritters	7	logTrain
