iterationName	gameid	time	trialNum	role	tar1	tar2	tar3	col1	col2	col3	col4	col5	prop1	prop2	categoryLabel	genus	conceptNumber	categoryPluralLabel	labeled	colorName	featureValues	featureOrder	block_num	block_type	tested_on	time_in_ms	critter_num	isLabeled	selected	categorizedResponse	eventType
pilot1	9578-c1dea46b-fb3a-4647-b8c1-7b27efd8b2c9	1518646970081	1	b	0	0	0	#ff8c00	#ff8c00	#ff8c00	#ff8c00	#ff8c00	1	0	krivel	bird	vi	krivels	false	orange	1_0_0	size_colors_property	0	testCritters	self	22369	0	0	0	correctRejection	logTest
pilot1	9578-c1dea46b-fb3a-4647-b8c1-7b27efd8b2c9	1518646970090	1	b	0	0	0	#228b22	#228b22	#228b22	#228b22	#228b22	0	0	krivel	bird	vi	krivels	false	green	0_1_0	size_colors_property	0	testCritters	self	22369	1	0	0	correctRejection	logTest
pilot1	9578-c1dea46b-fb3a-4647-b8c1-7b27efd8b2c9	1518646970091	1	b	0	0	0	#228b22	#228b22	#228b22	#228b22	#228b22	1	0	krivel	bird	vi	krivels	true	green	1_1_0	size_colors_property	0	testCritters	self	22369	2	1	0	miss	logTest
pilot1	9578-c1dea46b-fb3a-4647-b8c1-7b27efd8b2c9	1518646970092	1	b	1	0	0	#228b22	#228b22	#228b22	#228b22	#228b22	0	0	krivel	bird	vi	krivels	true	green	0_1_1	size_colors_property	0	testCritters	self	22369	3	1	1	hit	logTest
pilot1	9578-c1dea46b-fb3a-4647-b8c1-7b27efd8b2c9	1518646970092	1	b	1	0	0	#ff8c00	#ff8c00	#ff8c00	#ff8c00	#ff8c00	1	0	krivel	bird	vi	krivels	true	orange	1_0_1	size_colors_property	0	testCritters	self	22369	4	1	1	hit	logTest
pilot1	9578-c1dea46b-fb3a-4647-b8c1-7b27efd8b2c9	1518646970093	1	b	0	0	0	#ff8c00	#ff8c00	#ff8c00	#ff8c00	#ff8c00	0	0	krivel	bird	vi	krivels	true	orange	0_0_0	size_colors_property	0	testCritters	self	22369	5	1	0	miss	logTest
pilot1	9578-c1dea46b-fb3a-4647-b8c1-7b27efd8b2c9	1518646970094	1	b	1	0	0	#228b22	#228b22	#228b22	#228b22	#228b22	1	0	krivel	bird	vi	krivels	false	green	1_1_1	size_colors_property	0	testCritters	self	22369	6	0	1	falseAlarm	logTest
pilot1	9578-c1dea46b-fb3a-4647-b8c1-7b27efd8b2c9	1518646970095	1	b	1	0	0	#ff8c00	#ff8c00	#ff8c00	#ff8c00	#ff8c00	0	0	krivel	bird	vi	krivels	false	orange	0_0_1	size_colors_property	0	testCritters	self	22369	7	0	1	falseAlarm	logTest
pilot1	9578-c1dea46b-fb3a-4647-b8c1-7b27efd8b2c9	1518646976907	1	a	0	0	0	#ff8c00	#ff8c00	#ff8c00	#ff8c00	#ff8c00	1	0	krivel	bird	vi	krivels	false	orange	1_0_0	size_colors_property	0	testCritters	partner	23794	0	0	0	correctRejection	logTest
pilot1	9578-c1dea46b-fb3a-4647-b8c1-7b27efd8b2c9	1518646976916	1	a	0	0	0	#228b22	#228b22	#228b22	#228b22	#228b22	0	0	krivel	bird	vi	krivels	false	green	0_1_0	size_colors_property	0	testCritters	partner	23794	1	0	0	correctRejection	logTest
pilot1	9578-c1dea46b-fb3a-4647-b8c1-7b27efd8b2c9	1518646976917	1	a	1	0	0	#ff8c00	#ff8c00	#ff8c00	#ff8c00	#ff8c00	0	0	krivel	bird	vi	krivels	false	orange	0_0_1	size_colors_property	0	testCritters	partner	23794	2	0	1	falseAlarm	logTest
pilot1	9578-c1dea46b-fb3a-4647-b8c1-7b27efd8b2c9	1518646976917	1	a	0	0	0	#ff8c00	#ff8c00	#ff8c00	#ff8c00	#ff8c00	0	0	krivel	bird	vi	krivels	true	orange	0_0_0	size_colors_property	0	testCritters	partner	23794	3	1	0	miss	logTest
pilot1	9578-c1dea46b-fb3a-4647-b8c1-7b27efd8b2c9	1518646976918	1	a	1	0	0	#228b22	#228b22	#228b22	#228b22	#228b22	0	0	krivel	bird	vi	krivels	true	green	0_1_1	size_colors_property	0	testCritters	partner	23794	4	1	1	hit	logTest
pilot1	9578-c1dea46b-fb3a-4647-b8c1-7b27efd8b2c9	1518646976919	1	a	1	0	0	#ff8c00	#ff8c00	#ff8c00	#ff8c00	#ff8c00	1	0	krivel	bird	vi	krivels	true	orange	1_0_1	size_colors_property	0	testCritters	partner	23794	5	1	1	hit	logTest
pilot1	9578-c1dea46b-fb3a-4647-b8c1-7b27efd8b2c9	1518646976920	1	a	1	0	0	#228b22	#228b22	#228b22	#228b22	#228b22	1	0	krivel	bird	vi	krivels	false	green	1_1_1	size_colors_property	0	testCritters	partner	23794	6	0	1	falseAlarm	logTest
pilot1	9578-c1dea46b-fb3a-4647-b8c1-7b27efd8b2c9	1518646976921	1	a	0	0	0	#228b22	#228b22	#228b22	#228b22	#228b22	1	0	krivel	bird	vi	krivels	true	green	1_1_0	size_colors_property	0	testCritters	partner	23794	7	1	0	miss	logTest
