iterationName	gameid	time	trialNum	role	tar1	tar2	tar3	col1	col2	col3	col4	col5	prop1	prop2	categoryLabel	genus	conceptNumber	categoryPluralLabel	labeled	colorName	featureValues	featureOrder	block_num	block_type	tested_on	time_in_ms	critter_num	isLabeled	selected	categorizedResponse	eventType
pilot1	8012-585cc5de-101d-486f-a1ce-3160843f2cda	1508182948540	1	a	0	0	0	#b62fef	#b62fef	#b62fef	#b62fef	#b62fef	1	0	blin	bug	iv	blins	false	purple	0_1_0	colors_size_property	0	testCritters	partner	4424	0	0	0	correctRejection	logTest
pilot1	8012-585cc5de-101d-486f-a1ce-3160843f2cda	1508182948546	1	a	0	1	0	#b62fef	#b62fef	#b62fef	#b62fef	#b62fef	0	0	blin	bug	iv	blins	false	purple	0_0_1	colors_size_property	0	testCritters	partner	4424	1	0	0	correctRejection	logTest
pilot1	8012-585cc5de-101d-486f-a1ce-3160843f2cda	1508182948546	1	a	0	0	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	1	0	blin	bug	iv	blins	true	blue	1_1_0	colors_size_property	0	testCritters	partner	4424	2	1	1	hit	logTest
pilot1	8012-585cc5de-101d-486f-a1ce-3160843f2cda	1508182948547	1	a	0	0	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	0	0	blin	bug	iv	blins	false	blue	1_0_0	colors_size_property	0	testCritters	partner	4424	3	0	1	falseAlarm	logTest
pilot1	8012-585cc5de-101d-486f-a1ce-3160843f2cda	1508182948547	1	a	0	0	0	#b62fef	#b62fef	#b62fef	#b62fef	#b62fef	0	0	blin	bug	iv	blins	false	purple	0_0_0	colors_size_property	0	testCritters	partner	4424	4	0	0	correctRejection	logTest
pilot1	8012-585cc5de-101d-486f-a1ce-3160843f2cda	1508182948548	1	a	0	1	0	#b62fef	#b62fef	#b62fef	#b62fef	#b62fef	1	0	blin	bug	iv	blins	true	purple	0_1_1	colors_size_property	0	testCritters	partner	4424	5	1	0	miss	logTest
pilot1	8012-585cc5de-101d-486f-a1ce-3160843f2cda	1508182948548	1	a	0	1	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	0	0	blin	bug	iv	blins	true	blue	1_0_1	colors_size_property	0	testCritters	partner	4424	6	1	1	hit	logTest
pilot1	8012-585cc5de-101d-486f-a1ce-3160843f2cda	1508182948549	1	a	0	1	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	1	0	blin	bug	iv	blins	true	blue	1_1_1	colors_size_property	0	testCritters	partner	4424	7	1	1	hit	logTest
pilot1	8012-585cc5de-101d-486f-a1ce-3160843f2cda	1508182988861	1	b	1	0	0	#eec900	#eec900	#eec900	#eec900	#eec900	0	0	fram	flower	iv	frams	true	yellow	1_0_0	property_size_colors	0	testCritters	partner	38106	0	1	0	miss	logTest
pilot1	8012-585cc5de-101d-486f-a1ce-3160843f2cda	1508182988881	1	b	0	0	0	#eec900	#eec900	#eec900	#eec900	#eec900	1	0	fram	flower	iv	frams	true	yellow	0_1_0	property_size_colors	0	testCritters	partner	38106	1	1	0	miss	logTest
pilot1	8012-585cc5de-101d-486f-a1ce-3160843f2cda	1508182988882	1	b	1	0	0	#ff8c00	#ff8c00	#ff8c00	#ff8c00	#ff8c00	0	0	fram	flower	iv	frams	false	orange	1_0_1	property_size_colors	0	testCritters	partner	38106	2	0	0	correctRejection	logTest
pilot1	8012-585cc5de-101d-486f-a1ce-3160843f2cda	1508182988882	1	b	0	0	0	#ff8c00	#ff8c00	#ff8c00	#ff8c00	#ff8c00	1	0	fram	flower	iv	frams	false	orange	0_1_1	property_size_colors	0	testCritters	partner	38106	3	0	0	correctRejection	logTest
pilot1	8012-585cc5de-101d-486f-a1ce-3160843f2cda	1508182988883	1	b	0	0	0	#eec900	#eec900	#eec900	#eec900	#eec900	0	0	fram	flower	iv	frams	true	yellow	0_0_0	property_size_colors	0	testCritters	partner	38106	4	1	0	miss	logTest
pilot1	8012-585cc5de-101d-486f-a1ce-3160843f2cda	1508182988883	1	b	0	0	0	#ff8c00	#ff8c00	#ff8c00	#ff8c00	#ff8c00	0	0	fram	flower	iv	frams	true	orange	0_0_1	property_size_colors	0	testCritters	partner	38106	5	1	0	miss	logTest
pilot1	8012-585cc5de-101d-486f-a1ce-3160843f2cda	1508182988884	1	b	1	0	0	#ff8c00	#ff8c00	#ff8c00	#ff8c00	#ff8c00	1	0	fram	flower	iv	frams	false	orange	1_1_1	property_size_colors	0	testCritters	partner	38106	6	0	0	correctRejection	logTest
pilot1	8012-585cc5de-101d-486f-a1ce-3160843f2cda	1508182988886	1	b	1	0	0	#eec900	#eec900	#eec900	#eec900	#eec900	1	0	fram	flower	iv	frams	false	yellow	1_1_0	property_size_colors	0	testCritters	partner	38106	7	0	0	correctRejection	logTest
pilot1	8012-585cc5de-101d-486f-a1ce-3160843f2cda	1508183085668	2	a	0	0	0	#b62fef	#b62fef	#b62fef	#b62fef	#b62fef	0	0	zorb	fish	i	zorbs	false	purple	0_0_0	property_size_colors	1	testCritters	self	6497	0	0	0	correctRejection	logTest
pilot1	8012-585cc5de-101d-486f-a1ce-3160843f2cda	1508183085672	2	a	0	0	0	#b62fef	#b62fef	#b62fef	#b62fef	#b62fef	0.8	0	zorb	fish	i	zorbs	false	purple	0_1_0	property_size_colors	1	testCritters	self	6497	1	0	0	correctRejection	logTest
pilot1	8012-585cc5de-101d-486f-a1ce-3160843f2cda	1508183085673	2	a	0	1	0	#b62fef	#b62fef	#b62fef	#b62fef	#b62fef	0	0	zorb	fish	i	zorbs	true	purple	1_0_0	property_size_colors	1	testCritters	self	6497	2	1	1	hit	logTest
