experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	nativeEnglish	enjoyment	assess	age	gender	education	comments	problems	fairprice	strategy	humanPartner	likePartner	eventType
mp-game-6	pilot	4996-07d6eef8-bd1e-44ca-b8ec-066a097d3520	1547673537802	student	37	"fish with (white bodies and orange stripes) or fangs"	fish_white_bodies_orange_stripes_or_fangs	1	yes	1	yes	31	Female	2	none	other than the lost connection no	yes	I asked as many questions as I could think of and i trusted my partners descriprition	yes	okay	logSubjInfo
