experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	nativeEnglish	enjoyment	assess	age	gender	education	comments	problems	fairprice	strategy	humanPartner	likePartner	eventType
mp-game-6	pilot	3028-b4d64c09-4eef-4a10-a618-b01907a0fd06	1547480102808	explorer	0	"flowers with orange stems"	flowers_orange_stems	2	yes	2		27	Male	2	nice ecperiment 	nothing	1.25	nothing	yes	not much	logSubjInfo
mp-game-6	pilot	3028-b4d64c09-4eef-4a10-a618-b01907a0fd06	1547480108192	student	0	"flowers with orange stems"	flowers_orange_stems	2	yes	1	yes	39	Male	3			2	logic	no	okay	logSubjInfo
