experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	hits	misses	correct_rejections	false_alarms	score	eventType
mp-game-6	pilot	5980-40159167-6479-420e-bd58-175614766511	1548447169730	student	21	"bugs with purple wings or white legs"	bugs_purple_wings_or_white_legs	0	2	23	22	3	0	logScores
mp-game-6	pilot	5980-40159167-6479-420e-bd58-175614766511	1548447236389	explorer	21	"bugs with purple wings or white legs"	bugs_purple_wings_or_white_legs	0	0	25	24	1	0	logScores
mp-game-6	pilot	5980-40159167-6479-420e-bd58-175614766511	1548447409860	student	1	"flowers with thorns"	flowers_thorns	1	1	24	22	3	0	logScores
mp-game-6	pilot	5980-40159167-6479-420e-bd58-175614766511	1548447420074	explorer	1	"flowers with thorns"	flowers_thorns	1	21	4	24	1	20	logScores
mp-game-6	pilot	5980-40159167-6479-420e-bd58-175614766511	1548447796109	student	31	"birds with (purple crests and purple tails) or orange wings"	birds_purple_crests_purple_tails_or_orange_wings	2	7	15	19	9	0	logScores
mp-game-6	pilot	5980-40159167-6479-420e-bd58-175614766511	1548447829921	explorer	31	"birds with (purple crests and purple tails) or orange wings"	birds_purple_crests_purple_tails_or_orange_wings	2	10	12	28	0	10	logScores
mp-game-6	pilot	5980-40159167-6479-420e-bd58-175614766511	1548448324655	student	11	"fish with white stripes and whiskers"	fish_white_stripes_whiskers	3	0	7	42	1	0	logScores
mp-game-6	pilot	5980-40159167-6479-420e-bd58-175614766511	1548448355859	explorer	11	"fish with white stripes and whiskers"	fish_white_stripes_whiskers	3	7	0	42	1	6	logScores
mp-game-6	pilot	5980-40159167-6479-420e-bd58-175614766511	1548448560363	student	41	"trees with (orange trunks or berries) and white leaves"	trees_orange_trunks_or_berries_white_leaves	4	7	1	39	3	4	logScores
mp-game-6	pilot	5980-40159167-6479-420e-bd58-175614766511	1548448578562	explorer	41	"trees with (orange trunks or berries) and white leaves"	trees_orange_trunks_or_berries_white_leaves	4	8	0	41	1	7	logScores
