experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	hits	misses	correct_rejections	false_alarms	score	eventType
mp-game-6	pilot	5784-c5cc8d34-4283-440e-9bef-0dc8795bcaaa	1547838851533	student	16	"trees with orange trunks and berries"	trees_orange_trunks_berries	0	8	0	40	2	6	logScores
mp-game-6	pilot	5784-c5cc8d34-4283-440e-9bef-0dc8795bcaaa	1547838869002	explorer	16	"trees with orange trunks and berries"	trees_orange_trunks_berries	0	1	7	42	0	1	logScores
mp-game-6	pilot	5784-c5cc8d34-4283-440e-9bef-0dc8795bcaaa	1547839209681	explorer	36	"fish with (orange bodies and purple stripes) or whiskers"	fish_orange_bodies_purple_stripes_or_whiskers	1	20	9	21	0	20	logScores
mp-game-6	pilot	5784-c5cc8d34-4283-440e-9bef-0dc8795bcaaa	1547839284588	student	36	"fish with (orange bodies and purple stripes) or whiskers"	fish_orange_bodies_purple_stripes_or_whiskers	1	0	29	21	0	0	logScores
mp-game-6	pilot	5784-c5cc8d34-4283-440e-9bef-0dc8795bcaaa	1547839533639	explorer	6	"birds with tails"	birds_tails	2	27	0	23	0	27	logScores
mp-game-6	pilot	5784-c5cc8d34-4283-440e-9bef-0dc8795bcaaa	1547839541628	student	6	"birds with tails"	birds_tails	2	27	0	23	0	27	logScores
mp-game-6	pilot	5784-c5cc8d34-4283-440e-9bef-0dc8795bcaaa	1547839991472	student	46	"bugs with (antennae or wings) and purple bodies"	bugs_antennae_or_wings_purple_bodies	3	0	24	26	0	0	logScores
mp-game-6	pilot	5784-c5cc8d34-4283-440e-9bef-0dc8795bcaaa	1547839994511	explorer	46	"bugs with (antennae or wings) and purple bodies"	bugs_antennae_or_wings_purple_bodies	3	0	24	26	0	0	logScores
mp-game-6	pilot	5784-c5cc8d34-4283-440e-9bef-0dc8795bcaaa	1547840265136	student	26	"flowers with purple petals or thorns"	flowers_purple_petals_or_thorns	4	10	28	12	0	10	logScores
mp-game-6	pilot	5784-c5cc8d34-4283-440e-9bef-0dc8795bcaaa	1547840271636	explorer	26	"flowers with purple petals or thorns"	flowers_purple_petals_or_thorns	4	32	6	12	0	32	logScores
