experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	hits	misses	correct_rejections	false_alarms	score	eventType
mp-game-6	pilot	8308-baa7f050-9990-456d-a630-d3b0f9077966	1547846146499	explorer	12	"bugs with purple legs and white heads"	bugs_purple_legs_white_heads	0	9	1	40	0	9	logScores
mp-game-6	pilot	8308-baa7f050-9990-456d-a630-d3b0f9077966	1547846213753	student	12	"bugs with purple legs and white heads"	bugs_purple_legs_white_heads	0	10	0	40	0	10	logScores
mp-game-6	pilot	8308-baa7f050-9990-456d-a630-d3b0f9077966	1547846545605	explorer	32	"Tree with (orange berries and purple trunks) or white leaves"	trees_orange_berries_purple_trunks_or_white_leaves	1	7	4	39	0	7	logScores
mp-game-6	pilot	8308-baa7f050-9990-456d-a630-d3b0f9077966	1547846554171	student	32	"Tree with (orange berries and purple trunks) or white leaves"	trees_orange_berries_purple_trunks_or_white_leaves	1	7	4	39	0	7	logScores
mp-game-6	pilot	8308-baa7f050-9990-456d-a630-d3b0f9077966	1547847252116	explorer	42	"flowers with (purple centers or orange stems) and thorns"	flowers_purple_centers_or_orange_stems_with_thorns	2	4	19	27	0	4	logScores
mp-game-6	pilot	8308-baa7f050-9990-456d-a630-d3b0f9077966	1547847340308	student	42	"flowers with (purple centers or orange stems) and thorns"	flowers_purple_centers_or_orange_stems_with_thorns	2	4	19	26	1	3	logScores
mp-game-6	pilot	8308-baa7f050-9990-456d-a630-d3b0f9077966	1547847604065	explorer	2	"fish with white fangs"	fish_fangs	3	15	9	26	0	15	logScores
mp-game-6	pilot	8308-baa7f050-9990-456d-a630-d3b0f9077966	1547847639545	student	2	"fish with white fangs"	fish_fangs	3	24	0	26	0	24	logScores
mp-game-6	pilot	8308-baa7f050-9990-456d-a630-d3b0f9077966	1547848033256	student	22	"birds with orange tails or white wings"	birds_orange_tails_or_white_wings	4	16	5	29	0	16	logScores
mp-game-6	pilot	8308-baa7f050-9990-456d-a630-d3b0f9077966	1547848086236	explorer	22	"birds with orange tails or white wings"	birds_orange_tails_or_white_wings	4	16	5	29	0	16	logScores
