experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	hits	misses	correct_rejections	false_alarms	score	eventType
mp-game-6	pilot	4136-588db42a-b1a7-4db4-a891-bdf35f17f583	1548696465191	student	36	"fish with (orange bodies and purple stripes) or whiskers"	fish_orange_bodies_purple_stripes_or_whiskers	0	15	14	17	4	11	logScores
mp-game-6	pilot	4136-588db42a-b1a7-4db4-a891-bdf35f17f583	1548696513749	explorer	36	"fish with (orange bodies and purple stripes) or whiskers"	fish_orange_bodies_purple_stripes_or_whiskers	0	27	2	21	0	27	logScores
mp-game-6	pilot	4136-588db42a-b1a7-4db4-a891-bdf35f17f583	1548696733214	student	46	"bugs with (antennae or wings) and purple bodies"	bugs_antennae_or_wings_purple_bodies	1	7	17	13	13	0	logScores
mp-game-6	pilot	4136-588db42a-b1a7-4db4-a891-bdf35f17f583	1548696770919	explorer	46	"bugs with (antennae or wings) and purple bodies"	bugs_antennae_or_wings_purple_bodies	1	18	6	24	2	16	logScores
mp-game-6	pilot	4136-588db42a-b1a7-4db4-a891-bdf35f17f583	1548696941512	student	6	"birds with tails"	birds_tails	2	11	16	15	8	3	logScores
mp-game-6	pilot	4136-588db42a-b1a7-4db4-a891-bdf35f17f583	1548696955068	explorer	6	"birds with tails"	birds_tails	2	26	1	23	0	26	logScores
mp-game-6	pilot	4136-588db42a-b1a7-4db4-a891-bdf35f17f583	1548697093148	student	16	"trees with orange trunks and berries"	trees_orange_trunks_berries	3	2	6	30	12	0	logScores
mp-game-6	pilot	4136-588db42a-b1a7-4db4-a891-bdf35f17f583	1548697095590	explorer	16	"trees with orange trunks and berries"	trees_orange_trunks_berries	3	3	5	42	0	3	logScores
mp-game-6	pilot	4136-588db42a-b1a7-4db4-a891-bdf35f17f583	1548697374694	student	26	"flowers with purple petals or thorns"	flowers_purple_petals_or_thorns	4	15	23	7	5	10	logScores
mp-game-6	pilot	4136-588db42a-b1a7-4db4-a891-bdf35f17f583	1548697389160	explorer	26	"flowers with purple petals or thorns"	flowers_purple_petals_or_thorns	4	30	8	11	1	29	logScores
