experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	hits	misses	correct_rejections	false_alarms	score	eventType
mp-game-6	pilot	5293-8a63aa08-b5d4-4bcd-9537-e74ff4dd111f	1547764483985	explorer	34	"flowers with (purple stems and white petals) or orange centers"	flowers_purple_stems_white_petals_or_orange_centers	0	1	26	21	2	0	logScores
mp-game-6	pilot	5293-8a63aa08-b5d4-4bcd-9537-e74ff4dd111f	1547764555882	student	34	"flowers with (purple stems and white petals) or orange centers"	flowers_purple_stems_white_petals_or_orange_centers	0	2	25	20	3	0	logScores
