experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	hits	misses	correct_rejections	false_alarms	score	eventType
mp-game-6	pilot	2366-b0fb57b3-a37d-485d-927d-0fcf927554c0	1548695249819	explorer	2	"fish with white fangs"	fish_fangs	0	24	0	26	0	24	logScores
mp-game-6	pilot	2366-b0fb57b3-a37d-485d-927d-0fcf927554c0	1548695251809	student	2	"fish with white fangs"	fish_fangs	0	24	0	26	0	24	logScores
mp-game-6	pilot	2366-b0fb57b3-a37d-485d-927d-0fcf927554c0	1548696010766	explorer	42	"flowers with (purple centers or orange stems) and thorns"	flowers_purple_centers_or_orange_stems_with_thorns	1	0	23	27	0	0	logScores
mp-game-6	pilot	2366-b0fb57b3-a37d-485d-927d-0fcf927554c0	1548696041918	student	42	"flowers with (purple centers or orange stems) and thorns"	flowers_purple_centers_or_orange_stems_with_thorns	1	7	16	21	6	1	logScores
mp-game-6	pilot	2366-b0fb57b3-a37d-485d-927d-0fcf927554c0	1548696537652	student	12	"bugs with purple legs and white heads"	bugs_purple_legs_white_heads	2	0	10	40	0	0	logScores
mp-game-6	pilot	2366-b0fb57b3-a37d-485d-927d-0fcf927554c0	1548696542367	explorer	12	"bugs with purple legs and white heads"	bugs_purple_legs_white_heads	2	0	10	40	0	0	logScores
mp-game-6	pilot	2366-b0fb57b3-a37d-485d-927d-0fcf927554c0	1548697066067	explorer	22	"birds with orange tails or white wings"	birds_orange_tails_or_white_wings	3	1	20	29	0	1	logScores
mp-game-6	pilot	2366-b0fb57b3-a37d-485d-927d-0fcf927554c0	1548697109795	student	22	"birds with orange tails or white wings"	birds_orange_tails_or_white_wings	3	0	21	29	0	0	logScores
mp-game-6	pilot	2366-b0fb57b3-a37d-485d-927d-0fcf927554c0	1548697327964	explorer	32	"Tree with (orange berries and purple trunks) or white leaves"	trees_orange_berries_purple_trunks_or_white_leaves	4	10	1	39	0	10	logScores
mp-game-6	pilot	2366-b0fb57b3-a37d-485d-927d-0fcf927554c0	1548697392870	student	32	"Tree with (orange berries and purple trunks) or white leaves"	trees_orange_berries_purple_trunks_or_white_leaves	4	1	10	39	0	1	logScores
