experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	hits	misses	correct_rejections	false_alarms	score	eventType
mp-game-6	pilot	7691-81a6c91c-659c-4fcb-8373-bbf90614b486	1548708257514	explorer	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0	12	7	30	1	11	logScores
mp-game-6	pilot	7691-81a6c91c-659c-4fcb-8373-bbf90614b486	1548708336198	student	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0	7	12	31	0	7	logScores
mp-game-6	pilot	7691-81a6c91c-659c-4fcb-8373-bbf90614b486	1548708740952	explorer	28	"fish with orange bodies or fangs"	fish_orange_bodies_or_fangs	1	17	23	7	3	14	logScores
mp-game-6	pilot	7691-81a6c91c-659c-4fcb-8373-bbf90614b486	1548708781636	student	28	"fish with orange bodies or fangs"	fish_orange_bodies_or_fangs	1	13	27	6	4	9	logScores
mp-game-6	pilot	7691-81a6c91c-659c-4fcb-8373-bbf90614b486	1548709066031	explorer	18	"flowers with purple stem and thorns"	flowers_purple_stems_thorns	2	7	8	27	8	0	logScores
mp-game-6	pilot	7691-81a6c91c-659c-4fcb-8373-bbf90614b486	1548709066832	student	18	"flowers with purple stem and thorns"	flowers_purple_stems_thorns	2	0	15	33	2	0	logScores
mp-game-6	pilot	7691-81a6c91c-659c-4fcb-8373-bbf90614b486	1548709365630	explorer	48	"birds with (orange tails or white wings) and orange crests"	birds_orange_tails_or_white_wings_orange_crests	3	0	6	44	0	0	logScores
mp-game-6	pilot	7691-81a6c91c-659c-4fcb-8373-bbf90614b486	1548709382736	student	48	"birds with (orange tails or white wings) and orange crests"	birds_orange_tails_or_white_wings_orange_crests	3	5	1	38	6	0	logScores
mp-game-6	pilot	7691-81a6c91c-659c-4fcb-8373-bbf90614b486	1548709660600	explorer	8	"trees with purple berries"	trees_purple_berries	4	1	9	38	2	0	logScores
mp-game-6	pilot	7691-81a6c91c-659c-4fcb-8373-bbf90614b486	1548709720664	student	8	"trees with purple berries"	trees_purple_berries	4	4	6	39	1	3	logScores
