experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	hits	misses	correct_rejections	false_alarms	score	eventType
mp-game-6	pilot	0735-7a9a9aa2-1cd9-4aa9-928c-84789ab14b03	1548444522848	student	43	"flowers with (purple stems or thorns) and white centers"	flowers_purple_stems_or_thorns_white_centers	0	11	1	33	5	6	logScores
mp-game-6	pilot	0735-7a9a9aa2-1cd9-4aa9-928c-84789ab14b03	1548444525571	explorer	43	"flowers with (purple stems or thorns) and white centers"	flowers_purple_stems_or_thorns_white_centers	0	2	10	38	0	2	logScores
mp-game-6	pilot	0735-7a9a9aa2-1cd9-4aa9-928c-84789ab14b03	1548444768385	explorer	3	"fish with whiskers"	fish_whiskers	1	26	1	23	0	26	logScores
mp-game-6	pilot	0735-7a9a9aa2-1cd9-4aa9-928c-84789ab14b03	1548444785461	student	3	"fish with whiskers"	fish_whiskers	1	24	3	23	0	24	logScores
mp-game-6	pilot	0735-7a9a9aa2-1cd9-4aa9-928c-84789ab14b03	1548445042129	explorer	13	"bugs with wings and antennae"	bugs_wings_antennae	2	26	8	16	0	26	logScores
mp-game-6	pilot	0735-7a9a9aa2-1cd9-4aa9-928c-84789ab14b03	1548445102675	student	13	"bugs with wings and antennae"	bugs_wings_antennae	2	6	28	16	0	6	logScores
mp-game-6	pilot	0735-7a9a9aa2-1cd9-4aa9-928c-84789ab14b03	1548445686947	explorer	33	"trees with (leaves and berries) or orange trunks"	trees_leaves_berries_or_orange_trunks	3	38	0	0	12	26	logScores
mp-game-6	pilot	0735-7a9a9aa2-1cd9-4aa9-928c-84789ab14b03	1548445699237	student	33	"trees with (leaves and berries) or orange trunks"	trees_leaves_berries_or_orange_trunks	3	4	34	12	0	4	logScores
mp-game-6	pilot	0735-7a9a9aa2-1cd9-4aa9-928c-84789ab14b03	1548446159188	explorer	23	"birds with orange crests or purple wings"	birds_orange_crests_or_purple_wings	4	16	11	23	0	16	logScores
mp-game-6	pilot	0735-7a9a9aa2-1cd9-4aa9-928c-84789ab14b03	1548446211322	student	23	"birds with orange crests or purple wings"	birds_orange_crests_or_purple_wings	4	7	20	21	2	5	logScores
