experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	hits	misses	correct_rejections	false_alarms	score	eventType
mp-game-6	pilot	2590-b4d5a2de-d11e-4ba0-93f2-e059a90fde73	1548786374669	explorer	8	"trees with purple berries"	trees_purple_berries	0	1	9	34	6	0	logScores
mp-game-6	pilot	2590-b4d5a2de-d11e-4ba0-93f2-e059a90fde73	1548786399628	student	8	"trees with purple berries"	trees_purple_berries	0	2	8	38	2	0	logScores
mp-game-6	pilot	2590-b4d5a2de-d11e-4ba0-93f2-e059a90fde73	1548786787689	student	18	"flowers with purple stem and thorns"	flowers_purple_stems_thorns	1	0	15	33	2	0	logScores
mp-game-6	pilot	2590-b4d5a2de-d11e-4ba0-93f2-e059a90fde73	1548786802252	explorer	18	"flowers with purple stem and thorns"	flowers_purple_stems_thorns	1	4	11	31	4	0	logScores
mp-game-6	pilot	2590-b4d5a2de-d11e-4ba0-93f2-e059a90fde73	1548787267645	explorer	48	"birds with (orange tails or white wings) and orange crests"	birds_orange_tails_or_white_wings_orange_crests	2	1	5	40	4	0	logScores
mp-game-6	pilot	2590-b4d5a2de-d11e-4ba0-93f2-e059a90fde73	1548787320886	student	48	"birds with (orange tails or white wings) and orange crests"	birds_orange_tails_or_white_wings_orange_crests	2	6	0	17	27	0	logScores
mp-game-6	pilot	2590-b4d5a2de-d11e-4ba0-93f2-e059a90fde73	1548787733581	explorer	28	"fish with orange bodies or fangs"	fish_orange_bodies_or_fangs	3	2	38	9	1	1	logScores
mp-game-6	pilot	2590-b4d5a2de-d11e-4ba0-93f2-e059a90fde73	1548787738278	student	28	"fish with orange bodies or fangs"	fish_orange_bodies_or_fangs	3	4	36	9	1	3	logScores
mp-game-6	pilot	2590-b4d5a2de-d11e-4ba0-93f2-e059a90fde73	1548787845405	student	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	4	2	17	20	11	0	logScores
mp-game-6	pilot	2590-b4d5a2de-d11e-4ba0-93f2-e059a90fde73	1548787850455	explorer	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	4	1	18	28	3	0	logScores
