iterationName	gameid	time	trialNum	role	type	hits	misses	correct_rejections	false_alarms	score	eventType
pilot1	6395-177e9f73-0418-4430-9a6a-6fe59daef313	1525129380815	1	explorer	training	3	4	40	6	-3	logScores
pilot1	6395-177e9f73-0418-4430-9a6a-6fe59daef313	1525129471410	1	explorer	testing	2	2	17	7	-5	logScores
pilot1	6395-177e9f73-0418-4430-9a6a-6fe59daef313	1525129628147	1	student	testing	1	3	9	15	-14	logScores
