iterationName	gameid	time	trialNum	role	type	hits	misses	correct_rejections	false_alarms	score	eventType
pilot1	3992-42693c58-9ed7-4912-9ccf-4a7b202e4bd3	1525131818450	1	explorer	training	24	3	21	3	21	logScores
pilot1	3992-42693c58-9ed7-4912-9ccf-4a7b202e4bd3	1525132159231	1	explorer	testing	13	5	12	0	13	logScores
pilot1	3992-42693c58-9ed7-4912-9ccf-4a7b202e4bd3	1525132165038	1	student	testing	13	5	10	2	11	logScores
