experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	text	reactionTime	eventType
mp-game-6	pilot	9775-3f4a876c-b6ca-4849-b9d9-b022de06b711	1548093517435	explorer	46	"bugs with (antennae or wings) and purple bodies"	bugs_antennae_or_wings_purple_bodies	0	"Luzaks consist of at least 2 colors on their body"	26.143	chatMessage
mp-game-6	pilot	9775-3f4a876c-b6ca-4849-b9d9-b022de06b711	1548093557008	student	46	"bugs with (antennae or wings) and purple bodies"	bugs_antennae_or_wings_purple_bodies	0	"Okay are they certain shapes?"	4.507	chatMessage
mp-game-6	pilot	9775-3f4a876c-b6ca-4849-b9d9-b022de06b711	1548093566769	explorer	46	"bugs with (antennae or wings) and purple bodies"	bugs_antennae_or_wings_purple_bodies	0	"Luzaks can have both wings and antennas, but must have at lest one or the other"	33.812	chatMessage
mp-game-6	pilot	9775-3f4a876c-b6ca-4849-b9d9-b022de06b711	1548093592828	student	46	"bugs with (antennae or wings) and purple bodies"	bugs_antennae_or_wings_purple_bodies	0	"Okay got it"	1.352	chatMessage
mp-game-6	pilot	9775-3f4a876c-b6ca-4849-b9d9-b022de06b711	1548093638287	explorer	46	"bugs with (antennae or wings) and purple bodies"	bugs_antennae_or_wings_purple_bodies	0	"They all have legs as well"	5.553	chatMessage
mp-game-6	pilot	9775-3f4a876c-b6ca-4849-b9d9-b022de06b711	1548093681824	student	46	"bugs with (antennae or wings) and purple bodies"	bugs_antennae_or_wings_purple_bodies	0	"okay have legs, consist of at least 2 colors, and have to have wings or antennas or both"	32.809	chatMessage
mp-game-6	pilot	9775-3f4a876c-b6ca-4849-b9d9-b022de06b711	1548093692617	explorer	46	"bugs with (antennae or wings) and purple bodies"	bugs_antennae_or_wings_purple_bodies	0	"yes"	1.598	chatMessage
mp-game-6	pilot	9775-3f4a876c-b6ca-4849-b9d9-b022de06b711	1548094004251	explorer	26	"flowers with purple petals or thorns"	flowers_purple_petals_or_thorns	1	"Any flower with thorns is a kwep"	12.15	chatMessage
mp-game-6	pilot	9775-3f4a876c-b6ca-4849-b9d9-b022de06b711	1548094015489	student	26	"flowers with purple petals or thorns"	flowers_purple_petals_or_thorns	1	"Okay certain colors?"	3.87	chatMessage
mp-game-6	pilot	9775-3f4a876c-b6ca-4849-b9d9-b022de06b711	1548094042416	explorer	26	"flowers with purple petals or thorns"	flowers_purple_petals_or_thorns	1	"no"	7.862	chatMessage
mp-game-6	pilot	9775-3f4a876c-b6ca-4849-b9d9-b022de06b711	1548094076470	student	26	"flowers with purple petals or thorns"	flowers_purple_petals_or_thorns	1	"Okay and any shapes?"	6.877	chatMessage
mp-game-6	pilot	9775-3f4a876c-b6ca-4849-b9d9-b022de06b711	1548094094057	explorer	26	"flowers with purple petals or thorns"	flowers_purple_petals_or_thorns	1	"no particular shapes"	5.206	chatMessage
mp-game-6	pilot	9775-3f4a876c-b6ca-4849-b9d9-b022de06b711	1548094103489	student	26	"flowers with purple petals or thorns"	flowers_purple_petals_or_thorns	1	"Okay so just thorns?"	5.55	chatMessage
mp-game-6	pilot	9775-3f4a876c-b6ca-4849-b9d9-b022de06b711	1548094113508	explorer	26	"flowers with purple petals or thorns"	flowers_purple_petals_or_thorns	1	"yes"	1.36	chatMessage
mp-game-6	pilot	9775-3f4a876c-b6ca-4849-b9d9-b022de06b711	1548094244185	explorer	6	"birds with tails"	birds_tails	2	"The head and tail feathers are the same color"	12.771	chatMessage
mp-game-6	pilot	9775-3f4a876c-b6ca-4849-b9d9-b022de06b711	1548094264937	explorer	6	"birds with tails"	birds_tails	2	"if there are no head feathers, then the wings and tail feathers are different colors"	18.937	chatMessage
mp-game-6	pilot	9775-3f4a876c-b6ca-4849-b9d9-b022de06b711	1548094300069	student	6	"birds with tails"	birds_tails	2	"Okay, anything else?"	3.045	chatMessage
mp-game-6	pilot	9775-3f4a876c-b6ca-4849-b9d9-b022de06b711	1548094318371	explorer	6	"birds with tails"	birds_tails	2	"no"	1.685	chatMessage
mp-game-6	pilot	9775-3f4a876c-b6ca-4849-b9d9-b022de06b711	1548094517729	explorer	36	"fish with (orange bodies and purple stripes) or whiskers"	fish_orange_bodies_purple_stripes_or_whiskers	3	"All fish with whiskers are zorbs."	12.455	chatMessage
mp-game-6	pilot	9775-3f4a876c-b6ca-4849-b9d9-b022de06b711	1548094523680	student	36	"fish with (orange bodies and purple stripes) or whiskers"	fish_orange_bodies_purple_stripes_or_whiskers	3	"ok"	0.351	chatMessage
mp-game-6	pilot	9775-3f4a876c-b6ca-4849-b9d9-b022de06b711	1548094533310	student	36	"fish with (orange bodies and purple stripes) or whiskers"	fish_orange_bodies_purple_stripes_or_whiskers	3	"is that it?"	1.534	chatMessage
mp-game-6	pilot	9775-3f4a876c-b6ca-4849-b9d9-b022de06b711	1548094536025	explorer	36	"fish with (orange bodies and purple stripes) or whiskers"	fish_orange_bodies_purple_stripes_or_whiskers	3	"yeah"	0.875	chatMessage
mp-game-6	pilot	9775-3f4a876c-b6ca-4849-b9d9-b022de06b711	1548094690708	explorer	16	"trees with orange trunks and berries"	trees_orange_trunks_berries	4	"Ollers have orange trunks.  That's the only thing that separates them from the others"	23.111	chatMessage
mp-game-6	pilot	9775-3f4a876c-b6ca-4849-b9d9-b022de06b711	1548094706066	student	16	"trees with orange trunks and berries"	trees_orange_trunks_berries	4	"Okay got it"	1.26	chatMessage
