experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	text	reactionTime	eventType	messageType
mp-game-6	pilot	5891-2c2435e9-337a-4fff-b726-c13615f60335	1.54811E+12	explorer	12	bugs with purple legs and white heads	bugs_purple_legs_white_heads	0	purple legs and white face	4.231	chatMessage	I
mp-game-6	pilot	5891-2c2435e9-337a-4fff-b726-c13615f60335	1.54811E+12	explorer	12	bugs with purple legs and white heads	bugs_purple_legs_white_heads	0	oilers	1.094	chatMessage	
mp-game-6	pilot	5891-2c2435e9-337a-4fff-b726-c13615f60335	1.54811E+12	student	12	bugs with purple legs and white heads	bugs_purple_legs_white_heads	0	"ok I will look for that, anything else?"	18.362	chatMessage	F
mp-game-6	pilot	5891-2c2435e9-337a-4fff-b726-c13615f60335	1.54811E+12	explorer	12	bugs with purple legs and white heads	bugs_purple_legs_white_heads	0	nope	0.632	chatMessage	F
mp-game-6	pilot	5891-2c2435e9-337a-4fff-b726-c13615f60335	1.54811E+12	explorer	42	flowers with (purple centers or orange stems) and thorns	flowers_purple_centers_or_orange_stems_with_thorns	1	really not sure here	2.411	chatMessage	I
mp-game-6	pilot	5891-2c2435e9-337a-4fff-b726-c13615f60335	1.54811E+12	explorer	42	flowers with (purple centers or orange stems) and thorns	flowers_purple_centers_or_orange_stems_with_thorns	1	i'd pick ones with lots of stuff on flowers and colored	13.913	chatMessage	I
mp-game-6	pilot	5891-2c2435e9-337a-4fff-b726-c13615f60335	1.54811E+12	explorer	42	flowers with (purple centers or orange stems) and thorns	flowers_purple_centers_or_orange_stems_with_thorns	1	but not sure	1.645	chatMessage	I
mp-game-6	pilot	5891-2c2435e9-337a-4fff-b726-c13615f60335	1.54811E+12	student	42	flowers with (purple centers or orange stems) and thorns	flowers_purple_centers_or_orange_stems_with_thorns	1	anything else i need to know about them?	16.378	chatMessage	F
mp-game-6	pilot	5891-2c2435e9-337a-4fff-b726-c13615f60335	1.54811E+12	explorer	42	flowers with (purple centers or orange stems) and thorns	flowers_purple_centers_or_orange_stems_with_thorns	1	cudnt figure out sorry	2.756	chatMessage	F
mp-game-6	pilot	5891-2c2435e9-337a-4fff-b726-c13615f60335	1.54811E+12	student	42	flowers with (purple centers or orange stems) and thorns	flowers_purple_centers_or_orange_stems_with_thorns	1	"ok, thanks"	6.877	chatMessage	C
mp-game-6	pilot	5891-2c2435e9-337a-4fff-b726-c13615f60335	1.54811E+12	explorer	2	fish with white fangs	fish_fangs	2	"Ok, they MUST have a front whisker at tip of face"	10.053	chatMessage	I
mp-game-6	pilot	5891-2c2435e9-337a-4fff-b726-c13615f60335	1.54811E+12	explorer	2	fish with white fangs	fish_fangs	2	that's it	1.041	chatMessage	I
mp-game-6	pilot	5891-2c2435e9-337a-4fff-b726-c13615f60335	1.54811E+12	student	2	fish with white fangs	fish_fangs	2	ok	2.006	chatMessage	F
mp-game-6	pilot	5891-2c2435e9-337a-4fff-b726-c13615f60335	1.54811E+12	student	2	fish with white fangs	fish_fangs	2	is there a specific color?	7.386	chatMessage	F
mp-game-6	pilot	5891-2c2435e9-337a-4fff-b726-c13615f60335	1.54811E+12	explorer	2	fish with white fangs	fish_fangs	2	no color nothing...just all that have the very front whisker	14.03	chatMessage	F
mp-game-6	pilot	5891-2c2435e9-337a-4fff-b726-c13615f60335	1.54811E+12	student	2	fish with white fangs	fish_fangs	2	ok	3.772	chatMessage	C
