experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	text	reactionTime	eventType	messageType	quantifier_present	numerics_present	every	numerous	no	each	some	neither	many	lot of	number of	lots of	not much	whole	a large number of	a lot of	plenty of	either	few	none	most	all	several	not many	little	small number of	half	much	any	five	2	seven	7	12	six	1.	120	25	four	3	/	eight	90	10	75	2.	95	1/2	1h	34	15	9	6	2/3	100	9/10	flower:4	85	three	1	(	twelve	one	26	0	4	5	)	two	20
mp-game-6	pilot	9619-f503d285-9817-4bd7-8e94-9ca838db553f	1547850000000.0	explorer	30	birds with (purple wings and white crests) or white tails	birds_purple_wings_white_crests_or_white_tails	0	I found that the following were zorbs: totally white.	32.366	chatMessage	I	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mp-game-6	pilot	9619-f503d285-9817-4bd7-8e94-9ca838db553f	1547850000000.0	explorer	30	birds with (purple wings and white crests) or white tails	birds_purple_wings_white_crests_or_white_tails	0	Orange body/white feathers	13.28	chatMessage	I	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mp-game-6	pilot	9619-f503d285-9817-4bd7-8e94-9ca838db553f	1547850000000.0	explorer	30	birds with (purple wings and white crests) or white tails	birds_purple_wings_white_crests_or_white_tails	0	orange face and body/purple wing	13.539000000000001	chatMessage	I	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mp-game-6	pilot	9619-f503d285-9817-4bd7-8e94-9ca838db553f	1547850000000.0	explorer	30	birds with (purple wings and white crests) or white tails	birds_purple_wings_white_crests_or_white_tails	0	purple body/no head feathers	25.738000000000003	chatMessage	I	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mp-game-6	pilot	9619-f503d285-9817-4bd7-8e94-9ca838db553f	1547850000000.0	explorer	30	birds with (purple wings and white crests) or white tails	birds_purple_wings_white_crests_or_white_tails	0	purple body/all white feathers	13.29	chatMessage	I	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mp-game-6	pilot	9619-f503d285-9817-4bd7-8e94-9ca838db553f	1547850000000.0	student	30	birds with (purple wings and white crests) or white tails	birds_purple_wings_white_crests_or_white_tails	0	do you know the other creatures names or that they are all zorbs?	16.511	chatMessage	F	True	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mp-game-6	pilot	9619-f503d285-9817-4bd7-8e94-9ca838db553f	1547850000000.0	explorer	30	birds with (purple wings and white crests) or white tails	birds_purple_wings_white_crests_or_white_tails	0	purple body/white tail feathers. The only ones that had names were the zorbs,	34.181	chatMessage	F	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mp-game-6	pilot	9619-f503d285-9817-4bd7-8e94-9ca838db553f	1547850000000.0	student	30	birds with (purple wings and white crests) or white tails	birds_purple_wings_white_crests_or_white_tails	0	ok	0.37	chatMessage	F	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mp-game-6	pilot	9619-f503d285-9817-4bd7-8e94-9ca838db553f	1547850000000.0	explorer	30	birds with (purple wings and white crests) or white tails	birds_purple_wings_white_crests_or_white_tails	0	all white.orange feather	9.703	chatMessage	F	True	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mp-game-6	pilot	9619-f503d285-9817-4bd7-8e94-9ca838db553f	1547850000000.0	explorer	30	birds with (purple wings and white crests) or white tails	birds_purple_wings_white_crests_or_white_tails	0	I think one had a purple face and a white body.	22.678	chatMessage	F	False	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
