experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	text	reactionTime	eventType
mp-game-6	pilot	8806-69f27838-0d01-4061-8966-5cfc37f244e7	1547742395967	explorer	44	"fish with (orange bodies or fangs) and whiskers"	fish_orange_bodies_or_fangs_whiskers	0	"The luzak has 3 stripes."	23.56	chatMessage
mp-game-6	pilot	8806-69f27838-0d01-4061-8966-5cfc37f244e7	1547742403311	explorer	44	"fish with (orange bodies or fangs) and whiskers"	fish_orange_bodies_or_fangs_whiskers	0	"A long tooth"	2.737	chatMessage
mp-game-6	pilot	8806-69f27838-0d01-4061-8966-5cfc37f244e7	1547742410757	explorer	44	"fish with (orange bodies or fangs) and whiskers"	fish_orange_bodies_or_fangs_whiskers	0	"and three long whiskers"	4.665	chatMessage
mp-game-6	pilot	8806-69f27838-0d01-4061-8966-5cfc37f244e7	1547742419188	student	44	"fish with (orange bodies or fangs) and whiskers"	fish_orange_bodies_or_fangs_whiskers	0	"anything else"	2.338	chatMessage
mp-game-6	pilot	8806-69f27838-0d01-4061-8966-5cfc37f244e7	1547742777008	explorer	34	"flowers with (purple stems and white petals) or orange centers"	flowers_purple_stems_white_petals_or_orange_centers	1	"this one is hard"	2.243	chatMessage
mp-game-6	pilot	8806-69f27838-0d01-4061-8966-5cfc37f244e7	1547742789917	explorer	34	"flowers with (purple stems and white petals) or orange centers"	flowers_purple_stems_white_petals_or_orange_centers	1	"some have spikes, some don't."	5.312	chatMessage
mp-game-6	pilot	8806-69f27838-0d01-4061-8966-5cfc37f244e7	1547742794266	explorer	34	"flowers with (purple stems and white petals) or orange centers"	flowers_purple_stems_white_petals_or_orange_centers	1	"on their stem"	2.373	chatMessage
mp-game-6	pilot	8806-69f27838-0d01-4061-8966-5cfc37f244e7	1547742825152	explorer	34	"flowers with (purple stems and white petals) or orange centers"	flowers_purple_stems_white_petals_or_orange_centers	1	"all of them have dots on the flower"	23.813	chatMessage
mp-game-6	pilot	8806-69f27838-0d01-4061-8966-5cfc37f244e7	1547742872527	explorer	34	"flowers with (purple stems and white petals) or orange centers"	flowers_purple_stems_white_petals_or_orange_centers	1	"most of the flower parts have 3 long swirl stems"	33.769	chatMessage
mp-game-6	pilot	8806-69f27838-0d01-4061-8966-5cfc37f244e7	1547742908202	explorer	34	"flowers with (purple stems and white petals) or orange centers"	flowers_purple_stems_white_petals_or_orange_centers	1	"one has no dots on the flower, no swirl stems and no spikes"	14.506	chatMessage
mp-game-6	pilot	8806-69f27838-0d01-4061-8966-5cfc37f244e7	1547742944651	explorer	34	"flowers with (purple stems and white petals) or orange centers"	flowers_purple_stems_white_petals_or_orange_centers	1	"okay idk what else to say"	6.114	chatMessage
mp-game-6	pilot	8806-69f27838-0d01-4061-8966-5cfc37f244e7	1547742955399	student	34	"flowers with (purple stems and white petals) or orange centers"	flowers_purple_stems_white_petals_or_orange_centers	1	"thank you"	4.284	chatMessage
mp-game-6	pilot	8806-69f27838-0d01-4061-8966-5cfc37f244e7	1547743493016	explorer	4	"bugs with white orange head"	bugs_orange_head	2	"some have antennas white, orange, and purple."	9.519	chatMessage
mp-game-6	pilot	8806-69f27838-0d01-4061-8966-5cfc37f244e7	1547743502916	explorer	4	"bugs with white orange head"	bugs_orange_head	2	"some have butterfly wings with 9 legs."	9.013	chatMessage
mp-game-6	pilot	8806-69f27838-0d01-4061-8966-5cfc37f244e7	1547743529824	explorer	4	"bugs with white orange head"	bugs_orange_head	2	"some have 12 legs, no antennas no butterfly wings, purple and white backs with orange heads."	26.272	chatMessage
mp-game-6	pilot	8806-69f27838-0d01-4061-8966-5cfc37f244e7	1547743542578	explorer	4	"bugs with white orange head"	bugs_orange_head	2	"some have orange heads orange wings with white legs."	12.251	chatMessage
mp-game-6	pilot	8806-69f27838-0d01-4061-8966-5cfc37f244e7	1547743559763	explorer	4	"bugs with white orange head"	bugs_orange_head	2	"some have white wings purple legs, orange head, no antennas"	16.643	chatMessage
mp-game-6	pilot	8806-69f27838-0d01-4061-8966-5cfc37f244e7	1547743569532	explorer	4	"bugs with white orange head"	bugs_orange_head	2	"some are the same above with antennas"	9.154	chatMessage
mp-game-6	pilot	8806-69f27838-0d01-4061-8966-5cfc37f244e7	1547743594003	student	4	"bugs with white orange head"	bugs_orange_head	2	"anything else"	2.754	chatMessage
mp-game-6	pilot	8806-69f27838-0d01-4061-8966-5cfc37f244e7	1547743600266	explorer	4	"bugs with white orange head"	bugs_orange_head	2	"that's all I can think of."	3.447	chatMessage
mp-game-6	pilot	8806-69f27838-0d01-4061-8966-5cfc37f244e7	1547744342356	explorer	14	"birds with purple wings and crests"	birds_purple_wings_crests	3	"purple all over, 12 feathers on head, arm is purple too, and 5 purple tail feathers"	35.023	chatMessage
mp-game-6	pilot	8806-69f27838-0d01-4061-8966-5cfc37f244e7	1547744363790	explorer	14	"birds with purple wings and crests"	birds_purple_wings_crests	3	"12 white feathers on head, arm is purple, no tail feathers, orange head and body."	17.12	chatMessage
mp-game-6	pilot	8806-69f27838-0d01-4061-8966-5cfc37f244e7	1547744388374	explorer	14	"birds with purple wings and crests"	birds_purple_wings_crests	3	"12 white feathers on head, purple arm, 5 white tail feathers, white head and body."	22.195	chatMessage
mp-game-6	pilot	8806-69f27838-0d01-4061-8966-5cfc37f244e7	1547744409873	explorer	14	"birds with purple wings and crests"	birds_purple_wings_crests	3	"12 white feathers on head, purple arm, white head and body no tail feathers."	18.605	chatMessage
mp-game-6	pilot	8806-69f27838-0d01-4061-8966-5cfc37f244e7	1547744432995	explorer	14	"birds with purple wings and crests"	birds_purple_wings_crests	3	"12 white feathers on head, arm is purple, white tail feathers, orange head and body."	22.13	chatMessage
