experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	text	reactionTime	eventType	messageType
mp-game-6	pilot	6463-b02ef099-317a-41fc-b79b-d1f0d6dcd467	1.5487E+12	student	34	flowers with (purple stems and white petals) or orange centers	flowers_purple_stems_white_petals_or_orange_centers	0	hey	1.526	chatMessage	S
mp-game-6	pilot	6463-b02ef099-317a-41fc-b79b-d1f0d6dcd467	1.5487E+12	explorer	34	flowers with (purple stems and white petals) or orange centers	flowers_purple_stems_white_petals_or_orange_centers	0	Hello! 	33.282	chatMessage	S
mp-game-6	pilot	6463-b02ef099-317a-41fc-b79b-d1f0d6dcd467	1.5487E+12	student	34	flowers with (purple stems and white petals) or orange centers	flowers_purple_stems_white_petals_or_orange_centers	0	i am student	1.554	chatMessage	S
mp-game-6	pilot	6463-b02ef099-317a-41fc-b79b-d1f0d6dcd467	1.5487E+12	student	34	flowers with (purple stems and white petals) or orange centers	flowers_purple_stems_white_petals_or_orange_centers	0	i learn you teahc?	3.139	chatMessage	S
mp-game-6	pilot	6463-b02ef099-317a-41fc-b79b-d1f0d6dcd467	1.5487E+12	explorer	34	flowers with (purple stems and white petals) or orange centers	flowers_purple_stems_white_petals_or_orange_centers	0	"Yes, I'm going to try to help you figure out which creatures are zorbs."	17.103	chatMessage	S
mp-game-6	pilot	6463-b02ef099-317a-41fc-b79b-d1f0d6dcd467	1.5487E+12	student	34	flowers with (purple stems and white petals) or orange centers	flowers_purple_stems_white_petals_or_orange_centers	0	ok so we want to find zorbs got it	3.823	chatMessage	S
mp-game-6	pilot	6463-b02ef099-317a-41fc-b79b-d1f0d6dcd467	1.5487E+12	student	34	flowers with (purple stems and white petals) or orange centers	flowers_purple_stems_white_petals_or_orange_centers	0	pesky zorbs	2.087	chatMessage	S
mp-game-6	pilot	6463-b02ef099-317a-41fc-b79b-d1f0d6dcd467	1.5487E+12	explorer	34	flowers with (purple stems and white petals) or orange centers	flowers_purple_stems_white_petals_or_orange_centers	0	"I looked a fair bit, the only big similarity I saw was that every creature with an orange center in the bloom was a zorb. "	32.305	chatMessage	I
mp-game-6	pilot	6463-b02ef099-317a-41fc-b79b-d1f0d6dcd467	1.5487E+12	student	34	flowers with (purple stems and white petals) or orange centers	flowers_purple_stems_white_petals_or_orange_centers	0	how can I identify zorbs?	14.684	chatMessage	F
mp-game-6	pilot	6463-b02ef099-317a-41fc-b79b-d1f0d6dcd467	1.5487E+12	student	34	flowers with (purple stems and white petals) or orange centers	flowers_purple_stems_white_petals_or_orange_centers	0	ok	0.575	chatMessage	C
