stim_num	turker_label	true_label	is_correct	eventType	experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num
0	false	false	true	logTest	mp-game-6	pilot	9453-f3f01ca6-76ee-4ead-a25b-1a9bb803d1f4	1547831626036	explorer	17	"trees with purple leaves and berries"	trees_purple_leaves_berries	0
1	false	false	true	logTest	mp-game-6	pilot	9453-f3f01ca6-76ee-4ead-a25b-1a9bb803d1f4	1547831626036	explorer	17	"trees with purple leaves and berries"	trees_purple_leaves_berries	0
2	false	false	true	logTest	mp-game-6	pilot	9453-f3f01ca6-76ee-4ead-a25b-1a9bb803d1f4	1547831626036	explorer	17	"trees with purple leaves and berries"	trees_purple_leaves_berries	0
3	false	false	true	logTest	mp-game-6	pilot	9453-f3f01ca6-76ee-4ead-a25b-1a9bb803d1f4	1547831626036	explorer	17	"trees with purple leaves and berries"	trees_purple_leaves_berries	0
4	false	false	true	logTest	mp-game-6	pilot	9453-f3f01ca6-76ee-4ead-a25b-1a9bb803d1f4	1547831626036	explorer	17	"trees with purple leaves and berries"	trees_purple_leaves_berries	0
5	false	false	true	logTest	mp-game-6	pilot	9453-f3f01ca6-76ee-4ead-a25b-1a9bb803d1f4	1547831626036	explorer	17	"trees with purple leaves and berries"	trees_purple_leaves_berries	0
6	true	true	true	logTest	mp-game-6	pilot	9453-f3f01ca6-76ee-4ead-a25b-1a9bb803d1f4	1547831626036	explorer	17	"trees with purple leaves and berries"	trees_purple_leaves_berries	0
7	false	false	true	logTest	mp-game-6	pilot	9453-f3f01ca6-76ee-4ead-a25b-1a9bb803d1f4	1547831626036	explorer	17	"trees with purple leaves and berries"	trees_purple_leaves_berries	0
8	false	false	true	logTest	mp-game-6	pilot	9453-f3f01ca6-76ee-4ead-a25b-1a9bb803d1f4	1547831626036	explorer	17	"trees with purple leaves and berries"	trees_purple_leaves_berries	0
9	false	false	true	logTest	mp-game-6	pilot	9453-f3f01ca6-76ee-4ead-a25b-1a9bb803d1f4	1547831626036	explorer	17	"trees with purple leaves and berries"	trees_purple_leaves_berries	0
