stim_num	turker_label	true_label	is_correct	eventType	experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num
0	true	true	true	logTest	mp-game-6	pilot	7111-2910acf4-bf92-49d8-9019-a6f7bf2993f1	1548875805830	explorer	29	"fish with white stripes or whiskers"	fish_white_stripes_or_whiskers	0
1	true	true	true	logTest	mp-game-6	pilot	7111-2910acf4-bf92-49d8-9019-a6f7bf2993f1	1548875805830	explorer	29	"fish with white stripes or whiskers"	fish_white_stripes_or_whiskers	0
2	true	true	true	logTest	mp-game-6	pilot	7111-2910acf4-bf92-49d8-9019-a6f7bf2993f1	1548875805830	explorer	29	"fish with white stripes or whiskers"	fish_white_stripes_or_whiskers	0
3	true	true	true	logTest	mp-game-6	pilot	7111-2910acf4-bf92-49d8-9019-a6f7bf2993f1	1548875805830	explorer	29	"fish with white stripes or whiskers"	fish_white_stripes_or_whiskers	0
4	true	true	true	logTest	mp-game-6	pilot	7111-2910acf4-bf92-49d8-9019-a6f7bf2993f1	1548875805830	explorer	29	"fish with white stripes or whiskers"	fish_white_stripes_or_whiskers	0
5	true	true	true	logTest	mp-game-6	pilot	7111-2910acf4-bf92-49d8-9019-a6f7bf2993f1	1548875805830	explorer	29	"fish with white stripes or whiskers"	fish_white_stripes_or_whiskers	0
6	true	true	true	logTest	mp-game-6	pilot	7111-2910acf4-bf92-49d8-9019-a6f7bf2993f1	1548875805830	explorer	29	"fish with white stripes or whiskers"	fish_white_stripes_or_whiskers	0
7	true	true	true	logTest	mp-game-6	pilot	7111-2910acf4-bf92-49d8-9019-a6f7bf2993f1	1548875805830	explorer	29	"fish with white stripes or whiskers"	fish_white_stripes_or_whiskers	0
8	false	false	true	logTest	mp-game-6	pilot	7111-2910acf4-bf92-49d8-9019-a6f7bf2993f1	1548875805830	explorer	29	"fish with white stripes or whiskers"	fish_white_stripes_or_whiskers	0
9	true	true	true	logTest	mp-game-6	pilot	7111-2910acf4-bf92-49d8-9019-a6f7bf2993f1	1548875805830	explorer	29	"fish with white stripes or whiskers"	fish_white_stripes_or_whiskers	0
10	true	true	true	logTest	mp-game-6	pilot	7111-2910acf4-bf92-49d8-9019-a6f7bf2993f1	1548875805830	explorer	29	"fish with white stripes or whiskers"	fish_white_stripes_or_whiskers	0
11	false	false	true	logTest	mp-game-6	pilot	7111-2910acf4-bf92-49d8-9019-a6f7bf2993f1	1548875805830	explorer	29	"fish with white stripes or whiskers"	fish_white_stripes_or_whiskers	0
12	true	true	true	logTest	mp-game-6	pilot	7111-2910acf4-bf92-49d8-9019-a6f7bf2993f1	1548875805830	explorer	29	"fish with white stripes or whiskers"	fish_white_stripes_or_whiskers	0
13	false	false	true	logTest	mp-game-6	pilot	7111-2910acf4-bf92-49d8-9019-a6f7bf2993f1	1548875805830	explorer	29	"fish with white stripes or whiskers"	fish_white_stripes_or_whiskers	0
14	false	false	true	logTest	mp-game-6	pilot	7111-2910acf4-bf92-49d8-9019-a6f7bf2993f1	1548875805830	explorer	29	"fish with white stripes or whiskers"	fish_white_stripes_or_whiskers	0
15	false	false	true	logTest	mp-game-6	pilot	7111-2910acf4-bf92-49d8-9019-a6f7bf2993f1	1548875805830	explorer	29	"fish with white stripes or whiskers"	fish_white_stripes_or_whiskers	0
16	false	false	true	logTest	mp-game-6	pilot	7111-2910acf4-bf92-49d8-9019-a6f7bf2993f1	1548875805830	explorer	29	"fish with white stripes or whiskers"	fish_white_stripes_or_whiskers	0
