stim_num	turker_label	true_label	is_correct	eventType	experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num
0	false	false	true	logTest	mp-game-6	pilot	8984-592a0f45-1b78-4f20-b112-1e5dadc9d917	1547759837246	explorer	4	"bugs with white orange head"	bugs_orange_head	0
1	false	true	false	logTest	mp-game-6	pilot	8984-592a0f45-1b78-4f20-b112-1e5dadc9d917	1547759837246	explorer	4	"bugs with white orange head"	bugs_orange_head	0
2	false	false	true	logTest	mp-game-6	pilot	8984-592a0f45-1b78-4f20-b112-1e5dadc9d917	1547759837246	explorer	4	"bugs with white orange head"	bugs_orange_head	0
3	false	false	true	logTest	mp-game-6	pilot	8984-592a0f45-1b78-4f20-b112-1e5dadc9d917	1547759837246	explorer	4	"bugs with white orange head"	bugs_orange_head	0
4	false	true	false	logTest	mp-game-6	pilot	8984-592a0f45-1b78-4f20-b112-1e5dadc9d917	1547759837246	explorer	4	"bugs with white orange head"	bugs_orange_head	0
5	false	false	true	logTest	mp-game-6	pilot	8984-592a0f45-1b78-4f20-b112-1e5dadc9d917	1547759837246	explorer	4	"bugs with white orange head"	bugs_orange_head	0
6	false	false	true	logTest	mp-game-6	pilot	8984-592a0f45-1b78-4f20-b112-1e5dadc9d917	1547759837246	explorer	4	"bugs with white orange head"	bugs_orange_head	0
7	false	true	false	logTest	mp-game-6	pilot	8984-592a0f45-1b78-4f20-b112-1e5dadc9d917	1547759837246	explorer	4	"bugs with white orange head"	bugs_orange_head	0
8	false	false	true	logTest	mp-game-6	pilot	8984-592a0f45-1b78-4f20-b112-1e5dadc9d917	1547759837246	explorer	4	"bugs with white orange head"	bugs_orange_head	0
9	false	true	false	logTest	mp-game-6	pilot	8984-592a0f45-1b78-4f20-b112-1e5dadc9d917	1547759837246	explorer	4	"bugs with white orange head"	bugs_orange_head	0
10	false	true	false	logTest	mp-game-6	pilot	8984-592a0f45-1b78-4f20-b112-1e5dadc9d917	1547759837246	explorer	4	"bugs with white orange head"	bugs_orange_head	0
11	false	false	true	logTest	mp-game-6	pilot	8984-592a0f45-1b78-4f20-b112-1e5dadc9d917	1547759837246	explorer	4	"bugs with white orange head"	bugs_orange_head	0
12	false	false	true	logTest	mp-game-6	pilot	8984-592a0f45-1b78-4f20-b112-1e5dadc9d917	1547759837246	explorer	4	"bugs with white orange head"	bugs_orange_head	0
