stim_num	turker_label	true_label	is_correct	eventType	experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num
0	false	false	true	logTest	mp-game-6	pilot	4848-63801760-6bed-4bbd-b436-eb92a0537022	1548108583425	explorer	49	"birds with (white crests or orange wings) and tails"	birds_white_crests_or_orange_wings_tails	0
1	false	false	true	logTest	mp-game-6	pilot	4848-63801760-6bed-4bbd-b436-eb92a0537022	1548108583425	explorer	49	"birds with (white crests or orange wings) and tails"	birds_white_crests_or_orange_wings_tails	0
2	false	true	false	logTest	mp-game-6	pilot	4848-63801760-6bed-4bbd-b436-eb92a0537022	1548108583425	explorer	49	"birds with (white crests or orange wings) and tails"	birds_white_crests_or_orange_wings_tails	0
3	false	false	true	logTest	mp-game-6	pilot	4848-63801760-6bed-4bbd-b436-eb92a0537022	1548108583425	explorer	49	"birds with (white crests or orange wings) and tails"	birds_white_crests_or_orange_wings_tails	0
4	false	true	false	logTest	mp-game-6	pilot	4848-63801760-6bed-4bbd-b436-eb92a0537022	1548108583425	explorer	49	"birds with (white crests or orange wings) and tails"	birds_white_crests_or_orange_wings_tails	0
5	false	true	false	logTest	mp-game-6	pilot	4848-63801760-6bed-4bbd-b436-eb92a0537022	1548108583425	explorer	49	"birds with (white crests or orange wings) and tails"	birds_white_crests_or_orange_wings_tails	0
6	false	false	true	logTest	mp-game-6	pilot	4848-63801760-6bed-4bbd-b436-eb92a0537022	1548108583425	explorer	49	"birds with (white crests or orange wings) and tails"	birds_white_crests_or_orange_wings_tails	0
7	false	false	true	logTest	mp-game-6	pilot	4848-63801760-6bed-4bbd-b436-eb92a0537022	1548108583425	explorer	49	"birds with (white crests or orange wings) and tails"	birds_white_crests_or_orange_wings_tails	0
8	false	false	true	logTest	mp-game-6	pilot	4848-63801760-6bed-4bbd-b436-eb92a0537022	1548108583425	explorer	49	"birds with (white crests or orange wings) and tails"	birds_white_crests_or_orange_wings_tails	0
9	false	false	true	logTest	mp-game-6	pilot	4848-63801760-6bed-4bbd-b436-eb92a0537022	1548108583425	explorer	49	"birds with (white crests or orange wings) and tails"	birds_white_crests_or_orange_wings_tails	0
10	false	true	false	logTest	mp-game-6	pilot	4848-63801760-6bed-4bbd-b436-eb92a0537022	1548108583425	explorer	49	"birds with (white crests or orange wings) and tails"	birds_white_crests_or_orange_wings_tails	0
11	false	false	true	logTest	mp-game-6	pilot	4848-63801760-6bed-4bbd-b436-eb92a0537022	1548108583425	explorer	49	"birds with (white crests or orange wings) and tails"	birds_white_crests_or_orange_wings_tails	0
12	false	true	false	logTest	mp-game-6	pilot	4848-63801760-6bed-4bbd-b436-eb92a0537022	1548108583425	explorer	49	"birds with (white crests or orange wings) and tails"	birds_white_crests_or_orange_wings_tails	0
13	false	true	false	logTest	mp-game-6	pilot	4848-63801760-6bed-4bbd-b436-eb92a0537022	1548108583425	explorer	49	"birds with (white crests or orange wings) and tails"	birds_white_crests_or_orange_wings_tails	0
14	false	false	true	logTest	mp-game-6	pilot	4848-63801760-6bed-4bbd-b436-eb92a0537022	1548108583425	explorer	49	"birds with (white crests or orange wings) and tails"	birds_white_crests_or_orange_wings_tails	0
15	false	false	true	logTest	mp-game-6	pilot	4848-63801760-6bed-4bbd-b436-eb92a0537022	1548108583425	explorer	49	"birds with (white crests or orange wings) and tails"	birds_white_crests_or_orange_wings_tails	0
16	false	false	true	logTest	mp-game-6	pilot	4848-63801760-6bed-4bbd-b436-eb92a0537022	1548108583425	explorer	49	"birds with (white crests or orange wings) and tails"	birds_white_crests_or_orange_wings_tails	0
17	false	false	true	logTest	mp-game-6	pilot	4848-63801760-6bed-4bbd-b436-eb92a0537022	1548108583425	explorer	49	"birds with (white crests or orange wings) and tails"	birds_white_crests_or_orange_wings_tails	0
18	false	false	true	logTest	mp-game-6	pilot	4848-63801760-6bed-4bbd-b436-eb92a0537022	1548108583425	explorer	49	"birds with (white crests or orange wings) and tails"	birds_white_crests_or_orange_wings_tails	0
19	false	false	true	logTest	mp-game-6	pilot	4848-63801760-6bed-4bbd-b436-eb92a0537022	1548108583425	explorer	49	"birds with (white crests or orange wings) and tails"	birds_white_crests_or_orange_wings_tails	0
20	false	false	true	logTest	mp-game-6	pilot	4848-63801760-6bed-4bbd-b436-eb92a0537022	1548108583425	explorer	49	"birds with (white crests or orange wings) and tails"	birds_white_crests_or_orange_wings_tails	0
21	false	false	true	logTest	mp-game-6	pilot	4848-63801760-6bed-4bbd-b436-eb92a0537022	1548108583425	explorer	49	"birds with (white crests or orange wings) and tails"	birds_white_crests_or_orange_wings_tails	0
22	false	false	true	logTest	mp-game-6	pilot	4848-63801760-6bed-4bbd-b436-eb92a0537022	1548108583425	explorer	49	"birds with (white crests or orange wings) and tails"	birds_white_crests_or_orange_wings_tails	0
23	false	false	true	logTest	mp-game-6	pilot	4848-63801760-6bed-4bbd-b436-eb92a0537022	1548108583425	explorer	49	"birds with (white crests or orange wings) and tails"	birds_white_crests_or_orange_wings_tails	0
24	false	false	true	logTest	mp-game-6	pilot	4848-63801760-6bed-4bbd-b436-eb92a0537022	1548108583425	explorer	49	"birds with (white crests or orange wings) and tails"	birds_white_crests_or_orange_wings_tails	0
25	false	true	false	logTest	mp-game-6	pilot	4848-63801760-6bed-4bbd-b436-eb92a0537022	1548108583425	explorer	49	"birds with (white crests or orange wings) and tails"	birds_white_crests_or_orange_wings_tails	0
26	false	false	true	logTest	mp-game-6	pilot	4848-63801760-6bed-4bbd-b436-eb92a0537022	1548108583425	explorer	49	"birds with (white crests or orange wings) and tails"	birds_white_crests_or_orange_wings_tails	0
27	false	false	true	logTest	mp-game-6	pilot	4848-63801760-6bed-4bbd-b436-eb92a0537022	1548108583425	explorer	49	"birds with (white crests or orange wings) and tails"	birds_white_crests_or_orange_wings_tails	0
28	false	false	true	logTest	mp-game-6	pilot	4848-63801760-6bed-4bbd-b436-eb92a0537022	1548108583425	explorer	49	"birds with (white crests or orange wings) and tails"	birds_white_crests_or_orange_wings_tails	0
29	false	false	true	logTest	mp-game-6	pilot	4848-63801760-6bed-4bbd-b436-eb92a0537022	1548108583425	explorer	49	"birds with (white crests or orange wings) and tails"	birds_white_crests_or_orange_wings_tails	0
30	false	false	true	logTest	mp-game-6	pilot	4848-63801760-6bed-4bbd-b436-eb92a0537022	1548108583425	explorer	49	"birds with (white crests or orange wings) and tails"	birds_white_crests_or_orange_wings_tails	0
31	false	false	true	logTest	mp-game-6	pilot	4848-63801760-6bed-4bbd-b436-eb92a0537022	1548108583425	explorer	49	"birds with (white crests or orange wings) and tails"	birds_white_crests_or_orange_wings_tails	0
32	false	false	true	logTest	mp-game-6	pilot	4848-63801760-6bed-4bbd-b436-eb92a0537022	1548108583425	explorer	49	"birds with (white crests or orange wings) and tails"	birds_white_crests_or_orange_wings_tails	0
33	false	false	true	logTest	mp-game-6	pilot	4848-63801760-6bed-4bbd-b436-eb92a0537022	1548108583425	explorer	49	"birds with (white crests or orange wings) and tails"	birds_white_crests_or_orange_wings_tails	0
34	false	false	true	logTest	mp-game-6	pilot	4848-63801760-6bed-4bbd-b436-eb92a0537022	1548108583425	explorer	49	"birds with (white crests or orange wings) and tails"	birds_white_crests_or_orange_wings_tails	0
35	false	false	true	logTest	mp-game-6	pilot	4848-63801760-6bed-4bbd-b436-eb92a0537022	1548108583425	explorer	49	"birds with (white crests or orange wings) and tails"	birds_white_crests_or_orange_wings_tails	0
36	false	false	true	logTest	mp-game-6	pilot	4848-63801760-6bed-4bbd-b436-eb92a0537022	1548108583425	explorer	49	"birds with (white crests or orange wings) and tails"	birds_white_crests_or_orange_wings_tails	0
37	false	false	true	logTest	mp-game-6	pilot	4848-63801760-6bed-4bbd-b436-eb92a0537022	1548108583425	explorer	49	"birds with (white crests or orange wings) and tails"	birds_white_crests_or_orange_wings_tails	0
